@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	axrIn	2	axrIn	parvawa{puM;2;bahu}	parvawa{puM;2;bahu}	karma,2	parvawa	-	-	-	-	-
2	ArUDam	1	ArUDam	Af_ruh1{kwa;ruhaz;:BvAxiHAf_rUDa;napuM;2;eka}/Af_ruh1{kwa;ruhaz;:BvAxiHAf_rUDa;napuM;1;eka}/Af_ruh1{kwa;ruhaz;:BvAxiHAf_rUDa;puM;2;eka}	Af_ruh1{kwa;ruhaz;:BvAxiHAf_rUDa;napuM;1;eka}	viSeRaNam,13	caDA_huA	-	-	-	-	-
3	uxaXIn	3	uxaXIn	samuxra{puM;2;bahu}/samuxra{puM;2;bahu}	samuxra{puM;2;bahu}	karma,4	samuxra	-	-	-	-	-
4	viwIrNam	4	viwIrNaM	vi_wQ1{kwa;wQ;:BvAxiHvi_wIrNa;napuM;2;eka}/vi_wQ1{kwa;wQ;:BvAxiHvi_wIrNa;napuM;1;eka}/vi_wQ1{kwa;wQ;:BvAxiHvi_wIrNa;puM;2;eka}	vi_wQ1{kwa;wQ;:BvAxiHvi_wIrNa;napuM;1;eka}	viSeRaNam,13	bAMtA_huA	-	-	-	-	-
5	BujaMgamAnAM	5	BujaMgamAnAM	sarpa{puM;6;bahu}/sarpa{napuM;6;bahu}	sarpa{puM;6;bahu}	RaRTIsambanXaH,6	sarpoM_ke	-	-	-	-	-
6	vasawim	6	vasawiM	vasawi{swrI;2;eka}	vasawi{swrI;2;eka}	karma,7	nivAsa_meM	-	-	-	-	-
7	praviRtam	7	praviRtam	pra_viS1{kwa;viSaz;:wuxAxiHpra_viRta;napuM;2;eka}/pra_viS1{kwa;viSaz;:wuxAxiHpra_viRta;napuM;1;eka}/pra_viS1{kwa;viSaz;:wuxAxiHpra_viRta;puM;2;eka}	pra_viS1{kwa;viSaz;:wuxAxiHpra_viRta;napuM;1;eka}	viSeRaNam,13	praveSa_kiyA_huA	-	-	-	-	-
8	UrXvaM	8	UrXvaM	UrXva{puM;2;eka}/UrXva{napuM;2;eka}	UrXva{puM;2;eka}	karma,9	UrXva	-	-	-	-	-
9	gawam	9	gawaM	gawa{napuM;2;eka(gam1;kwa;gamLz;:BvAxiH)}/gawa{napuM;1;eka(gam1;kwa;gamLz;:BvAxiH)}/gawa{puM;2;eka(gam1;kwa;gamLz;:BvAxiH)}	gawa{napuM;1;eka(gam1;kwa;gamLz;:BvAxiH)}	viSeRaNam,13	X_gam1yA_huA	-	-	-	-	-
10	anubanXi	10	anubanXi	-	-	viSeRaNam,13	-	-	-	-	-	-
11	ca	11	ca	-	-	samuccayaxyowakaH,10	-	-	-	-	-	-
12	yasya	12	yasya	yax{sarvanAma;napuM;6;eka}/yax{sarvanAma;puM;6;eka}	yax{sarvanAma;puM;6;eka}	RaRTIsambanXaH,13	jisakA	-	-	-	-	-
13	yaSaH	13	yaSaH	yaSaH{napuM;2;eka}/yaSaH{napuM;1;eka}	yaSaH{napuM;1;eka}	karwA,17	yaSaH	-	-	-	-	-
14	iyawwayA	14	iyawwayA	iyawwA{swrI;3;eka}	iyawwA{swrI;3;eka}	hewuH,17	mAlA_se	-	-	-	-	-
15	paricCewwuM	15	paricCewwuM	paricCexa{wumun;avyaya}	paricCexa{wumun;avyaya}	prayojanam,17	warAjU	-	-	-	-	-
16	na	16	na	na{avya}	na{avya}	prawiReXaH,17	nahIM	-	-	-	-	-
17	alam	17	alam	alam{avya}	alam{avya}	-	basa	-	-	-	-	-
