@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	ayaH-cakra-niBasya	-	-	ayaH-cakra-niBa{napuM;6;eka}/niBa{puM;6;eka}	ayaH-cakra-niBa{puM;6;eka}	viSeRaNam,2	lohe kA pahiyA samAna 	@iron @wheel @like	wawpuruRasamAsaxvayam (ayena nirmiwam )ayaScakraM+niBa	-	-	-
2	lavaNa-amburASeH	6	lavaNAmburASerXArAnibaxXeva	lavaNa-amburASi{puM;5;eka}/amburASi{puM;6;eka}	lavaNa-amburASi{puM;6;eka}	RaRTIsambanXaH,6	namakIna samuxra kA	@of @briny @ocean	viSeRaNa pUrvapaxa	-	-	rawlAkaram @Indian @Ocean
3	xUrAw	1	xUrAxyaScakraniBasya 	xUra{puM;5;eka}/xUra{napuM;5;eka}	xUra{napuM;5;eka}	apAxAnam,10	xUra hone ke kAraNa	@owing @to @distance	-	-	-	-
4	wanvI	2	wanvI	wanvI{swrI;1;eka}	wanvI{swrI;1;eka}	viSeRaNam,6	pawalA	@slender 	-	-	-	@kadhira @and @Indian @Plum @trees
5	wamAla-wAlI-vana-rAji-nIlA	3	wamAlawAlIvanarAjinIlA	wamAla-wAlI-vana-rAji-nIlA{swrI;1;eka}	wamAlawAlIvanarAji-nIlA{swrI;1;eka}	viSeRaNam,6	wamAla Ora wAlI ke vanapaMkwi se kAlA xIKanevAlA	@dark @due @to @the @line @of @forest @of @Tamala @and @Tali @trees	maXyama lopaH	-	-	-
6	velA	5	velA	velA{swrI;1;eka}	velA{swrI;1;eka}	karwA,10	wata	@coast	-	-	-	-
7	kalafka-reKA	7	kalafkareKA	kalafka-reKA{swrI;1;eka}	kalafka-reKA{swrI;1;eka}	upamAnam,9	jaMga kI reKA	@rusty @line	RaRTI wawpuruRa	-	-	-
8	XArA-nibaxXA	-	-	XArA-nibaxXA{swrI;1;eka(banX1;kwa;banXaz;:kryAxiH)}	XArA-nibaxXA{swrI;1;eka(banX1;kwa;banXaz;:kryAxiH)}	viSeRaNam,7	lagA huA	@stained @with	-	kwa prawyaya	-	-
9	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,6	jEse	@like	-	-	-	-
10	ABAwi	4	ABAwi	Af_BA1{karwari;lat;pra;eka;parasmEpaxI;BA;:axAxiH}	Af_BA1{karwari;lat;pra;eka;parasmEpaxI;BA;:axAxiH}	aBihiwa_karwA,6;sakarmaka	xiKAI xe rahA hE	@appears	-	karwari	-	-
