@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	rAjan	5	rAjanna	rAjan{puM;8;eka}/rAjaw{puM;1;eka(rAj1;Sawq_lat;rAjqz;:BvAxiH)}	rAjan{puM;8;eka}	samboXyaH,12	rAjA	-	-	-	-	-
2	AkASa-gafgAyAH	-	-	kAS1{GaF;kASqz;:BvAxiH-gafgA;swrI;6;eka}/gafgA{swrI;5;eka}	Af_kAS1{GaF;kASqz;:BvAxiH-gafgA;swrI;6;eka}	RaRTIsambanXaH,4	-	-	-	-	-	-
3	uxxAma-xiggaje	-	-	uxxAma-xiggaja{puM;7;eka}	uxxAma-xiggaja{puM;7;eka}	viSeRaNam,4	uxxAma-xiggaja_meM	-	-	-	-	-
4	srowasi	10	srowasyuxxAmaxiggaje	srowas{napuM;7;eka}	srowas{napuM;7;eka}	aXikaraNam,5	sariwA_meM	-	-	-	-	-
5	naxawi	9	naxawyAkASagafgAyAH	Nax1{karwari;lat;pra;eka;parasmEpaxI;Naxaz;:BvAxiH}/Nax2{karwari;lat;pra;eka;parasmEpaxI;Naxaz;:curAxiH}/naxaw{puM;7;eka(Nax1;Sawq_lat;Naxaz;:BvAxiH)}/naxaw{napuM;7;eka(Nax1;Sawq_lat;Naxaz;:BvAxiH)}/naxaw{puM;7;eka(Nax2;Sawq_lat;Naxaz;:curAxiH)}/naxaw{napuM;7;eka(Nax2;Sawq_lat;Naxaz;:curAxiH)}	naxaw{puM;7;eka(Nax1;Sawq_lat;Naxaz;:BvAxiH)}	BAvalakRaNasapwamI_samAnakAlaH,12	Nax1wA_huA	-	-	-	-	-
6	saH	1	sa	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	viSeRaNam,7	vaha	-	-	-	-	-
7	SApaH	2	SApo	SApa{puM;1;eka}	SApa{puM;1;eka}	karma,12	SApa	-	-	-	-	-
8	wvayA	4	wvayA	yuRmax{sarvanAma;3;eka}	yuRmax{sarvanAma;3;eka}	sup_samucciwaH,9	wumase	-	-	-	-	-
9	sAraWinA	7	sAraWinA	sAraWi{puM;3;eka}	sAraWi{puM;3;eka}	karwA,12	sAraWi_se	-	-	-	-	-
10	ca	6	ca	ca{avya}	ca{avya}	samuccayaxyowakaH,9	Ora	-	-	-	-	-
11	na	3	na	na{avya}	na{avya}	prawiReXaH,12	nahIM	-	-	-	-	-
12	SruwaH	8	SruwaH	Sruwa{puM;1;eka(Sru1;kwa;Sru;:BvAxiH)}	Sruwa{puM;1;eka(Sru1;kwa;Sru;:BvAxiH)}	aBihiwa_karma,7	-	-	-	-	-	-
