@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	saH	3	-	wax sarvanAma puM 1 eka	wax sarvanAma puM 1 eka	karwA,10	usane	-	-	-	rAjA awiWiH	-
2	viGneByaH	4	viGneByaswaskareByaSca	viGna{puM;4;bahu}/viGna{puM;5;bahu}/viGna{puM;4;bahu(han1;GaF;hanaz;:axAxiH)}/viGna{puM;5;bahu(han1;GaF;hanaz;:axAxiH)}	viGna{puM;5;bahu}	apAxAnam,4	viGnoM_se	-	-	-	-	-
3	sampaxaH	7	sampaxaH	sampax{swrI;1;bahu}/sampax{swrI;2;bahu}/sampax{swrI;5;eka}/sampax{swrI;6;eka}/sampax{swrI;8;bahu}	sampax{swrI;2;bahu}	karma,4	sampawwiyoM_kI	-	-	-	-	-
4	rakRan	2	rakRansa	rakRaw{puM;1;eka(rakR1;Sawq_lat;rakRaz;:BvAxiH)}	rakRaw{puM;1;eka(rakR1;Sawq_lat;rakRaz;:BvAxiH)}	varwamAnasamAnakAlaH,10	rakRA_karawA_huA	-	-	-	-	-
5	yaWA-svam	8	yaWAsvamASramEScakre	yaWA-sva{sarvanAma;puM;2;eka}/sva{puM;2;eka}/sva{napuM;1;eka}/sva{napuM;2;eka}	yaWA-sva{napuM;1;eka}	kriyAviSeRaNam,10	yaWA-svayaM	-	-	-	-	-
6	ASramEH	9	-	ASrama{puM;3;bahu}/ASrama{napuM;3;bahu}	ASrama{napuM;3;bahu}	karaNam,10	ASramoM_se	-	-	-	-	-
7	varNEH	11	varnErapi	varNa{puM;3;bahu}/varNa{napuM;3;bahu}	varNa{puM;3;bahu}	karaNam,10	varNoM_se	-	-	-	-	-
8	api	12	-	api{avya}	api{avya}	sambanXaH,7	BI	-	-	-	-	-
9	Rad-aMSa-BAk	13	RadaMSaBAk	Rad-aMSa-BAj{puM;1;eka}/BAj{napuM;1;eka}/BAj{napuM;2;eka}/BAj{puM;8;eka}/BAj{napuM;8;eka}	Rad-aMSa-BAj{napuM;2;eka}	karma,10	Rad-aMSa-BAj_ko	-	-	-	-	-
10	cakre	10	-	cakra{napuM;1;xvi}/cakra{napuM;2;xvi}/kq1{karwari;lit;pra;eka;AwmanepaxI;kqF;:BvAxiH}/kq1{karwari;lit;u;eka;AwmanepaxI;kqF;:BvAxiH}/kq2{karwari;lit;pra;eka;AwmanepaxI;kqF;:svAxiH}/kq2{karwari;lit;u;eka;AwmanepaxI;kqF;:svAxiH}/kq3{karwari;lit;pra;eka;AwmanepaxI;dukqF;:wanAxiH}/kq3{karwari;lit;u;eka;AwmanepaxI;dukqF;:wanAxiH}/kQ2{karwari;lit;pra;eka;AwmanepaxI;kQF;:kryAxiH}/kQ2{karwari;lit;u;eka;AwmanepaxI;kQF;:kryAxiH}/cakra{napuM;8;xvi}/cakra{puM;7;eka}/cakra{napuM;7;eka}	kq3{karwari;lit;pra;eka;AwmanepaxI;dukqF;:wanAxiH}	aBihiwa_karwA,1;sakarmaka	kiyA	-	-	-	-	-
11	wapaH	1	wapo	wapa{puM;1;eka}/wapas{napuM;1;eka}/wapas{napuM;2;eka}/wapas{napuM;8;eka}	wapas{napuM;2;eka}	sup_samucciwaH,3	wapa_ko	-	-	-	-	-
12	ca	6	-	ca{avya}	ca{avya}	sup_samuccayaxyowakaH,3	Ora	-	-	-	-	-
13	waskareByaH	5	-	waskara{puM;4;bahu}/waskara{puM;5;bahu}	waskara{puM;5;bahu}	apAxAnam,4	coroM_se	-	-	-	-	-
