@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	kapiH	4	kapiH	kapi{puM;1;eka}	kapi{puM;1;eka}	karwA,7	baMxara_ne	-	-	-	-	@person
2	BarwuH	2	BarwuraBijFyAnamafgulIyam	Barwq{puM;5;eka}/Barwq{puM;6;eka}	Barwq{puM;5;eka}	apAxAnam,3	svAmI_se	-	-	-	-	-
3	aBijFAnam	-	-	-	aBijFAnam{napuM;2;eka{kqxanwa}({kqw_XAwu jFA1} lyut{XAwuH jFA} kryAxiH)}	viSeRaNam,4	-	-	-	-	-	-
4	afgulIyam	-	-	aBijFAnam-afgulIya{napuM;1;eka}/afgulIya{napuM;2;eka}/afgulIya{puM;2;eka}	afgulIya{puM;2;eka}	karma,7	aBijFAnam-afgulIya_ko	-	-	-	-	-
5	wasyE	1	wasyE	wax{sarvanAma;swrI;4;eka}/was1{karmaNi;lot;u;eka;AwmanepaxI;wasuz;:xivAxiH}	wax{sarvanAma;swrI;4;eka}	sampraxAnam,7	usako	-	-	-	 wo  Siwa	-
6	a-nuRNEH	5	prawyuxgawamivAnuRNEswaxAnanxASrubinxuBiH	an-anuRNa{puM;3;bahu}/anuRNa{napuM;3;bahu}	an-anuRNa{puM;3;bahu}	viSeRaNam,8	an-anuRNa	-	-	-	-	-
7	xaxO	3	xaxO	xaxa{puM;1;xvi}/xaxa{puM;2;xvi}/xA1{karwari;lit;pra;eka;parasmEpaxI;xAN;:BvAxiH}/xA1{karwari;lit;u;eka;parasmEpaxI;xAN;:BvAxiH}/xA3{karwari;lit;pra;eka;parasmEpaxI;duxAF;:juhowyAxiH}/xA3{karwari;lit;u;eka;parasmEpaxI;duxAF;:juhowyAxiH}/xA2{karwari;lit;pra;eka;parasmEpaxI;xAp;:axAxiH}/xA2{karwari;lit;u;eka;parasmEpaxI;xAp;:axAxiH}/xo1{karwari;lit;pra;eka;parasmEpaxI;xo;:xivAxiH}/xo1{karwari;lit;u;eka;parasmEpaxI;xo;:xivAxiH}/xE1{karwari;lit;pra;eka;parasmEpaxI;xEp;:BvAxiH}/xE1{karwari;lit;u;eka;parasmEpaxI;xEp;:BvAxiH}/xaxa{puM;8;xvi}	xA3{karwari;lit;pra;eka;parasmEpaxI;duxAF;:juhowyAxiH}	aBihiwa_karwA,1;sakarmaka	xiyA	-	-	-	-	-
8	wax-Ananxa-aSru-binxuBiH	-	-	wax-nax1{GaF;tunaxiz;:BvAxiH-aSru-binxu;puM;3;bahu}	wax-Af_nax1{GaF;tunaxiz;:BvAxiH-aSru-binxu;puM;3;bahu}	karaNam,9	-	-	-	-	-	-
9	prawi-uw-gawam	-	-	prawi-uw-gawa{puM;2;eka(prawi-uw-gam1;kwa;gamLz;:BvAxiH)}/prawi-uw-gawa{napuM;1;eka(gam1;kwa;gamLz;:BvAxiH)}/prawi-uw-gawa{napuM;2;eka(gam1;kwa;gamLz;:BvAxiH)}	prawi-uw-gawa{puM;2;eka(prawi-uw-gam1;kwa;gamLz;:BvAxiH)}	upamAnam,10	prawi-uw-gaye_hue	-	-	-	-	-
10	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,4	jEse	-	-	-	-	-
