@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	sva-SarIra-SarIriNO	-	sva-SarIra-SarIriNO	sva-SarIra-SarIrin{puM;1;xvi}/SarIrin{puM;2;xvi}/SarIrin{puM;8;xvi}	sva-SarIra-SarIrin{puM;1;xvi}	karwA,5	apanA-SarIra-SarIrI	-	-	-	-	-
2	api	-	api	api{avya}	api{avya}	sambanXaH,1	BI	-	-	-	-	-
3	yaxA	-	yaxA	yaxA{avya}	yaxA{avya}	kAlAXikaraNam,5	jaba	-	-	-	niwya_sambanXaH,6	-
4	Sruwa-saMyoga-viparyayO	-	Sruwa-saMyoga-viparyayO	Sru1{kwa;Sru;:BvAxiH-saMyoga-viparyaya;puM;8;xvi}/viparyaya{puM;1;xvi}/viparyaya{puM;2;xvi}	viparyaya{puM;1;xvi}	karwqsamAnAXikaraNam,5	viparIwa	-	-	-	-	-
5	swaH	-	swaH	as2{karwari;lat;pra;xvi;parasmEpaxI;asaz;:axAxiH}/swq{puM;8;eka}	as2{karwari;lat;pra;xvi;parasmEpaxI;asaz;:axAxiH}	aBihiwa_karwA,1;sakarmaka	as2_pp_skwe_hEM	-	-	-	-	-
6	waxA	-	waxA	waxA{avya}	waxA{avya}	kAlAXikaraNam,11	waba	-	-	-	-	-
7	bAhyEH	-	bAhyEH	bAhya{puM;3;bahu(bAh1;yaw;bAhqz;:BvAxiH)}/bAhya{napuM;3;bahu(bAh1;yaw;bAhqz;:BvAxiH)}/bAhya{puM;3;bahu(bAh1;Nyaw;bAhqz;:BvAxiH)}/bAhya{napuM;3;bahu(bAh1;Nyaw;bAhqz;:BvAxiH)}	bAhya{puM;3;bahu(bAh1;yaw;bAhqz;:BvAxiH)}	viSeRaNam,8	bAhya	-	-	-	-	-
8	viRayEH	-	viRayEH	viRaya{puM;3;bahu}	viRaya{puM;3;bahu}	karaNam,11	viRayoM_se	-	-	-	-	-
9	virahaH	-	virahaH	viraha{puM;1;eka}	viraha{puM;1;eka}	prayojakakarwA,11	viraha	-	-	-	-	-
10	vipaSciwaM	-	vipaSciwaM	vipaSciw{puM;2;eka}	vipaSciw{puM;2;eka}	prayojyakarwA,11	vixvAn_ko	-	-	-	-	-
11	kimiva	-	kimiva	kimiva{avya}kimiva{avya}kriyAviSeRaNam,12	-	kriyAviSeRaNam,12	-	-	-	-	-	-
12	anuwApayew	-	-	wap3{karwari;viXilif;pra;eka;parasmEpaxI;wapaz;:curAxiH}/wap1{Nijanwa;karwari;viXilif;pra;eka;parasmEpaxI;wapaz;:BvAxiH}/wap2{Nijanwa;karwari;viXilif;pra;eka;parasmEpaxI;wapaz;:xivAxiH}/wap3{Nijanwa;karwari;viXilif;pra;eka;parasmEpaxI;wapaz;:curAxiH}	wap3{karwari;viXilif;pra;eka;parasmEpaxI;wapaz;:curAxiH}/wap1{Nijanwa;karwari;viXilif;pra;eka;parasmEpaxI;wapaz;:BvAxiH}/wap2{Nijanwa;karwari;viXilif;pra;eka;parasmEpaxI;wapaz;:xivAxiH}/wap3{Nijanwa;karwari;viXilif;pra;eka;parasmEpaxI;wapaz;:curAxiH}	vAkyakarma,13	-	-	-	-	-	-
13	(iwi)	-	(iwi)	iwi{avya}	iwi{avya}	vAkyakarmaxyowakaH,15	EsA	-	-	-	-	-
14	(wvaM)	-	(wvaM)	yuRmax{sarvanAma;1;eka}	yuRmax{sarvanAma;1;eka}	karwA,15	wuma	-	-	-	-	-
15	vaxa	-	vaxa	vax1{karwari;lot;ma;eka;parasmEpaxI;vaxaz;:BvAxiH}/vaxa{puM;8;eka}/vaxa{napuM;8;eka}	vax1{karwari;lot;ma;eka;parasmEpaxI;vaxaz;:BvAxiH}	aBihiwa_karwA,14;sakarmaka	bolo	-	-	-	-	-
