@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	saH	1	soZhaM	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	viSeRaNam,2	vaha	-	-	-	-	-
2	aham	-	-	asmax{sarvanAma;1;eka}	asmax{sarvanAma;1;eka}	karwA,7	mEM	-	-	-	-	-
3	xASaraWiH	2	xASaraWirBUwvA	xASaraWi{puM;1;eka}	xASaraWi{puM;1;eka}	karwqrahiwakarwqsamAnAXikaraNam,4	xASaraWi	-	-	-	-	-
4	BUwvA	-	-	BU1{avya;kwvA;BU;:BvAxiH}	BU1{avya;kwvA;BU;:BvAxiH}	pUrvakAlaH,7	X_BU1_kara	-	-	-	-	-
5	raNa-BUmeH	3	raNaBUmerbalikRamam	raNa-BUmi{swrI;6;eka}/BUmi{swrI;5;eka}	raNa-BUmi{swrI;5;eka}	RaRTIsambanXaH,6	yuxXa-BUmi_se	-	-	-	-	-
6	bali-kRamam	-	-	bali-balin-kRama{puM;2;eka}/kRama{napuM;2;eka}/kRama{napuM;1;eka}	bali-balin-kRama{napuM;2;eka}	karmasamAnAXikaraNam,7	bali-BEMsA-yogya	-	-	-	-	-
7	kariRyAmi	4	kariRyAmi	kq3{karwari;lqt;u;eka;parasmEpaxI;dukqF;:wanAxiH}/kQ1{karwari;lqt;u;eka;parasmEpaxI;kQ;:wuxAxiH}	kq3{karwari;lqt;u;eka;parasmEpaxI;dukqF;:wanAxiH}	aBihiwa_karwA,2;sakarmaka	X_kq3_pp_skegA	-	-	-	-	-
8	SarEH	5	SarEswIkRNEswacCiraHkamaloccayam	Sara{puM;3;bahu}	Sara{puM;3;bahu}	karaNam,7	bANoM_se	-	-	-	-	-
9	wIkRNEH	-	-	wIkRNa{puM;3;bahu}/wIkRNa{napuM;3;bahu}	wIkRNa{napuM;3;bahu}	viSeRaNam,8	wIKoM_se	-	-	-	-	-
10	waw-SiraH-kamala-uccayam	-	-	wax-SiraH-kamala-uccaya{puM;2;eka}	wax-SiraH-kamala-uccaya{puM;2;eka}	karma,7	vaha-SiraH-kamala-uccaya_ko	-	-	-	-	-
