@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	viXAwaH	3	viXAwarmAM	viXAwq{puM;8;eka}	viXAwq{puM;8;eka}	samboXyaH,14	viXAwA	-	-	-	-	-
2	wayA	1	wayA	wax{sarvanAma;swrI;3;eka}	wax{sarvanAma;swrI;3;eka}	karwA,3	usake_xvArA	-	-	-	sanwawi	-
3	hInam	2	hInaM	hIna{napuM;2;eka(hA2;kwa;ozhAk;:juhowyAxiH)}/hIna{napuM;1;eka(hA2;kwa;ozhAk;:juhowyAxiH)}/hIna{puM;2;eka(hA2;kwa;ozhAk;:juhowyAxiH)}	hIna{napuM;2;eka(hA2;kwa;ozhAk;:juhowyAxiH)}	viSeRaNam,4	hIna	-	-	-	-	-
4	mAm	-	-	asmax{sarvanAma;2;eka}	asmax{sarvanAma;2;eka}	karma,11	muJe	-	-	-	xilIpa	-
5	snehAw	9	snehAxvanXyamASramavqkRakam	sneha{puM;5;eka}	sneha{puM;5;eka}	hewuH,7	sneha_se	-	-	-	-	-
6	svayam	8	svayamiva	svayam{avya}/svayam{avya}	svayam{avya}	karma,7	Kuxa	-	-	-	-	-
7	sikwam	7	sikwaM	sikwa{napuM;2;eka(Ric1;kwa;Ricaz;:wuxAxiH)}/sikwa{napuM;1;eka(Ric1;kwa;Ricaz;:wuxAxiH)}/sikwa{puM;2;eka(Ric1;kwa;Ricaz;:wuxAxiH)}	sikwa{puM;2;eka(Ric1;kwa;Ricaz;:wuxAxiH)}	viSeRaNam,9	sIMce_gaye	-	-	-	-	-
8	vanXyam	-	-	vanXya{puM;2;eka}/vanXya{napuM;2;eka}/vanXya{napuM;1;eka}	vanXya{puM;2;eka}	viSeRaNam,9	Palarahiwa	-	-	-	-	-
9	ASrama-vqkRakam	-	-	ASrama-vqkRaka{puM;2;eka}	ASrama-vqkRaka{puM;2;eka}	upamAnam,10	ASramake-Cote_pedZa	-	-	-	-	-
10	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,11	jEse	-	-	-	-	-
11	paSyan	5	paSyanna	paSyaw{puM;1;eka(xqS1;Sawq_lat;xqSizr;:xivAxiH)}	paSyaw{puM;1;eka(xqS1;Sawq_lat;xqSizr;:xivAxiH)}	varwamAnasamAnakAlaH,14	xeKakara	-	-	-	-	-
12	kaWam	4	kaWaM	kaWam{avya}	kaWam{avya}	kriyAviSeRaNam,14	kEse	-	-	-	-	-
13	na	-	-	na{avya}	na{avya}	prawiReXaH,14	nahIM	-	-	-	-	-
14	xUyase	6	xUyase	xu2{karmaNi;lat;ma;eka;AwmanepaxI;tuxu;:svAxiH}	xu2{karmaNi;lat;ma;eka;AwmanepaxI;tuxu;:svAxiH}	aBihiwa_karma,4	xuHKI howe	-	-	-	-	-
