@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	sAraWinA	-	sAraWinA	sAraWi{puM;3;eka}	sAraWi{puM;3;eka}	viSeRaNam,2	maxaxa se	-	-	-	-	-
2	vAyunA	-	vAyunA	vAyu{puM;3;eka}	vAyu{puM;3;eka}	karaNam,3	havA_ke	-	-	-	-	-
3	viBAvasuH	-	viBAvasuH	viBAvasu{puM;1;eka}	viBAvasu{puM;1;eka}	upamAnam,11	agni	-	-	-	-	-
4	iva	-	iva	iva{avya}	iva{avya}	upamAnaxyowakaH,3	jEse	-	-	-	-	-
5	Xana-vyapAyena	-	XanavyapAyena	Xana-vyapAya{puM;3;eka{kqxanwa}(vi_{kqw_XAwu;i1};GaF;iN;axAxiH)}	Xana-vyapAya{puM;3;eka{kqxanwa}(vi_{kqw_XAwu;i1};GaF;iN;axAxiH)}	karaNam,6	meGa rahiwa	-	-	-	-	-
6	gaBaswimAn	-	gaBaswimAniva	gaBaswi{mawup;puM;1;eka{waxXiwa}}	gaBaswi{mawup;puM;1;eka{waxXiwa}}	upamAnam,11	sUrya jEse	-	-	-	-	-
7	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,6	jEse	-	-	-	-	-
8	kata-praBexena	-	praBexena	kata-praBexa{puM;3;eka}	kata-praBexa{puM;3;eka}	karaNam,9	maxa jala se	-	-	-	-	-
9	karI	-	-	kari{swrI;1;xvi}/kari{swrI;2;xvi}}/karin{puM;1;eka}	karin{puM;1;eka}	upamAnam,11	hAWI	-	-	-	-	-
10	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,9	jEse	-	-	-	-	-
11	pArWivaH	-	pArWivaH	pArWiva{puM;1;eka}	pArWiva{puM;1;eka}	karwA,15	rAjA/ajeya	-	-	-	-	-
12	wena	-	-	wax{sarvanAma;puM;3;eka}	wax{sarvanAma;puM;3;eka}	karaNam,15	raGu se	-	-	-	-	-
13	awiwarAM	-	-	awiwarAM{avya}	awiwarAM{avya}	viSeRaNam,14	-	-	-	-	-	-
14	su-xuH-sahaH	-	-	su-xuH-saha{puM;1;eka}/sahas{puM;8;eka}/sahas{napuM;1;eka}/sahas{napuM;2;eka}/sahas{napuM;8;eka}	su-xuH-saha{puM;1;eka}	karwqsamAnAXikaraNam,15	mahAprawApI	-	-	-	-	-
15	baBUva	-	-	BU{karwari;lit;pra;eka;parasmEpaxI;BU;BvAxiH}	BU{karwari;lit;pra;eka;parasmEpaxI;BU;BvAxiH}	aBihiwa_karwA,11;akarmakaH	huA	-	-	-	-	-
