@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	karNaBURaNa-nipIdiwa-pIvara-aMsaM	2	karNaBURaNanipIdiwapIvarAMsaM	karNaBURaNa-nipIdiwa-pIvara-aMsa{puM;2;eka}/karNaBURaNa-nipIdiwa-pIvara-aMsa1{avya;Namul;aMsa;:curAxiH}	karNaBURaNa-nipIdiwa-pIvara-aMsa{puM;2;eka}	viSeRaNam,4	-	-	-	-	-	-
2	SayyowwaracCaxa-vimarxa-kqSa-afgarAgaM	3	SayyowwaracCaxavimarxakqSAfgarAgam	SayyowwaracCaxa-vimarxa-kqSa-afgarAga{puM;2;eka}	SayyowwaracCaxa-vimarxa-kqSa-afgarAga{puM;2;eka}	viSeRaNam,4	biswara-uwwaracCaxa-kucalane	-	-	-	-	-
3	praWiwa-praboXaM	6	praWiwapraboXaM	praWiwa-praboXa{puM;2;eka(buX1;GaF;buXaz;:BvAxiH)}/praWiwa-praboXa{puM;2;eka(buX2;GaF;buXizr;:BvAxiH)}/praWiwa-praboXa{puM;2;eka(buX3;GaF;buXaz;:xivAxiH)}	praWiwa-praboXa{puM;2;eka(buX3;GaF;buXaz;:xivAxiH)}	viSeRaNam,4	pra_buX2_pp_skyeM	-	-	-	-	-
4	waM	1	waM	wax{sarvanAma;puM;2;eka}	wax{sarvanAma;puM;2;eka}	karma,10	usako	-	-	-	-	-
5	savayasaH	5	savayasaH	savayas{puM;1;bahu}/savayas{puM;2;bahu}/savayas{puM;5;eka}/savayas{puM;6;eka}/savayas{napuM;5;eka}/savayas{napuM;6;eka}/savayas{swrI;1;bahu}/savayas{swrI;2;bahu}/savayas{swrI;5;eka}/savayas{swrI;6;eka}/savayas{swrI;8;bahu}	savayas{puM;1;bahu}	viSeRaNam,7	saKiyAz	-	-	-	-	-
6	uxAra-vAcaH	10	-	uxAra-vAk{puM;1;bahu}	uxAra-vAk{puM;1;bahu}	viSeRaNam,7	vAk-Bi-ru-xarAra-vANI_se	-	-	-	-	-
7	sUwa-AwmajAH	4	sUwAwmajAH	sUwa-Awmaja{puM;1;bahu}/sUwa-AwmajA{swrI;1;bahu}/sUwa-AwmajA{swrI;2;bahu}/sUwa-Awma-ja{puM;1;bahu}/sUwa-Awma-ja{puM;8;bahu}	sUwa-Awmaja{puM;1;bahu}	karwA,10	-	-	-	-	-	-
8	vAgBiH	9	vAgBiruxAravAcaH	vAc{swrI;3;bahu}	vAc{swrI;3;bahu}	hewuH,10	vAk-Bi-ru-xarAra-vANI_se	-	-	-	-	-
9	uRasi	8	-	uRas{napuM;7;eka}	uRas{napuM;7;eka}	aXikaraNam,10	uRas_meM	-	-	-	-	-
10	prAboXayan	7	prAboXayannuRasi	pra_buX1{Nijanwa;karwari;laf;pra;bahu;parasmEpaxI;buXaz;:BvAxiH}/pra_buX3{Nijanwa;karwari;laf;pra;bahu;parasmEpaxI;buXaz;:xivAxiH}	pra_buX1{Nijanwa;karwari;laf;pra;bahu;parasmEpaxI;buXaz;:BvAxiH}	aBihiwa_karwA,7;sakarmaka	pra-mUrKa-	-	-	-	-	-
