@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	pawwiH	-	pawwiH	pawwi{puM;1;eka}	pawwi{puM;1;eka}	karwA,3	pExala_sEnika	-	-	-	-	-
2	paxAwiM	-	paxAwiM	paxAwi{puM;2;eka}/paxAwi{swrI;2;eka}	paxAwi{puM;2;eka}	karma,3	pExala_sipAhI_ko	-	-	-	-	-
3	aBi-apawaw	-	aBi-apawaw	aBi-paw1{karwari;laf;pra;eka;parasmEpaxI;pawLz;:BvAxiH}	aBi-paw1{karwari;laf;pra;eka;parasmEpaxI;pawLz;:BvAxiH}	aBihiwa_karwA,1	gire	-	-	-	-	-
4	raWeSaH	-	raWeSaH	raWeSa{puM;1;eka}	raWeSa{puM;1;eka}	karwA,6	raWa_yoxXA	-	-	-	-	-
5	raWinaM	-	raWinaM	raWin{puM;2;eka}	raWin{puM;2;eka}	karma,6	raWI_ko	-	-	-	-	-
6	(aBi-apawaw)	-	(aBi-apawaw)	aBi-paw1{karwari;laf;pra;eka;parasmEpaxI;pawLz;:BvAxiH}	aBi-paw1{karwari;laf;pra;eka;parasmEpaxI;pawLz;:BvAxiH}	aBihiwa_karwA,6	gire	-	-	-	-	-
7	wurafga-sAxI	-	wurafga-sAxI	wurafga-sAxin{puM;1;eka}/sAxi{puM;8;xvi}/sAxi{puM;1;xvi}/sAxi{puM;2;xvi}	wurafga-sAxin{puM;1;eka}	karwA,9	GodA-GudZasavAra	-	-	-	-	-
8	wuraga-aXirUDam	-	wuraga-aXirUDam	wuraga-aXirUDa{puM;2;eka}/aXirUDa{napuM;1;eka}/aXirUDa{napuM;2;eka}	wuraga-aXirUDa{napuM;2;eka}	karma,9	GodA-bETe_ko	-	-	-	-	-
9	(aBi-apawaw)	-	(aBi-apawaw)	aBi-paw1{karwari;laf;pra;eka;parasmEpaxI;pawLz;:BvAxiH}	aBi-paw1{karwari;laf;pra;eka;parasmEpaxI;pawLz;:BvAxiH}	aBihiwa_karwA,7	gire	-	-	-	-	-
10	gajasya-yanwA	-	gajasya-yanwA	gajasya-yanwq{puM;1;eka}/yam2{karwari;lut;pra;eka;parasmEpaxI;yamaz;:BvAxiH}/yam2{karmaNi;lut;pra;eka;AwmanepaxI;yamaz;:BvAxiH}/gajasya-yanwq{puM;1;eka(yam2;wqc;yamaz;:BvAxiH)}/gajasya-yanwq{puM;1;eka(yam1;wqc;yamuz;:BvAxiH)}	gajasya-yanwq{puM;1;eka(gajasya-yam1;wqc;yamuz;:BvAxiH)}	karwA,12	gajasya-nixeSaka	-	-	-	-	-
11	gaja-sWaM	-	gaja-sWaM	gaja-sWa{puM;2;eka}/sWa{napuM;1;eka}/sWa{napuM;2;eka}	gaja-sWa{puM;2;eka}	karma,12	hAWI-sWiwa_ko	-	-	-	-	-
12	(aBi-apawaw)	-	(aBi-apawaw)	aBi-paw1{karwari;laf;pra;eka;parasmEpaxI;pawLz;:BvAxiH}	aBi-paw1{karwari;laf;pra;eka;parasmEpaxI;pawLz;:BvAxiH}	aBihiwa_karwA,10	gire	-	-	-	-	-
