@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	(he)	-	(-)	he{avya}	he{avya}	samboXanasUcakam,2	he	-	-	-	-	-
2	karaBa-Uru	-	-	karaBa-Uru{swrI;1;eka}/Uru{puM;2;eka}/Uru{puM;8;eka}/karaBa-Uru{swrI;8;eka}	karaBa-Uru{swrI;8;eka}	samboXyaH,10	pawalI jafagAvAlI	-	bahuvrIhiH-karaBa iva UrU yasyAH sA	-	-	-
3	(he)	-	(-)	he{avya}	he{avya}	samboXanasUcakam,4	he	-	-	-	-	-
4	mqga-prekRiNi	4	mqgaprekRiNi	mqgaprekRiNi{swrI;8;eka}	mqgaprekRiNi{swrI;8;eka}	samboXyaH,10	mqganayanI	-	bahuvrIhiH-karaBa iva UrU yasyAH sA	-	-	-
5	wAvaw	2	wAvawkaraBoru 	wAvaw{avya}/wAvaw{napuM;1;eka}/wAvaw{napuM;2;eka}/wAvaw{napuM;8;eka}	wAvaw{avya}	kriyAviSeRaNam,10	waba_waka	-	-	-	-	-
6	paScAw	3	paScAnmArge	paScAw{avya}	paScAw{avya}	aXikaraNam,10	pICe	-	-	-	-	-
7	mArge	-	-	mArga{puM;7;eka}	mArga{puM;7;eka}	aXikaraNam,10	mArga_meM	-	-	-	-	-
8	xqRtipAwam	5	xqRtipAwam	xqRtipAwa{puM;2;eka}	xqRtipAwa{puM;2;eka}	karma,10	nihArani	-	RaRTIwawpuruRa- xqRteH pAwaswam	-	-	-
9	(wvam)	-	(-)	yuRmax{sarvanAma;1;eka}	yuRmax{sarvanAma;1;eka}	karwA,10	-	-	-	-	-	-
10	kuruRva	1	kuruRva	kq3{karwari;lot;ma;eka;AwmanepaxI;dukqF;:wanAxiH}	kq3{karwari;lot;ma;eka;AwmanepaxI;dukqF;:wanAxiH}	aBihiwa_karwA,9;sakarmaka	karo	-	-	-	-	-
