@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	kumuxasya	-	kumuxasya	kumuxa{puM;6;eka}/kumuxa{napuM;6;eka}	kumuxa{napuM;6;eka}	RaRTIsambanXaH,2	saPexa_kumuxinI_ke	-	-	-	-	-
2	nAga-rAjasya	-	nAgarAjasya	nAga-rA-ja{puM;6;eka}/rAja{napuM;6;eka}/rAja{puM;6;eka}	nAga-rAja{puM;6;eka}	RaRTIsambanXaH,3	sAMpa-rAjA_kI	-	-	-	-	-
3	svasA	-	svasA	svasq{swrI;1;eka}	svasq{swrI;1;eka}	aBexaH,4	bahana	-	-	-	-	-
4	kumuxvawI	-	kumuxvawI	kumuxvawI{swrI;1;eka}	kumuxvawI{swrI;1;eka}	karwA,10	saPexa_PUloM_kI_kumuxinI_ne	-	-	-	-	-
5	kumuxa-Ananxam	-	kumuxAnanxam	kumuxa-Ananxa{puM;2;eka}/Af_nax1{karwari;laf;u;eka;parasmEpaxI;tunaxiz;:BvAxiH}/kumuxa-Ananxa{puM;2;eka(nax1;GaF;tunaxiz;:BvAxiH)}	kumuxa-Ananxa{puM;2;eka(kumuxa-nax1;GaF;tunaxiz;:BvAxiH)}	viSeRaNam,6	saPexa_kumuxinI-Ananxa	-	-	-	-	-
6	SaSa-afkam	-	SaSAfkam	SaSa-afka{puM;2;eka}/afka{napuM;1;eka}/afka{napuM;2;eka}	SaSa-afka{puM;2;eka}	karma,11	SaSa-aMka	-	-	-	-	-
7	kOmuxI	-	kOmuxI	kOmuxI{swrI;1;eka}	kOmuxI{swrI;1;eka}	karwA,11	cAzxanI	-	-	-	-	-
8	iva	-	iva	iva{avya}	iva{avya}	upamAnaxyowakaH,10	jEse	-	-	-	-	-
9	wam	-	wam	wax{sarvanAma;puM;2;eka}	wax{sarvanAma;puM;2;eka}	karma,10	usako	-	-	-	-	-
10	anvagAw	-	anvagAw	anu_i1{karwari;luf;pra;eka;parasmEpaxI;iN;:axAxiH}	anu_i1{karwari;luf;pra;eka;parasmEpaxI;iN;:axAxiH}	aBihiwa_karwA,4	pICe_gayA	-	-	-	-	-
11	(anvagAw)	-	(anvagAw)	anu_i1{karwari;luf;pra;eka;parasmEpaxI;iN;:axAxiH}	anu_i1{karwari;luf;pra;eka;parasmEpaxI;iN;:axAxiH}	upamAnam,8	pICe_gayA	-	-	-	-	-
