@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	purohiwapurogAH	1	purohiwapurogAH	purohiwa-puroga{puM;1;bahu}/purogA{swrI;1;bahu}/purogA{swrI;2;bahu}	purohiwa-puroga{puM;1;bahu}	viSeRaNam,2	purohiwoM_meM_pramuKa	@the_@leaders_@among_@the_@priests	sapwamI_wawpuruRaH	-	-	-
2	xvijAwayaH	10	xvijAwayaH	xvijAwi{puM;1;bahu}/xvijAwi{swrI;1;bahu}	xvijAwi{puM;1;bahu}	karwA,9	brAhmaNa 	@brahmins	-	-	-	-
3	waM	2	waM	wax{sarvanAma;puM;2;eka}	wax{sarvanAma;puM;2;eka}	viSeRaNam,4	usa	@him	-	-	rAjA_awiWim	-
4	jiRNuM	3	jiRNuM	jiRNu{puM;2;eka}	jiRNu{puM;2;eka}	karma,9	vijewA_ko	@the_@victorious_@one	-	-	-	-
5	jEwrEH	4	jEwrEH	jEwra{puM;3;bahu}/jEwra{napuM;3;bahu}	jEwra{puM;3;bahu}	viSeRaNam,6	vijaya_praxAna_karane_vAle	@by_@means_@of_@victory-@granting	-	-	-	-
6	aWarvaBiH	5	aWarvaBiH	aWarvan{puM;3;bahu}	aWarvan{puM;3;bahu}	karaNam,8	aWarvavexa_ke_manwroM_se	@hymns_@from_@the_@Atharva_@Veda	-	-	-	-
7	pUrvaM	7	pUrvaM	pUrva{sarvanAma napuM 2 eka}	pUrva{sarvanAma napuM 2 eka}	kAlAXikaraNam,8	pahale	@firstly	-	-	-	-
8	aBiRekwuM	8	aBiRekwuM	aBi_{kqw_XAwu Ric1} avya wumun{XAwuH Ricaz} wuxAxiH{kqxanwa}	aBi_{kqw_XAwu Ric1} avya wumun{XAwuH Ricaz} wuxAxiH{kqxanwa}	karmasamAnAXikaraNam,9	aBiReka_karanA	@anointing	-	-	-	-
9	upacakramire	6	upacakramire	upa-kram1{karmaNi;lit;pra;bahu;AwmanepaxI;kramuz;:BvAxiH}	upa-kram1{karmaNi;lit;pra;bahu;AwmanepaxI;kramuz;:BvAxiH}	aBihiwa_karma,4;sakarmaka	AramBa_kiyA	@began	-	karmaNi	-	-
