@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	praBA-anulipwa-SrIvawsam	-	praBA	praBA-anulipwa-SrIvawsa{puM;2;eka}	praBA-anulipwa-SrIvawsa{puM;2;eka}	viSeRaNam,10	praBA	-	-	-	-	-
2	lakRmI-viBrama-xarpaNam	-	lakRmI	lakRmI-viBrama-xarpaNa{puM;2;eka}	lakRmI-viBrama-xarpaNa{puM;2;eka}	viSeRaNam,10	lakRmI	-	-	-	-	-
3	kOswuBa-AKyam	-	kOswuBa-AKyam	kOswuBa-AKya{napuM;2;eka}/AKya{napuM;1;eka}/AKya{puM;2;eka}	kOswuBa-AKya{puM;2;eka}	viSeRaNam,5	kOswuBa-AKye_ko	-	-	-	-	-
4	apAm	-	apAm	ap{swrI;6;bahu}	ap{swrI;6;bahu}	RaRTIsambanXaH,5	pAnI_kA	-	-	-	-	-
5	sAram	-	sAram	sAra{puM;2;eka}/sAra{napuM;2;eka}/sAra{napuM;1;eka}	sAra{puM;2;eka}	karma,6	AvaSyaka_ko	-	-	-	-	-
6	biBrANam	-	biBrANam	biBrANa{napuM;2;eka(Bq1;SAnac_lat;BqF;:BvAxiH)}/biBrANa{napuM;2;eka(Bq2;SAnac_lat;duBqF;:juhowyAxiH)}/biBrANa{napuM;1;eka(Bq1;SAnac_lat;BqF;:BvAxiH)}/biBrANa{napuM;1;eka(Bq2;SAnac_lat;duBqF;:juhowyAxiH)}/biBrANa{puM;2;eka(Bq1;SAnac_lat;BqF;:BvAxiH)}/biBrANa{puM;2;eka(Bq2;SAnac_lat;duBqF;:juhowyAxiH)}	biBrANa{puM;2;eka(Bq2;SAnac_lat;duBqF;:juhowyAxiH)}	viSeRaNam,10	-	-	-	-	-	-
7	bqhawA	-	bqhaworasA	bqhaw{napuM;3;eka}/{puM;3;eka}	bqhaw{napuM;3;eka}	viSeRaNam,8	X_bqh3_pp_skyeM	-	-	-	-	-
8	urasA	-	urasA	uras{napuM;3;eka}	uras{napuM;3;eka}	karaNam,6	sIne_se	-	-	-	-	-
9	(xaxqSuH)	-	(-)	xqS1{karwari;lit;pra;bahu;parasmEpaxI;xqSizr;:xivAxiH}	xqS1{karwari;lit;pra;bahu;parasmEpaxI;xqSizr;:xivAxiH}	sakarmaka	xeKA	-	-	-	-	-
10	(wam)	-	(--)	wax{sarvanAma;puM;2;eka}	wax{sarvanAma;puM;2;eka}	karma,9	usako	-	-	-	AxipuruRaH	-
