@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	(rAjan)	-	(-)	rAjan{puM;8;eka}/rAjaw{puM;1;eka(rAj1;Sawq_lat;rAjqz;:BvAxiH)}	rAjan{puM;8;eka}	samboXyaH,13	camakawA_huA	-	-	-	-	-
2	(wvam)	-	(-)	yuRmax{sarvanAma;1;eka}	yuRmax{sarvanAma;1;eka}	karwA,13	-	-	-	-	-	-
3	vanya-vqwwiH	1	vanyavqwwirimAM	vanya-vqwwi{swrI;1;eka}/vqwwi{puM;1;eka}	vanya-vqwwi{puM;1;eka}	viSeRaNam,4	vanya-vqwwi	-	-	-	-	-
4	(san)	-	(-)	saw{puM;1;eka(as2;Sawq_lat;asaz;:axAxiH)}	saw{puM;1;eka(as2;Sawq_lat;asaz;:axAxiH)}	varwamAnasamAnakAlaH,13	sajjana	-	-	-	-	-
5	SaSvaw	2	SaSvaxAwmAnugamanena	SaSvaw{avya}	SaSvaw{avya}	kriyAviSeRaNam,13	sawawa	-	-	-	-	-
6	AwmA-anugamanena	-	-	AwmA-anugamana{napuM;3;eka(AwmA-gam1;lyut;gamLz;:BvAxiH)}	AwmA-anugamana{napuM;3;eka(AwmA-gam1;lyut;gamLz;:BvAxiH)}	hewuH,8	AwmA-	-	-	-	-	-
7	imAm	-	-	ixam{sarvanAma;swrI;2;eka}	ixam{sarvanAma;swrI;2;eka}	viSeRaNam,8	yaha	-	-	-	-	-
8	gAm	3	gAm	go{puM;2;eka}/go{swrI;2;eka}	go{swrI;2;eka}	karma,12	gAya_se	-	-	-	-	-
9	vixyAm	4	vixyAmaByasaneneva	vixyA{swrI;2;eka}	vixyA{swrI;2;eka}	upamAnam,11	vixyAM-aBi_as3ne~se	-	-	-	-	-
10	aByasanena	-	aByasanena	aByasana{napuM;3;eka(vixyAM-as3;lyut;asuz;:xivAxiH)}	aByasana{napuM;3;eka(vixyAM-as3;lyut;asuz;:xivAxiH)}	hewuH,9	-	-	-	-	-	-
11	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,12	jEse	-	-	-	-	-
12	prasAxayiwum	5	prasAxayiwumarhasi	pra_Rax1{avya;wumun;RaxLz;: BvAxiH}	pra_Rax1{avya;wumun;RaxLz;: BvAxiH}	sahAyakakriyA,13	prIwi_kara	-	-	-	-	-
13	arhasi	-	-	arh1{karwari;lat;ma;eka;parasmEpaxI;arhaz;:BvAxiH}/arh2{karwari;lat;ma;eka;parasmEpaxI;arhaz;:curAxiH}	arh1{karwari;lat;ma;eka;parasmEpaxI;arhaz;:BvAxiH}	aBihiwa_karwA,2;akarmaka	yogya_howe_ho	-	-	-	-	-
