@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	wam	-	wam	wax{sarvanAma;puM;2;eka}	wax{sarvanAma;puM;2;eka}	viSeRaNam,9	usa	-	-	-	-	-
2	piwuH	-	piwurvaXaBavena	piwq{puM;6;eka}/piwq{puM;5;eka}	piwq{puM;6;eka}	RaRTIsambanXaH,3	piwA_ke	-	-	-	-	-
3	vaXa-Bavena	-	-	vaXa-Bava{puM;3;eka}	vaXa-Bava{puM;3;eka}	viSeRaNam,4	vaXa-saMsAra	-	-	-	-	-
4	manyunA	-	manyunA	manyu{puM;3;eka}	manyu{puM;3;eka}	hewuH,5	kroXa_se	-	-	-	-	-
5	rAja-vaMSa-niXanAya	-	rAjavaMSaniXanAya	rAjan-vaMSa-niXana{napuM;4;eka}	rAjan-vaMSa-niXana{napuM;4;eka}	prayojanam,6	rAjA-vaMSa-niXana_ke_liye	-	-	-	-	-
6	xIkRiwam	-	xIkRiwam	xIkRiwa{napuM;2;eka(xIkR1;kwa;xIkRaz;:BvAxiH)}/xIkRiwa{napuM;1;eka(xIkR1;kwa;xIkRaz;:BvAxiH)}/xIkRiwa{puM;2;eka(xIkR1;kwa;xIkRaz;:BvAxiH)}/xIkRiwa{napuM;2;eka(xIkR1;Nijanwa;kwa;xIkRaz;:BvAxiH)}/xIkRiwa{napuM;1;eka(xIkR1;Nijanwa;kwa;xIkRaz;:BvAxiH)}/xIkRiwa{puM;2;eka(xIkR1;Nijanwa;kwa;xIkRaz;:BvAxiH)}	xIkRiwa{puM;2;eka(xIkR1;Nijanwa;kwa;xIkRaz;:BvAxiH)}	viSeRaNam,9	saMskAriwa	-	-	-	-	-
7	bAla-sUnuH	-	bAlasUnuravalokya	bAla-sUnu{puM;1;eka}/sUnu{swrI;1;eka}	bAla-sUnu{puM;1;eka}	viSeRaNam,14	bAlaka-puwra	-	-	-	-	-
8	avalokya	-	-	ava_lok2{avya;lyap;lokqz;:curAxiH}/ava_lok1{avya;lyap;lokqz;:BvAxiH}	ava_lok1{avya;lyap;lokqz;:BvAxiH}	pUrvakAlaH,13	ava_lok1_kara	-	-	-	-	-
9	BArgavam	-	BArgavam	BArgava{puM;2;eka}/BArgava{napuM;2;eka}/BArgava{napuM;1;eka}	BArgava{puM;2;eka}	sup_samucciwaH,11	BArgava_ko	-	-	-	-	-
10	svAm	-	svAm	sva{swrI;2;eka}	sva{swrI;2;eka}	viSeRaNam,11	sva	-	-	-	-	-
11	xaSAm	-	xaSAm	xaSA{swrI;2;eka}	xaSA{swrI;2;eka}	karma,8	xaSA	-	-	-	-	-
12	ca	-	ca	ca{avya}	ca{avya}	sup_samuccayaxyowakaH,11	Ora	-	-	-	-	-
13	viRasAxa	-	viRasAxa	vi_Rax1{karwari;lit;pra;eka;parasmEpaxI;RaxLz;:BvAxiH}/vi_Rax1{karwari;lit;pra;eka;parasmEpaxI;RaxLz;:BvAxiH}/vi_Rax1{karwari;lit;pra;eka;parasmEpaxI;RaxLz;:BvAxiH}/vi_Rax1{karwari;lit;u;eka;parasmEpaxI;RaxLz;:BvAxiH}/vi_Rax1{karwari;lit;u;eka;parasmEpaxI;RaxLz;:BvAxiH}/vi_Rax1{karwari;lit;u;eka;parasmEpaxI;RaxLz;:BvAxiH}	vi_Rax1{karwari;lit;pra;eka;parasmEpaxI;RaxLz;:BvAxiH}	aBihiwa_karwA,14;sakarmaka	Soka_kiyA	-	-	-	-	-
14	pArWivaH	-	pArWivaH	pArWiva{puM;1;eka}	pArWiva{puM;1;eka}	karwA,13	pArWiva_ne	-	-	-	-	-
