@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	anuxiwa-anya-siwa-Awapa-vAraNaH	-	anuxiwa-anya-siwa-Awapa-vAraNaH	anuxiwa-anya-siwa-Awapa-vAraNa{puM;1;eka}	anuxiwa-anya-siwa-Awapa-vAraNa{puM;1;eka}	viSeRaNam,3	vAraNa	-	-	-	-	-
2	anala-soma-sama-xyuwiH	-	anala-soma-sama-xyuwiH	anala-soma-sama-xyuwi{swrI;1;eka}/xyuwi{puM;1;eka}	anala-soma-sama-xyuwi{puM;1;eka}	viSeRaNam,3	Aga-soma-samAna-xyuwi	-	-	-	-	-
3	saH	-	saH	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,12	vaha	-	-	-	-	-
4	Sriyam	-	Sriyam	SrI{swrI;2;eka}	SrI{swrI;2;eka}	karma,6	SrI	-	-	-	-	-
5	ranXra-calAm	-	ranXra-calAm	ranXra-calA{swrI;2;eka}	ranXra-calA{swrI;2;eka}	viSeRaNam,4	vivara-lakRmI	-	-	-	-	-
6	avekRya	-	avekRya	IkR1{avya;lyap;IkRaz;:BvAxiH}	ava_IkR1{avya;lyap;IkRaz;:BvAxiH}	pUrvakAlaH,8	xeKa_kara	-	-	-	-	-
7	maNdala-nABim	-	maNdala-nABim	maNdala-nABi{swrI;2;eka}/nABi{puM;2;eka}	maNdala-nABi{puM;2;eka}	karma,8	maNdala-nABi	-	-	-	-	-
8	upagawaH	-	upagawaH	upagawa{puM;1;eka(gam1;kwa;gamLz;:BvAxiH)}	gawa{puM;1;eka(gam1;kwa;gamLz;:BvAxiH)}	viSeRaNam,11	gayA_huA	-	-	-	-	-
9	api	-	api	api{avya}	api{avya}	sambanXaH,8	BI	-	-	-	-	-
10	ca	-	ca	ca{avya}	ca{avya}	sambanXaH,12	BI	-	-	-	-	-
11	analasaH	-	analasaH	analasa{puM;1;eka}	analasa{puM;1;eka}	karwqsamAnAXikaraNam,12	analasa	-	-	-	-	-
12	aBUw	-	aBUw	BU1{karwari;luf;pra;eka;parasmEpaxI;BU;:BvAxiH}	BU1{karwari;luf;pra;eka;parasmEpaxI;BU;:BvAxiH}	aBihiwa_karwA,3;sakarmaka	huA	-	-	-	-	-
