@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	wawra	1	wawrABiRekaprayawA	wawra{avya}	wawra{avya}	xeSAXikaraNam,13	vahAz	-	-	-	-	-
2	aBiReka-prayawA	-	-	aBiReka-prayawA{swrI;1;eka}/aBiReka-prayaw{puM;3;eka(prI3;Sawq_lat;prIF;:curAxiH)}/aBiReka-prayaw{napuM;3;eka(prI3;Sawq_lat;prIF;:curAxiH)}	aBiReka-prayawA{swrI;1;eka}	viSeRaNam,3	aBiReka-prayawA	-	-	-	-	-
3	vasanwI	2	vasanwI	vasaw{napuM;1;xvi(vas1;Sawq_lat;vasaz;:BvAxiH)}/vasaw{napuM;2;xvi(vas1;Sawq_lat;vasaz;:BvAxiH)}/vasanwI{swrI;1;eka(vas1;Sawq_lat;vasaz;:BvAxiH)}	vasanwI{swrI;1;eka(vas1;Sawq_lat;vasaz;:BvAxiH)}	varwamAnasamAnakAlaH,13	vasanwI	-	-	-	-	-
4	viXinA	4	viXinAwiWiByaH	viXi{puM;3;eka}	viXi{puM;3;eka}	hewuH,6	viXi_se	-	-	-	-	-
5	awiWiByaH	-	-	awiWi{puM;4;bahu}/awiWi{puM;5;bahu}	awiWi{puM;4;bahu}	prayojanam,6	awiWiyoM_ko	-	-	-	-	-
6	prayukwa-pUjA	3	prayukwapUjA	yuC1{kwa;yuCaz;:BvAxiH-pUjA;swrI;1;eka}	pra_yuC1{kwa;yuCaz;:BvAxiH-pUjA;swrI;1;eka}	viSeRaNam,8	-	-	-	-	-	-
7	valkalinI	7	valkalinI	valkalin{swrI;1;eka}	valkalin{swrI;1;eka}	viSeRaNam,8	valkalinI	-	-	-	-	-
8	sA	6	sA	wax{sarvanAma;swrI;1;eka}	wax{sarvanAma;swrI;1;eka}	karwA,13	usane	-	-	-	-	-
9	pawyuH	9	pawyuH	pawi{puM;5;eka}/pawi{puM;6;eka}	pawi{puM;6;eka}	RaRTIsambanXaH,10	pawi_ke	-	-	-	-	-
10	prajA-sanwawaye	10	prajAsanwawaye	prajA-sanwawi{swrI;4;eka}/sanwawi{puM;4;eka}	prajA-sanwawi{puM;4;eka}	prayojanam,13	prajA-sanwawi_ko	-	-	-	-	-
11	vanyena	5	vanyena	vanya{napuM;3;eka}	vanya{napuM;3;eka}	hewuH,13	vanya_se	-	-	-	-	-
12	SarIraM	8	SarIraM	SarIra{napuM;1;eka}/SarIra{napuM;2;eka}	SarIra{napuM;2;eka}	karma,13	SarIra_ko	-	-	-	-	-
13	baBAra	11	baBAra	Bq1{karwari;lit;u;eka;parasmEpaxI;BqF;:BvAxiH}/Bq1{karwari;lit;pra;eka;parasmEpaxI;BqF;:BvAxiH}/Bq2{karwari;lit;u;eka;parasmEpaxI;duBqF;:juhowyAxiH}/Bq2{karwari;lit;pra;eka;parasmEpaxI;duBqF;:juhowyAxiH}/Bq2{karwari;lit;pra;eka;AwmanepaxI;duBqF;:juhowyAxiH}/BQ1{karwari;lit;u;eka;parasmEpaxI;BQ;:kryAxiH}/BQ1{karwari;lit;pra;eka;parasmEpaxI;BQ;:kryAxiH}	Bq2{karwari;lit;pra;eka;AwmanepaxI;duBqF;:juhowyAxiH}	aBihiwa_karwA,8;sakarmaka	XAraNa_kiyA	-	-	-	-	-
