@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	rakRyam	11	rakRyam	rakRya{puM;2;eka(rakR1;Nyaw;rakRaz;:BvAxiH)}/rakRya{napuM;1;eka(rakR1;Nyaw;rakRaz;:BvAxiH)}/rakRya{napuM;2;eka(rakR1;Nyaw;rakRaz;:BvAxiH)}	rakRya{napuM;1;eka(rakR1;Nyaw;rakRaz;:BvAxiH)}	karwA,2	-	-	-	-	-	-
2	vinASya	10	vinASya	vi_{kqw_XAwu;NaS1}Nijanwa;avya;lyap;NaSaz;xivAxiH{kqxanwa}	vi_{kqw_XAwu;NaS1}Nijanwa;avya;lyap;NaSaz;xivAxiH{kqxanwa}	pUrvakAlaH,11	-	-	-	-	-	-
3	hi	8	hi	hi{avya}	hi{avya}	sambanXaH,2	hi	-	-	-	-	-
4	svayam	12	svayamakRawena	svayam{avya}	svayam{avya}	viSeRaNam,5	Kuxa	-	-	-	-	-
5	akRawena	-	-	akRawa{puM;3;eka}	akRawa{puM;3;eka}	karwA,11	akRawa_se	-	-	-	-	-
6	niyokwuH	7	niyokwurna	ni_yokwq;{puM;1;eka{kqxanwa}({kqw_XAwu;yuj2};wqc;yujizr;ruXAxiH)}/yokwq;{puM;1;eka{kqxanwa}({kqw_XAwu;yuj1};wqc;yujaz;xivAxiH)}/yuj{BAve;lut;pra;eka;AwmanepaxI;yujaz;xivAxiH}/yuj{karwari;lut;pra;eka;parasmEpaxI;yujizr;ruXAxiH}/yuj{karmaNi;lut;pra;eka;AwmanepaxI;yujizr;ruXAxiH}	ni_yokwq;{puM;1;eka{kqxanwa}({kqw_XAwu;yuj1};wqc;yujaz;xivAxiH)}	RaRTIsambanXaH,7	-	-	-	-	-	-
7	agre	-	-	agra{napuM;1;xvi}/agra{napuM;2;xvi}/agrA{swrI;1;xvi}/agrA{swrI;2;xvi}/agra{napuM;8;xvi}/agra{napuM;7;eka}	agra{napuM;7;eka}	xeSAXikaraNam,11	Age	-	-	-	-	-
8	sWAwum	6	sWAwum	RWA1{avya;wumun;RWA;:BvAxiH}	RWA1{avya;wumun;RWA;:BvAxiH}	prayojanam,11	-	-	-	-	-	-
9	na	-	-	na{avya}	na{avya}	prawiReXaH,11	nahIM	-	-	-	-	-
10	Sakyam	9	Sakyamagre	Sakya{puM;2;eka(Sak3;yaw;SakLz;:svAxiH)}/Sakya{napuM;1;eka(Sak3;yaw;SakLz;:svAxiH)}/Sakya{napuM;2;eka(Sak3;yaw;SakLz;:svAxiH)}	Sakya{puM;2;eka(Sak3;yaw;SakLz;:svAxiH)}	karma,11	-	-	-	-	-	-
11	(BUyAw)	-	(-)	BUya;{napuM;5;eka}/BU;{karwari;ASIrlif;pra;eka;parasmEpaxI;BU;BvAxiH}	BU;{karwari;ASIrlif;pra;eka;parasmEpaxI;BU;BvAxiH}	aBihiwa_karma,10	hE	-	-	-	-	-
