@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	saH	1	sa	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,6	vaha	-	-	-	-	-
2	prawApam	2	prawApam	prawApa{puM;2;eka}	prawApa{puM;2;eka}	karma,6	prawApa_ko	-	-	-	-	-
3	mahenxrasya	3	mahenxrasya	mahenxra{puM;6;eka}	mahenxra{puM;6;eka}	RaRTIsambanXaH,4	mahenxra_kA	-	-	-	-	-
4	mUrXni	4	mUrXni	mUrXna{napuM;7;eka}	mUrXna{napuM;7;eka}	aXikaraNam,6	mUrXna_meM	-	-	-	-	-
5	wIkRNam	5	wIkRNam	wIkRNa{puM;2;eka}/wIkRNa{napuM;1;eka}/wIkRNa{napuM;2;eka}	wIkRNa{puM;2;eka}	viSeRaNam,7	weja_ko	-	-	-	-	-
6	nyaveSayaw	6	nyaveSayaw	nyaveSayaw}	ni_veSayaw{karwari;laf;pra;eka;parasmEpaxI{XAwuH viSaz} wuxAxiH}	aBihiwa_karwA,1;sakarmaka	-	-	-	-	-	-
7	afkuSam	7	afkuSam	afkuSa{puM;2;eka}/afkuSa{napuM;1;eka}/afkuSa{napuM;2;eka}	afkuSa{puM;2;eka}	karma,12	afkuSa_ko	-	-	-	-	-
8	xviraxasya	8	xviraxasyeva	xviraxasyeva}	xviraxa{puM;6;eka}	RaRTIsambanXaH,13	-	-	-	-	-	-
9	yanwA	9	yanwA	yanwq{puM;1;eka}/yam2{karwari;lut;pra;eka;parasmEpaxI;yamaz;:BvAxiH}/yam2{karmaNi;lut;pra;eka;AwmanepaxI;yamaz;:BvAxiH}/yanwq{puM;1;eka(yam2;wqc;yamaz;:BvAxiH)}/yanwq{puM;1;eka(yam1;wqc;yamuz;:BvAxiH)}	yanwq{puM;1;eka}	karwA,12	nixeSaka	-	-	-	-	-
10	gamBira-vexinaH	10	gamBiravexinaH	gamBira-vexin{puM;1;bahu}/vexin{puM;2;bahu}/vexin{puM;5;eka}/vexin{puM;6;eka}/vexin{napuM;5;eka}/vexin{napuM;6;eka}/vexin{puM;8;bahu}/vexi{napuM;5;eka}/vexi{napuM;6;eka}	gamBira-vexin{puM;6;eka}	viSeRaNam,8	gamBira-jFAwA	-	-	-	-	-
11	iva	-	-	-	"iva{avya}
"	upamAnaxyowakaH,6	-	-	-	-	-	-
12	(nyaveSayaw)	-	(-)	nyaveSayaw}	ni_veSayaw{karwari;laf;pra;eka;parasmEpaxI{XAwuH viSaz} wuxAxiH}	upamAnam,11	-	-	-	-	-	-
13	(mUrXni)	-	(-)	mUrXna{napuM;7;eka}	mUrXna{napuM;7;eka}	aXikaraNam,12	mUrXna_meM	-	-	-	-	-
