@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	aWa	-	aWa	aWa{avya}	aWa{avya}	sambanXaH,9	Ora	-	-	-	-	-
2	wasya	-	wasya	wax{sarvanAma;napuM;6;eka}/wax{sarvanAma;puM;6;eka}	wax{sarvanAma;puM;6;eka}	RaRTIsambanXaH,5	usake	-	-	-	ajasya	-
3	kaWaMciw	-	kaWaMciw	kaWaMciw{avya}	kaWaMciw{avya}	kriyAviSeRaNam,9	kEse	-	-	-	-	-
4	afkawaH	-	afkawaH	afka{avya;wasil}	afka{avya;wasil}	hewuH,9	afka_se	-	-	-	-	-
5	svajanaH	-	svajanaH	svajana{puM;1;eka}	svajana{puM;1;eka}	karwA,9	apanA_loga_ne	-	-	-	-	-
6	wAm	-	wAm	wax{sarvanAma;swrI;2;eka}/wA{swrI;2;eka}	wax{sarvanAma;swrI;2;eka}	viSeRaNam,8	usa	-	-	-	inwumawi	-
7	apanIya	-	apanIya	NI1{avya;lyap;NIF;:BvAxiH}	apa_NI1{avya;lyap;NIF;:BvAxiH}	pUrvakAlaH,9	NW_kara	-	-	-	-	-
8	sunxarIm	-	sunxarIm	sunxarI{swrI;2;eka}	sunxarI{swrI;2;eka}	karma,7	sunxara_ko	-	-	-	-	-
9	visasarja	-	visasarja	vi_sqj2{karwari;lit;u;eka;parasmEpaxI;sqjaz;:wuxAxiH}/vi_sqj2{karwari;lit;pra;eka;parasmEpaxI;sqjaz;:wuxAxiH}	vi_sqj2{karwari;lit;pra;eka;parasmEpaxI;sqjaz;:wuxAxiH}	aBihiwa_karwA,5;sakarmaka	CodA	-	-	-	-	-
10	waw-anwya-maNdanAm	-	waxanwyamaNdanAm	wax-anwya-maNdana{swrI;2;eka}	wax-anwya-maNdana{swrI;2;eka}	viSeRaNam,8	vaha-anwima-maNdana_ko	-	-	-	-	-
11	analAya	-	analAya	anala{puM;4;eka}	anala{puM;4;eka}	prayojanam,9	Aga_ke_liye	-	-	-	-	-
12	aguru-canxana-eXase	-	agurucanxanEXase	aguru-canxana-eXa{napuM;4;eka}	aguru-canxana-eXa{napuM;4;eka}	viSeRaNam,11	canxana-eXa_ke_liye	-	-	-	-	-
