@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	A-piFjarA	1	ApiFjarA	A-piFjarA{swrI;1;eka}	A-piFjarA{swrI;1;eka}	viSeRaNam,3	A-piFjarA	-	-	-	-	-
2	baxXa-rajaH-kaNawvAw	2	baxXarajaHkaNawvAnmaFjaryuxArA	baxXa-rajaH-kaNa{wva;napuM;5;eka}	baxXa-rajaH-kaNa{wva;napuM;5;eka}	hewuH,1	bAzXA-rajaH-kaNa_se	-	-	-	-	-
3	maFjarI	-	-	maFjarI{swrI;1;eka}/maFjari{swrI;1;xvi}/maFjari{swrI;2;xvi}	maFjarI{swrI;1;eka}	karwA,5	koMpala	-	-	-	-	-
4	uxArA	-	-	uxArA{swrI;1;eka}	uxArA{swrI;1;eka}	viSeRaNam,3	-	-	-	-	-	-
5	SuSuBe	3	SuSuBerjunasya	SuB1{karwari;lit;pra;eka;AwmanepaxI;SuBaz;:BvAxiH}/SuB1{karwari;lit;u;eka;AwmanepaxI;SuBaz;:BvAxiH}/SuB1{karmaNi;lit;pra;eka;AwmanepaxI;SuBaz;:BvAxiH}/SuB1{karmaNi;lit;u;eka;AwmanepaxI;SuBaz;:BvAxiH}	SuB1{karwari;lit;pra;eka;AwmanepaxI;SuBaz;:BvAxiH}	aBihiwa_karwA,3;sakarmaka	SoBA_xI	-	-	-	-	-
6	arjunasya	-	-	arjuna{puM;6;eka}	arjuna{puM;6;eka}	RaRTIsambanXaH,3	arjuna_kA	-	-	-	-	-
7	xagXvA	4	xagXvApi	xah1{avya;kwvA;xahaz;:BvAxiH}	xah1{avya;kwvA;xahaz;:BvAxiH}	pUrvakAlaH,12	-	-	-	-	-	-
8	api	-	-	api{avya}	api{avya}	sambanXaH,7	BI	-	-	-	-	-
9	xeham	5	xehaM	xeha{puM;2;eka}/xeha{napuM;1;eka}/xeha{napuM;2;eka}	xeha{napuM;2;eka}	karma,7	SarIra_ko	-	-	-	-	-
10	giriSena	6	giriSena	giriSa{puM;3;eka}	giriSa{puM;3;eka}	karwA,12	giriSa_se	-	-	-	-	-
11	roRAw	7	roRAwKaNdIkqwA	roRa{puM;5;eka}	roRa{puM;5;eka}	hewuH,12	kroXa_se	-	-	-	-	-
12	KaNdIkqwA	-	-	KaNdIkqwA{swrI;1;eka}	KaNdIkqwA{swrI;1;eka}	viSeRaNam,13	KaNdIkqwA	-	-	-	-	-
13	jyA	8	jyeva	jyA{swrI;1;eka}	jyA{swrI;1;eka}	upamAnam,14	XanuR_kA_dorI	-	-	-	-	-
14	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,3	jEse	-	-	-	-	-
15	manoBavasya	9	manoBavasya	manoBava{puM;6;eka}	manoBava{puM;6;eka}	RaRTIsambanXaH,13	kAmaxeva_kA	-	-	-	-	-
