@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	nara-aXipaH	-	nara-aXipaH	nara-aXipa{puM;1;eka}	nara-aXipa{puM;1;eka}	karwA,11	nara-aXipa	-	-	-	-	@dasharatha
2	samawayA	-	samawayA	sama{wal;swrI;3;eka}	sama{wal;swrI;3;eka}	kriyAviSeRaNam,11	sama_se	-	-	-	-	-
3	vasu-vqRti-visarjanEH	-	vasu-vqRti-visarjanEH	vasu-vqRti-visarjana{napuM;3;bahu}/vasu-vqRti-visarjana{napuM;3;bahu(sqj2;lyut;sqjaz;:wuxAxiH)}	vasu-vqRti-visarjana{napuM;3;bahu(vasu-vqRti-sqj2;lyut;sqjaz;:wuxAxiH)}	hewuH,11	Xana-bArISa-uxgAroM_se	-	-	-	-	-
4	asawAm	-	asawAm	as1{karwari;lot;pra;eka;AwmanepaxI;asaz;:BvAxiH}/as1{karwari;lot;pra;xvi;parasmEpaxI;asaz;:BvAxiH}/asaw{puM;6;bahu(as1;Sawq_lat;asaz;:BvAxiH)}/asaw{napuM;6;bahu(as1;Sawq_lat;asaz;:BvAxiH)}	asaw{puM;6;bahu(as1;Sawq_lat;asaz;:BvAxiH)}	RaRTIsambanXaH,5	jAwe_hue	-	-	-	-	-
5	niyamanAw	-	niyamanAw	niyamana{napuM;5;eka}	niyamana{napuM;5;eka}	hewuH,11	niyamana_se	-	-	-	-	-
6	savaruNO	-	savaruNa	savaruNa{puM;2;eka}	savaruNa{puM;2;eka}	viSeRaNam,7	yamarAja	-	-	-	-	-
7	yama-puNya-jana-ISvarO	-	yama-puNya-jana-ISvarO	yama-puNya-jana-ISvara{puM;8;xvi}/ISvara{puM;1;xvi}/ISvara{puM;2;xvi}	puNya-jana-ISvara{puM;2;xvi}	karma,11	puNya-jana-ISvara	-	-	-	-	-
8	rucA	-	rucA	ruc{swrI;3;eka}/rucA{swrI;1;eka}	ruc{swrI;3;eka}	hewuH,12	prakASa_se	-	-	-	-	-
9	aruNa-agra-saram	-	aruNa-agra-saram	aruNa-agra-sara{puM;2;eka}/sara{napuM;1;eka}/sara{napuM;2;eka}	aruNa-agra-sara{napuM;1;eka}	karma,12	aruNa-Age-sarovara	-	-	-	-	-
10	ca	-	ca	ca{avya}	ca{avya}	sambanXaH,5	-	-	-	-	-	-
11	anuyayO	-	anuyayO	anu_yA1karwari lit pra eka parasmEpaxI yA :axAxiH.	anu_yA1karwari lit pra eka parasmEpaxI yA :axAxiH.	aBihiwa_karwA,1	anu_yA1_pp_skyA.	-	-	-	-	-
12	(anuyayO)	-	(anuyayO)	anu_yA1karwari lit pra eka parasmEpaxI yA :axAxiH.	anu_yA1karwari lit pra eka parasmEpaxI yA :axAxiH.	aBihiwa_karwA,1	anu_yA1_pp_skyA.	-	-	-	-	-
