@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	(saH)	9	(saH)	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,9	vaha	-	-	-	naBaH 	-
2	piwari	2	piwari	piwq{puM;7;eka}	piwq{puM;7;eka}	aBexaH,3	piwA	-	-	-	-	-
3	SAnwe	1	SAnwe	SAnwa{napuM;1;xvi}/SAnwa{napuM;2;xvi}/SAnwA{swrI;1;xvi}/SAnwA{swrI;2;xvi}/SAnwa{napuM;8;xvi}/SAnwA{swrI;8;eka}/SAnwA{swrI;8;xvi}/SAnwi{swrI;8;eka}/SAnwa{puM;7;eka}/SAnwa{napuM;7;eka}	SAnwa{puM;7;eka}	aXikaraNam,9	SAnwa_meM	-	-	-	-	-
4	Ahqwa-puNdarIkA	3	AhqwapuNdarIkA	hq1{kwa;hqF;:BvAxiH-puNdarIkA;swrI;1;eka}	Af_hq1{kwa;hqF;:BvAxiH-puNdarIkA;swrI;1;eka}	viSeRaNam,5	-	-	-	-	-	-
5	SrIH	8	SrIH	SrI{swrI;1;eka}/SrI{swrI;8;eka}	SrI{swrI;1;eka}	karma,9	SrI_kI	-	-	-	-	lakRmIH (@Goddess @Lakshmi)
6	yaM	4	yaM	yax{sarvanAma;puM;2;eka}	yax{sarvanAma;puM;2;eka}	viSeRaNam,7	jisa	-	-	-	viRNuH	-
7	puNdarIka-akRam	5	puNdarIkAkRaM	puNdarIka-akRa{puM;2;eka}/akRa{napuM;1;eka}/akRa{napuM;2;eka}	puNdarIka-akRa{puM;2;eka}	upamAnam,8	puNdarIka-Xure_ko	-	-	-	-	-
8	iva	6	iva	iva{avya}	iva{avya}	upamAnaxyowakaH,9	jEse	-	-	-	-	-
9	SriwA	7	SriwA	SriwA{swrI;1;eka(Sri1;kwa;SriF;:BvAxiH)}	SriwA{swrI;1;eka(Sri1;kwa;SriF;:BvAxiH)}	aBihiwa_karwA,1	sevA_kI_huI	-	-	-	-	-
