@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	uRasi	1	-	uRas{napuM;7;eka}	uRas{napuM;7;eka}	kAlAXikaraNam,6	uRas_meM	-	-	-	-	-
2	saH	2	sa	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,6	vaha	-	-	-	xaSaraWaH	-
3	gajayUWa-karNawAlEH	3	-	gajayUWa-karNawAla{puM;3;bahu}	gajayUWa-karNawAla{puM;3;bahu}	hewuH,5	gajayUWa-hAWI_ke_kAnoM_kI_PadZaPad@ZAhatoM_se	-	-	-	-	-
4	patu-pataha-XvaniBiH	4	patupatahaXvaniBirvinIwanixraH	patu-pataha-Xvani{puM;3;bahu}/Xvani{napuM;3;bahu}	patu-pataha-Xvani{puM;3;bahu}	hewuH,5	cawura-Dola-Xvani	-	-	-	-	-
5	vinIwa-nixraH	-	-	vinIwa{puM(vi_NI1;kwa;NIF;:BvAxiH)}/vinIwa{napuM-nixra;puM;2;eka(vi_NI1;kwa;NIF;:BvAxiH)}/nixra{napuM;1;eka}/nixra{napuM;2;eka}	vinIwa-nixra{puM;2;eka(vi_NI1;kwa;NIF;:BvAxiH)}	viSeRaNam,2	anuSAsiwa_ko	-	-	-	-	-
6	aramawa	6	-	ram1{karwari;laf;pra;eka;AwmanepaxI;ramuz;:BvAxiH}/ram2{karwari;laf;pra;eka;AwmanepaxI;ramaz;:BvAxiH}	ram2{karwari;laf;pra;eka;AwmanepaxI;ramaz;:BvAxiH}	aBihiwa_karwA,2	ram2_ap_skyA	-	-	-	-	-
7	maXurANi	7	-	maXura{napuM;1;bahu}/maXura{napuM;2;bahu}/maXura{napuM;8;bahu}	maXura{napuM;2;bahu}	viSeRaNam,10	maXura	-	-	-	-	-
8	wawra	8	-	wawra{avya}	wawra{avya}	xeSAXikaraNam,6	vahAz	-	-	-	vane	-
9	SqNvan	9	SqNvanvihagavikUciwabanximafgalAni	SqNvaw{puM;1;eka}	SqNvaw{puM;1;eka(Sru1;Sawq_lat;Sru;:BvAxiH)}	varwamAnasamAnakAlaH,6	sunawA_huA	-	-	-	-	-
10	vihaga-vikUciwa-banxi-mafgalAni	-	-	vihaga-vikUciwa-banxi-mafgala{napuM;8;bahu}/mafgala{napuM;1;bahu}/mafgala{napuM;2;bahu}	vihaga-vikUciwa-banxi-mafgala{napuM;1;bahu}	karma,9	pakRI-vikUciwa-banxi-mafgala	-	-	-	-	-
