@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	geye	1	geye	geya{puM;7;eka(gA1;yaw;gAf;:BvAxiH)}/geya{napuM;1;xvi(gA1;yaw;gAf;:BvAxiH)}/geya{napuM;2;xvi(gA1;yaw;gAf;:BvAxiH)}/geya{napuM;7;eka(gA1;yaw;gAf;:BvAxiH)}/geyA{swrI;1;xvi(gA1;yaw;gAf;:BvAxiH)}/geyA{swrI;2;xvi(gA1;yaw;gAf;:BvAxiH)}/geya{puM;7;eka(gA2;yaw;gA;:juhowyAxiH)}/geya{napuM;1;xvi(gA2;yaw;gA;:juhowyAxiH)}/geya{napuM;2;xvi(gA2;yaw;gA;:juhowyAxiH)}/geya{napuM;7;eka(gA2;yaw;gA;:juhowyAxiH)}/geyA{swrI;1;xvi(gA2;yaw;gA;:juhowyAxiH)}/geyA{swrI;2;xvi(gA2;yaw;gA;:juhowyAxiH)}/geya{puM;7;eka(gE1;yaw;gE;:BvAxiH)}/geya{napuM;1;xvi(gE1;yaw;gE;:BvAxiH)}/geya{napuM;2;xvi(gE1;yaw;gE;:BvAxiH)}/geya{napuM;7;eka(gE1;yaw;gE;:BvAxiH)}/geyA{swrI;1;xvi(gE1;yaw;gE;:BvAxiH)}/geyA{swrI;2;xvi(gE1;yaw;gE;:BvAxiH)}	geya{puM;7;eka(gA1;yaw;gAf;:BvAxiH)}	viRayAXikaraNam,18	-	-	-	-	-	-
2	kaH	2	ko	kim{sarvanAma;puM;1;eka}	kim{sarvanAma;puM;1;eka}	karwqsamAnAXikaraNam,18	kOna	-	-	-	-	-
3	nu	3	nu	nu{avya}	nu{avya}	sambanXaH,2	nu	-	-	-	-	-
4	vinewA	4	vinewA	vi_NI1{karwari;lut;pra;eka;parasmEpaxI;NIF;:BvAxiH}/vi_NI1{karwari;lut;pra;eka;AwmanepaxI;NIF;:BvAxiH}/vi_NI1{karmaNi;lut;pra;eka;AwmanepaxI;NIF;:BvAxiH}/vinewq{puM;1;eka(NI1;wqc;NIF;:BvAxiH)}	 vinewq{puM;1;eka{kqxanwa}({kqw_XAwu NI1} wqc{XAwuH NIF} BvAxiH)}	karwA,18	vi_NI1_pp_skegA	-	-	-	-	-
5	vAm	5	vAm	vAm{avya}/yuRmax{sarvanAma;2;xvi}/yuRmax{sarvanAma;4;xvi}/yuRmax{sarvanAma;6;xvi}	vAm{yuRmax;sarvanAma;6;xvi}	RaRTIsambanXaH,4	-	-	-	-	-	-
6	kasya	6	kasya	kim{sarvanAma;puM;6;eka}/kim{sarvanAma;napuM;6;eka}	kim{sarvanAma;puM;6;eka}	viSeRaNam,10	kisakA	-	-	-	-	-
7	ca	7	ceyam	ceya{puM;2;eka(ci1;yaw;ciF;:svAxiH)}/ceya{napuM;1;eka(ci1;yaw;ciF;:svAxiH)}/ceya{napuM;2;eka(ci1;yaw;ciF;:svAxiH)}	ca{avya}	samuccayaxyowakaH,18	-	-	-	-	-	-
8	 iyam	-	-	-	" ixam{sarvanAma{swrI;1;eka}}
 "	viSeRaNam,9	-	-	-	-	-	-
9	kqwiH	8	kqwiH	kqwi{swrI;1;eka}	kqwi{swrI;1;eka}	karwA,19	karanI	-	-	-	-	-
10	kaveH	9	kaveH	kavi{puM;5;eka}/kavi{puM;6;eka}/kav1{karwari;viXilif;ma;eka;parasmEpaxI;kavaz;:BvAxiH}	kavi{puM;6;eka}	RaRTIsambanXaH,19	kavi_se	-	-	-	-	-
11	iwi	10	iwi	iwi{avya}	iwi{avya}	vAkyakarmaxyowakaH,14	EsA	-	-	-	-	-
12	rAjFA	11	rAjFA	rajFA	rAjan{puM;3;eka}	karaNam,14	-	-	-	-	-	-
13	svayam	12	svayam	svayam{avya}	svayam{avya}	kriyAviSeRaNam,14	Kuxa	-	-	-	-	-
14	pqRTO	13	pqRTO	pqRTO}	pqRTO{puM;2;eka{kqxanwa}({kqw_XAwu praC1} Sawq_lat{XAwuH praCaz} wuxAxiH)}	viSeRaNam,15	-	-	-	-	-	-
15	wO	14	wO	wax{sarvanAma;puM;1;xvi}/wax{sarvanAma;puM;2;xvi}	wax{sarvanAma;puM;1;xvi}	karwA,17	ve	-	-	-	-	-
16	vAlmIkim	15	vAlmIkim	vAlmIki{puM;2;eka}	vAlmIki{puM;2;eka}	karma,17	vAlmIki_ko	-	-	-	-	-
17	aSaMsawAm	16	aSaMsawAm	Sans1{karwari;laf;pra;xvi;parasmEpaxI;Sansuz;:BvAxiH}	Sans1{karwari;laf;pra;xvi;parasmEpaxI;Sansuz;:BvAxiH}	aBihiwa_karwA,15;sakarmaka	praSaMsA_kI	-	-	-	-	-
18	 (aswi)	-	 (aswi)	-	" as{karwari lat pra eka parasmEpaxI{XAwuH asaz} axAxiH}
 "	vAkyakarma,11	-	-	-	-	-	-
19	 (aswi)	-	 (aswi)	-	" as{karwari lat pra eka parasmEpaxI{XAwuH asaz} axAxiH}
 "	samucciwaH,18	-	-	-	-	-	-
