@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	waxIyAm	2	waxIyAM	waxIyA{swrI;2;eka}	waxIyA{swrI;2;eka}	viSeRaNam,2	usakI_kI	-	-	-	suraBeH	-
2	suwAm	1	suwAM	suwA{swrI;2;eka}/Ru2{karwari;lot;pra;xvi;parasmEpaxI;Ru;:axAxiH}/suwA{swrI;2;eka(Ru3;kwa;RuF;:svAxiH)}/suwA{swrI;2;eka(Su1;kwa;Su;:BvAxiH)}/suwA{swrI;2;eka(Ru2;kwa;Ru;:axAxiH)}	suwA{swrI;2;eka}	karma,5	puwrI_kI	-	-	-	-	-
3	suraBeH	3	suraBeH	suraBi{puM;6;eka}/suraBi{puM;5;eka}/suraBi{swrI;6;eka}/suraBi{swrI;5;eka}	suraBi{swrI;6;eka}	RaRTIsambanXaH,4	suraBi_ke	-	-	-	-	@animal
4	prawiniXim	5	prawiniXiM	prawiniXi{puM;2;eka}	prawiniXi{puM;2;eka}	karmasamAnAXikaraNam,5	prawiniXi_ko	-	-	-	-	-
5	kqwvA	4	kqwvA	kq2{avya;kwvA;kqF;:svAxiH}/kq3{avya;kwvA;dukqF;:wanAxiH}/kq1{avya;kwvA;kqF;:BvAxiH}	kq3{avya;kwvA;dukqF;:wanAxiH}	pUrvakAlaH,9	karake	-	-	-	-	-
6	SuciH	6	SuciH	Suci{puM;1;eka}/Suci{swrI;1;eka}	Suci{puM;1;eka}	viSeRaNam,8	paviwra	-	-	-	-	-
7	sapawnIkaH	8	sapawnIkaH	sapawnIka{puM;1;eka}	sapawnIka{puM;1;eka}	viSeRaNam,8	pawnI_sahiwa	-	-	-	-	-
8	(wvam)	-	(-)	yuRmax{sarvanAma;1;eka}	yuRmax{sarvanAma;1;eka}	karwA,9	wuma	-	-	-	rAjA	-
9	ArAXaya	7	ArAXaya	-	-	aBihiwa_karwA,8;sakarmaka	-	-	-	-	-	-
