@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	vaSinAm	-	vaSinAm	vaSin{puM;6;bahu}/vaSin{napuM;6;bahu}	vaSin{puM;6;bahu}	nirXAraNam,2	jisane_vaSa_kara_liyA_hE_vahoM_kA	-	-	-	-	-
2	uwwama	-	uwwama	uwwama{puM;8;eka}/uwwama{napuM;8;eka}	uwwama{puM;8;eka}	samboXyaH,9	acCA	-	-	-	-	-
3	(wvam)	-	(wvam)	yuRmax{sarvanAma;1;eka}	yuRmax{sarvanAma;1;eka}	karwA,9	wuma	-	-	-	-	-
4	pqWak-jana-vaw	-	pqWak-jana-vaw	pqWak-jana-vaw{avya}	pqWak-jana-vaw{avya}	viSeRaNam,5	pqWak-jana-vaw	-	-	-	-	-
5	SucaH	-	SucaH	Suc{swrI;1;bahu}/Suc{swrI;2;bahu}/Suc{swrI;5;eka}/Suc{swrI;6;eka}/Suc{swrI;8;bahu}	Suc{swrI;6;eka}	RaRTIsambanXaH,6	raMja	-	-	-	-	-
6	vaSaM	-	vaSaM	vaSa{puM;2;eka}/vaSa{napuM;1;eka}/vaSa{napuM;2;eka}	vaSa{puM;2;eka}	karma,7	vaSa_ko	-	-	-	-	-
7	ganwuM	-	ganwuM	gam1{avya;wumun;gamLz;:BvAxiH}	gam1{avya;wumun;gamLz;:BvAxiH}	sahAyakakriyA,9	-	-	-	-	-	-
8	na	-	na	na{avya}	na{avya}	prawiReXaH,9	-	-	-	-	-	-
9	arhasi	-	arhasi	arh1{karwari;lat;ma;eka;parasmEpaxI;arhaz;:BvAxiH}/arh2{karwari;lat;ma;eka;parasmEpaxI;arhaz;:curAxiH}	arh1{karwari;lat;ma;eka;parasmEpaxI;arhaz;:BvAxiH}}	aBihiwa_karwA,3	yogya_nahIM_howe_ho	-	-	-	-	-
