@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	wasyAH	-	wasyAH	wax{sarvanAma;swrI;6;eka}/wax{sarvanAma;swrI;5;eka}/was1{karwari;ASIrlif;ma;eka;parasmEpaxI;wasuz;:xivAxiH}	wax{sarvanAma;swrI;6;eka}	RaRTIsambanXaH,3	usake	-	-	-	-	-
2	saH	-	saH	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	viSeRaNam,8	usa	-	-	-	-	-
3	rakRA-arWam	-	rakRA-arWam	rakRA-arWa{puM;2;eka}/arWa{napuM;1;eka}/arWa{napuM;2;eka}	rakRA-arWa{puM;2;eka}	prayojanam,5	rakRA-arWa_ko	-	-	-	-	-
4	an-alpa-yoXam	-	an-alpa-yoXam	an-alpa-yoXa{puM;2;eka}/yoXa{napuM;1;eka}/yoXa{napuM;2;eka}	an-alpa-yoXa{puM;2;eka}	viSeRaNam,7	an-kama-yoxXA	-	-	-	-	-
5	AxiSya	-	AxiSya	xiS1{avya;lyap;xiSaz;:wuxAxiH}	Af_xiS1{avya;lyap;xiSaz;:wuxAxiH}	pUrvakAlaH,9	AxeSa_xe_kara	-	-	-	-	-
6	piwryam	-	piwryam	piwrya{puM;2;eka}	piwrya{puM;2;eka}	viSeRaNam,7	piwrya-saciva	-	-	-	-	-
7	sacivam	-	piwrya-sacivam	saciva{puM;2;eka}/saciva{napuM;1;eka}/saciva{napuM;2;eka}	piwrya-saciva{puM;2;eka}	karma,5	piwrya-saciva	-	-	-	-	-
8	kumAraH	-	kumAraH	kumAra{puM;1;eka}	kumAra{puM;1;eka}	karwA,9	kumAra_ne	-	-	-	-	-
9	prawyagrahIw	-	prawyagrahIw	prawi_grah1{karwari;luf;pra;eka;parasmEpaxI;grahaz;:kryAxiH}	prawi_grah1{karwari;luf;pra;eka;parasmEpaxI;grahaz;:kryAxiH}	aBihiwa_karwA,8;sakarmaka	anumoxana_kiyA	-	-	-	-	-
10	pArWiva-vAhinIm	-	pArWiva-vAhinIm	pArWiva-vAhinI{swrI;2;eka}	pArWiva-vAhinI{swrI;2;eka}	karma,9	pArWiva-senA	-	-	-	-	-
11	wAm	-	wAm	wax{sarvanAma;swrI;2;eka}/wA{swrI;2;eka}	wax{sarvanAma;swrI;2;eka}	viSeRaNam,10	usa	-	-	-	-	-
12	BAgIraWIm	-	BAgIraWIm	BAgIraWI{swrI;2;eka}	BAgIraWI{swrI;2;eka}	karma,16	BAgIraWI_ko	-	-	-	-	-
13	SoNaH	-	SoNaH	SoNa{puM;1;eka}	SoNa{puM;1;eka}	karwA,16	lohiwa	-	-	-	-	-
14	iva	-	iva	iva{avya}	iva{avya}	upamAnaxyowakaH,9	jEse	-	-	-	-	-
15	uwwa-rafgaH	-	uwwa-rafgaH	uwwa-rafga{puM;1;eka}	uwwa-rafga{puM;1;eka}	viSeRaNam,13	gIlA-rafga	-	-	-	-	-
16	(prawyagrahIw)	-	(prawyagrahIw)	prawi_grah1{karwari;luf;pra;eka;parasmEpaxI;grahaz;:kryAxiH}	prawi_grah1{karwari;luf;pra;eka;parasmEpaxI;grahaz;:kryAxiH}	upamAnam,14	anumoxana_kiyA	-	-	-	-	-
