@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	anuRTiwAn-ananwarajA-vivAhaH	-	-	anuRTiwAn-ananwarajA-vivAha{puM;1;eka}	anuRTiwAn-ananwarajA-vivAha{puM;1;eka}	viSeRaNam,3	-	-	-	-	-	-
2	kraWakESikAnAm	-	-	-	kraWakESika{napuM;6;eka}	RaRTIsambanXaH,3	-	-	-	-	-	-
3	BarwA	-	-	Barwq{puM;1;eka}/Bq1{karwari;lut;pra;eka;parasmEpaxI;BqF;:BvAxiH}/Bq1{karwari;lut;pra;eka;AwmanepaxI;BqF;:BvAxiH}/Bq1{karmaNi;lut;pra;eka;AwmanepaxI;BqF;:BvAxiH}/Bq2{karwari;lut;pra;eka;parasmEpaxI;duBqF;:juhowyAxiH}/Bq2{karwari;lut;pra;eka;AwmanepaxI;duBqF;:juhowyAxiH}	Barwq{puM;1;eka}	prayojakakarwA,8	svAmI_ne	-	-	-	-	-
4	api	1	BarwApi	api{avya}	api{avya}	sambanXaH,3	BI	-	-	-	-	-
5	wAvaw	2	wAvawkraWakESikAnAmanuRTiwAnanwarajAvivAhaH	wAvaw{avya}/wAvaw{napuM;1;eka}/wAvaw{napuM;2;eka}/wAvaw{napuM;8;eka}	wAvaw{avya}	kriyAviSeRaNam,8	waba_waka	-	-	-	-	-
6	sawwva-anurUpA-AharaNI-kqwa-SrIH	3	sawwvAnurUpAharaNIkqwaSrIH	sawwva-anurUpA-AharaNI-kqwa-SrI{swrI;1;eka}	sawwva-anurUpA-AharaNI-kqwa-SrI{swrI;1;eka}	viSeRaNam,3	-	-	-	-	-	-
7	rAGavam	-	-	rAGava{puM;2;eka}	rAGava{puM;2;eka}	prayojyakarwA,8	raGuvaMSI_ko	-	-	-	-	-
8	prAsWApayawa	-	-	pra-RWA1{Nijanwa;karwari;laf;ma;bahu;parasmEpaxI;RWA;:BvAxiH}/RWA1{Nijanwa;karwari;laf;pra;eka;AwmanepaxI;RWA;:BvAxiH}	pra-RWA1{Nijanwa;karwari;laf;pra;eka;AwmanepaxI;RWA;:BvAxiH}	aBihiwa_karwA,7	-	-	-	-	-	-
9	anvagAw	-	-	anu_i1{karwari;luf;pra;eka;parasmEpaxI;iN;:axAxiH}	anu_i1{karwari;luf;pra;eka;parasmEpaxI;iN;:axAxiH}	samucciwaH,8	pICe_gayA	-	-	-	-	-
10	ca	4	prAsWApayaxrAGavamanvagAcca	ca{avya}	ca{avya}	samuccayaxyowakaH,9	-	-	-	-	-	-
