@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	saH	1	saH	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	viSeRaNam,2	vaha	-	-	-	-	-
2	maharRiH	7	maharRirmqxuwAmagacCaw	maharRi{puM;1;eka}	maharRi{puM;1;eka}	karwA,9	maharRi	-	-	-	-	-
3	ca	2	cAnunIwaH	ca{avya}	ca{avya}	sambanXaH,2	Ora	-	-	-	-	-
4	praNawena	4	praNawena	praNawa{puM;3;eka(Nam1;kwa;Namaz;:BvAxiH)}/praNawa{napuM;3;eka(Nam1;kwa;Namaz;:BvAxiH)}	praNawa{napuM;3;eka(Nam1;kwa;Namaz;:BvAxiH)}	viSeRaNam,5	praNAma_kiyA_huA	-	-	-	-	-
5	mayA	6	-	asmax{sarvanAma;3;eka}	asmax{sarvanAma;3;eka}	karwA,6	muJase	-	-	-	-	-
6	anu-nIwaH	3	-	anu-nIwa{puM;1;eka(anu-NI1;kwa;NIF;:BvAxiH)}	anu-nIwa{puM;1;eka(anu-NI1;kwa;NIF;:BvAxiH)}	viSeRaNam,2	anu-nIwa	-	-	-	-	-
7	paScAw	5	paScAnmayA	paScAw{avya}	paScAw{avya}	kAlAXikaraNam,9	bAxa_meM	-	-	-	-	-
8	mqxuwAM	8	-	mqxu{wal;swrI;2;eka}	mqxu{wal;swrI;2;eka}	karma,9	komala_ko	-	-	-	-	-
9	agacCaw	9	-	gam1{karwari;laf;pra;eka;parasmEpaxI;gamLz;:BvAxiH}	gam1{karwari;laf;pra;eka;parasmEpaxI;gamLz;:BvAxiH}	aBihiwa_karwA,2;sakarmaka	gayA	-	-	-	-	-
