@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	mqga-nABi-suganXinA	-	mqganABisuganXinA	mqga-nABi-suganXi{napuM;3;eka}	mqga-nABi-suganXi{napuM;3;eka}	viSeRaNam,2	hirana-nABi-pipparAmUla_se	-	-	-	-	-
2	canxanena	-	canxanena	canxana{puM;3;eka}/canxana{napuM;3;eka(cax2;lyut;caxiz;:BvAxiH)}	canxana{napuM;3;eka}	karaNam,5	canxana_se	-	-	-	-	-
3	afga-rAgaM	-	afgarAgaM	afga-rAga{puM;2;eka}/rAga{napuM;1;eka}/rAga{napuM;2;eka}	afga-rAga{napuM;2;eka}	karma,5	afga-rAga_ko	-	-	-	-	-
4	ca	-	ca	ca{avya}	ca{avya}	sambanXaH,5	Ora	-	-	-	-	-
5	samApayya	-	samApayya	samApayya}	samApayya{sam_{kqw_XAwu Ap1} Nijanwa avya lyap{XAwuH ApLz} svAxiH{kqxanwa}}	pUrvakAlaH,9	-	-	-	-	-	-
6	wawaH	-	wawaH	wawaH{avya}	wawaH{avya}	kAlAXikaraNam,9	vahAz_se	-	-	-	-	-
7	vinyaswa-rocanaM	-	vinyaswarocanaM	rocana{napuM;1;eka(as2;kwa;asaz;:axAxiH-ruc1;lyut;rucaz;:BvAxiH)}/rocana{napuM;2;eka(ruc1;lyut;rucaz;:BvAxiH)}/rocana{puM;2;eka}/rocana{napuM;1;eka}/rocana{napuM;2;eka}	vinyaswa-rocana{napuM;2;eka(ruc1;lyut;rucaz;:BvAxiH)}	viSeRaNam,8	-	-	-	-	-	-
8	pawraM	-	pawraM	pawra{napuM;1;eka}/pawra{napuM;2;eka}	pawra{napuM;2;eka}	karma,9	pawra	-	-	-	-	-
9	cakruH	-	cakruH	kq1{karwari;lit;pra;bahu;parasmEpaxI;kqF;:BvAxiH}/kq2{karwari;lit;pra;bahu;parasmEpaxI;kqF;:svAxiH}/kq3{karwari;lit;pra;bahu;parasmEpaxI;dukqF;:wanAxiH}	kq1{karwari;lit;pra;bahu;parasmEpaxI;kqF;:BvAxiH}	aBihiwa_karma,8	kiye	-	-	-	-	-
