@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	sawya-safgaraH	3	sawyasaMgaro	sawya-safgara{puM;1;eka}/sawya-safgara{puM;1;eka(gQ2;GaF;gQ;:kryAxiH)}/sawya-safgara{puM;1;eka(gQ1;GaF;gQ;:wuxAxiH)}	sawya-safgara{puM;1;eka}	viSeRaNam,2	sawya-karAra	-	-	-	-	@person
2	mEWilaH	1	mEWilaH	mEWila{puM;1;eka}	mEWila{puM;1;eka}	karwA,12	mEWila_ne	-	-	-	-	@person
3	rAGavAya	4	rAGavAya	rAGava{puM;4;eka}	rAGava{puM;4;eka}	prayojanam,12	raGuvaMSI_ko	-	-	-	-	-
4	ayonijAm	5	wanayAmayonijAm	ayonijA{swrI;2;eka}	ayonijA{swrI;2;eka}	viSeRaNam,5	ayonijA_ko	-	-	-	-	-
5	wanayAm	-	-	wanayA{swrI;2;eka}	wanayA{swrI;2;eka}	karma,12	wanayA	-	-	-	-	@person
6	xyuwimawaH	7	xyuwimawaswaponiXeragnisAkRika	xyuwi{mawup;puM;5;eka}/xyuwi{mawup;puM;6;eka}/xyuwi{mawup;puM;2;bahu}/xyuwi{mawup;napuM;5;eka}/xyuwi{mawup;napuM;6;eka}	xyuwi{mawup;napuM;6;eka}	viSeRaNam,7	xyuwi_ke	-	-	-	-	@person
7	waponiXeH	-	-	waponiXi{puM;5;eka}/waponiXi{puM;6;eka}	waponiXi{puM;6;eka}	RaRTIsambanXaH,8	XarmaprANa_vyakwi_ke	-	-	-	-	@person
8	sanniXO	6	sanniXO	sanniXi{puM;7;eka}	sanniXi{puM;7;eka}	aXikaraNam,12	sAWa_sAWa_raKane_meM	-	-	-	-	-
9	agni-sAkRikaH	-	-	agni-sAkRin{ka;puM;8;eka}/sAkRin{ka;napuM;8;eka}	agni-sAkRin{ka;napuM;1;eka}	upamAnam,10	agni-sAkRin	-	-	-	-	-
10	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,11	jEse	-	-	-	-	-
11	sapaxi	2	sapaxi	-	sapaxi{avya}	kriyAviSeRaNam,12	-	@Immediately	-	-	-	-
12	awi-sqRtavAn	8	ivAwisqRtavAn	awi-sqRtavaw{puM;1;eka(awi-sqj1;kwavawu;sqjaz;:xivAxiH)}/awi-sqRtavaw{puM;1;eka(sqj2;kwavawu;sqjaz;:wuxAxiH)}	awi-sqRtavaw{puM;1;eka(awi-sqj2;kwavawu;sqjaz;:wuxAxiH)}	aBihiwa_karwA,2;sakarmaka	awi-racanA_kiyA	-	-	-	-	-
