@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	saFcAra-pUwAni	-	saFcArapUwAni	saFcAra-pUwa{napuM;2;bahu(saFcAra-pU2;kwa;pUF;:kryAxiH)}/saFcAra-pUwa{napuM;2;bahu(saFcAra-pU1;kwa;pUf;:BvAxiH)}/saFcAra-pUwa{napuM;1;bahu(pU2;kwa;pUF;:kryAxiH)}/saFcAra-pUwa{napuM;1;bahu(pU1;kwa;pUf;:BvAxiH)}/saFcAra-pUwa{napuM;2;bahu(pUy1;kwa;pUyIz;:BvAxiH)}/saFcAra-pUwa{napuM;1;bahu(pUy1;kwa;pUyIz;:BvAxiH)}	saFcAra-pUwa{napuM;2;bahu(saFcAra-pU2;kwa;pUF;:kryAxiH)}	viSeRaNam,2	-	-	-	-	-	-
2	xik-anwarANi	-	xikanwarANi	xiS-anwara{napuM;2;bahu}/anwara{napuM;1;bahu}	xiS-anwara{napuM;2;bahu}	karma,3	sWAna-anwaroM_ko	-	-	-	-	-
3	kqwvA	-	kqwvA	kq3{avya;kwvA;dukqF;:wanAxiH}	kq3{avya;kwvA;dukqF;:wanAxiH}	pUrvakAlaH,7	-	-	-	-	-	-
4	xina-Anwe	-	xinAnwe	xina-anwa{puM;7;eka}/anwa{napuM;1;xvi}/anwa{napuM;2;xvi}/anwa{napuM;7;eka}/anwa{napuM;8;xvi}/anwi{swrI;8;eka}/anwA{swrI;1;xvi}/anwA{swrI;2;xvi}	xina-anwa{puM;7;eka}	aXikaraNam,7	-	-	-	-	-	-
5	nilayAya	-	nilayAya	nilaya{puM;4;eka}	nilaya{puM;4;eka}	prayojanam,6	nilaya_ko	-	-	-	-	-
6	ganwum	-	ganwum	gam1{avya;wumun;gamLz;:BvAxiH}	gam1{avya;wumun;gamLz;:BvAxiH}	hewuH,7	-	-	-	-	-	-
7	pracakrame	-	pracakrame	pra_kramkarmaNi;lit;u;eka;AwmanepaxI;kramuz;BvAxiH 	pra_kramkarmaNi;lit;u;eka;AwmanepaxI;kramuz;BvAxiH	aBihiwa_karwA,9;akarmakaH	-	-	-	-	-	-
8	pallava-rAga-wAmrA	-	pallavarAgawAmrA	pallava-rAga-wAmra{swrI;1;eka}	pallava-rAga-wAmra{swrI;1;eka}	viSeRaNam,9	-	-	pallava-rAga-wAmra	-	-	-
9	praBA	-	praBA	praBA{swrI;1;eka}	praBA{swrI;1;eka}	karwA,7	praBA	-	-	-	-	-
10	pawafgasya	-	pawafgasya	pawafga{puM;6;eka}	pawafga{puM;6;eka}	RaRTIsambanXaH,9	pakRI_kA	-	-	-	-	-
11	muneH	-	muneH	muni{puM;6;eka}/muni{puM;5;eka}/muni{swrI;6;eka}/muni{swrI;5;eka}	muni{puM;6;eka}	RaRTIsambanXaH,13	muni_ke	-	-	-	-	-
12	ca	-	ca	ca{avya}	ca{avya}	samuccayaxyowakaH,11	Ora	-	-	-	-	-
13	XenuH	-	XenuH	Xenu{puM;1;eka}/Xenu{swrI;1;eka}	Xenu{swrI;1;eka}	samucciwaH,9	Xenu	-	-	-	-	-
