@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	wasya	2	iwyuxgawanAmaXeyaswasyAyaWArWonnawanABiranXraH	wax{sarvanAma;napuM;6;eka}/wax{sarvanAma;puM;6;eka}	wax{sarvanAma;puM;6;eka}	RaRTIsambanXaH,5	usakA	-	-	-	-	-
2	unnABa	1	unnABa	unnABa{puM;8;eka}	unnABa{puM;8;eka}	samboXyaH,3	unnABa	-	-	-	-	-
3	iwi	2	iwyuxgawanAmaXeyaswasyAyaWArWonnawanABiranXraH	iwi{avya}	iwi{avya}	sambanXaH,10	EsA	-	-	-	-	-
4	uxgawa-nAma-XeyaH	2	iwyuxgawanAmaXeyaswasyAyaWArWonnawanABiranXraH	Xeya{puM;1;eka(gam1;kwa;gamLz;:BvAxiH-nAma;avya-XA1;yaw;duXAF;:juhowyAxiH)}/Xeya{puM;1;eka(XI1;yaw;XIf;:xivAxiH)}/Xeya{puM;1;eka(Xe1;yaw;Xet;:BvAxiH)}/Xeya{puM;1;eka(Xi1;yaw;Xi;:wuxAxiH)}	Xeya-Xeya{puM;1;eka(Xeya-Xe1;yaw;Xet;:BvAxiH)}	viSeRaNam,10	Xeya-	-	-	-	-	-
5	yaWArWa-unnawa-nABi-ranXraH	2	iwyuxgawanAmaXeyaswasyAyaWArWonnawanABiranXraH	Nam1{kwa;Namaz;:BvAxiH-nABi-ranXra;puM;1;eka}	uw_Nam1{kwa;Namaz;:BvAxiH-nABi-ranXra;puM;1;eka}	viSeRaNam,10	-	-	-	-	-	-
6	pafkaja-nABa-kalpaH	3	suwoZBavawpafkajanABakalpaH	pafkajanABa-kalpa{puM;1;eka}	pafkajanABa-kalpa{puM;1;eka}	viSeRaNam,10	pafkajanABa-kalpa	-	-	-	-	-
7	kqwsnasya	4	kqwsnasya	kqwsna{puM;6;eka}/kqwsna{napuM;6;eka}	kqwsna{napuM;6;eka}	viSeRaNam,8	samaswa	-	-	-	-	-
8	nqpa-maNdalasya	5	nABirnqpamaNdalasya	nqpa-maNdala{napuM;6;eka}/maNdala{puM;6;eka}	nqpa-maNdala{napuM;6;eka}	RaRTIsambanXaH,9	rnqpa-maNdala_kI	-	-	-	-	-
9	nABiH	5	nABirnqpamaNdalasya	nABi{puM;1;eka}/nABi{swrI;1;eka}	nABi{puM;1;eka}	karwqsamAnAXikaraNam,11	nABi	-	-	-	-	-
10	suwaH	3	suwoZBavawpafkajanABakalpaH	suwa{puM;1;eka}/Ru2{karwari;lat;pra;xvi;parasmEpaxI;Ru;:axAxiH}/suwa{puM;1;eka(Ru3;kwa;RuF;:svAxiH)}/suwa{puM;1;eka(Su1;kwa;Su;:BvAxiH)}/suwa{puM;1;eka(Ru2;kwa;Ru;:axAxiH)}	suwa{puM;1;eka(Su1;kwa;Su;:BvAxiH)}	karwA,11	puwra	-	-	-	-	-
11	aBavaw	3	suwoZBavawpafkajanABakalpaH	BU1{karwari;laf;pra;eka;parasmEpaxI;BU;:BvAxiH}	BU1{karwari;laf;pra;eka;parasmEpaxI;BU;:BvAxiH}	aBihiwa_karwA,10;sakarmaka	huA	-	-	-	-	-
