@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	saH	-	saH	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,6	vaha	-	-	-	-	-
2	mahA-krawO	-	mahAkrawO	mahA-krawu{puM;7;eka}	mahA-krawu{puM;7;eka}	aXikaraNam,6	gAya-krawu_meM	-	-	-	-	-
3	qwvijaH	-	qwvijaH	qwvij{puM;1;bahu}/qwvij{puM;2;bahu}/qwvij{puM;5;eka}/qwvij{puM;6;eka}/qwvij{puM;8;bahu}	qwvij{puM;6;bahu}	RaRTIsambanXaH,4	qwvij	-	-	-	-	-
4	xakRiNABiH	-	xakRiNABiH	xakRiNA{swrI;3;bahu}/xakRiNA{sarvanAma;swrI;3;bahu}	xakRiNA{swrI;3;bahu}	karaNam,6	xakRiNoM_se	-	-	-	-	-
5	waWA	-	waWA	waWA{avya}	waWA{avya}	sambanXaH,6	vEse	-	-	-	-	-
6	Anarca	-	Anarca	qc1{karwari;lit;u;eka;parasmEpaxI;qcaz;:wuxAxiH}/qc1{karwari;lit;pra;eka;parasmEpaxI;qcaz;:wuxAxiH}/arc1{karwari;lit;ma;bahu;parasmEpaxI;arcaz;:BvAxiH}/arc1{karwari;lit;pra;eka;parasmEpaxI;arcaz;:BvAxiH}/arc1{karwari;lit;u;eka;parasmEpaxI;arcaz;:BvAxiH}	qc1{karwari;lit;pra;eka;parasmEpaxI;qcaz;:wuxAxiH}	prawiyogI,7	swuwi_kI	-	-	-	-	-
7	yaWA	-	yaWA	yaWA{avya}	yaWA{avya}	sambanXaH,8	jEse	-	-	-	-	-
8	asya	-	asya	ixam{sarvanAma;puM;6;eka}/ixam{sarvanAma;napuM;6;eka}/as3{karwari;lot;ma;eka;parasmEpaxI;asuz;:xivAxiH}	ixam{sarvanAma;puM;6;eka}	RaRTIsambanXaH,11	isakA	-	-	-	-	-
9	Xana-xasya	-	Xanaxasya	Xana-xas1{karwari;lot;ma;eka;parasmEpaxI;xasuz;:xivAxiH}/xa{napuM;6;eka}/xa{puM;6;eka}/xasya{napuM;8;eka}	Xana-xa{puM;6;eka}	sup_samucciwaH,11	PeMko	-	-	-	-	-
10	ca	-	ca	ca{avya}	ca{avya}	sup_samuccayaxyowakaH,9	Ora	-	-	-	-	-
11	nAma	-	nAma	nAma{avya}	nAma{avya}	karwA,13	nAmaka	-	-	-	-	-
12	sAXAraNIBUwaM	-	sAXAraNIBUwaM	sAXAraNIBUwa{puM;2;eka}/sAXAraNIBUwa{napuM;1;eka}/sAXAraNIBUwa{napuM;2;eka}	sAXAraNIBUwa{napuM;1;eka}	karwqsamAnAXikaraNam,13	sAXAraNIBUwa_ko	-	-	-	-	-
13	(aBavaw)	-	(aBavaw)	BU1{karwari;laf;pra;eka;parasmEpaxI;BU;:BvAxiH}	BU1{karwari;laf;pra;eka;parasmEpaxI;BU;:BvAxiH}	aBihiwa_karwA,11	huA	-	-	-	-	-
