@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	yaxi	-	yaxi	yaxi{avya}	yaxi{avya}	sambanXaH,10	yaxi	-	-	-	-	-
2	hanwa	-	hanwa	hanwa{avya}	hanwa{avya}	sambanXaH,10	prasannawA	-	-	-	-	-
3	prahariRyawaH	-	prahariRyawaH	pra_hq1{karwari;lqt;pra;xvi;parasmEpaxI;hqF;:BvAxiH}	pra_hq1{karwari;lqt;pra;xvi;parasmEpaxI;hqF;:BvAxiH}	viSeRaNam,4	prahAra_kareMge	-	-	-	-	-
4	viXeH	-	viXeH	viXi{puM;5;eka}/viXi{puM;6;eka}/viX1{karwari;viXilif;ma;eka;parasmEpaxI;viXaz;:wuxAxiH}	viXi{puM;5;eka}/viXipuM;6;eka}/viX1karwari;viXilif;ma;eka;parasmEpaxI;viXaz;:wuxAxiH}	RaRTIsambanXaH,10	viXi_se	-	-	-	-	-
5	anyaw	-	anyaw	anyaw{avya}/anya{sarvanAma;napuM;1;eka}/anya{sarvanAma;napuM;2;eka}	anyaw{avya}/anyasarvanAma;napuM;1;eka}/anyasarvanAma;napuM;2;eka}	viSeRaNam,10	-	-	-	-	-	-
6	kim	-	kim	kim{avya}/kim{sarvanAma;napuM;1;eka}/kim{sarvanAma;napuM;2;eka}	kim{avya}/kimsarvanAma;napuM;1;eka}/kimsarvanAma;napuM;2;eka}	viSeRaNam,10	-	-	-	-	-	-
7	iva	-	iva	iva{avya}	iva{avya}	sambanXaH,10	jEse	-	-	-	-	-
8	sAXanaM	-	sAXanaM	sAXana{napuM;1;eka}/sAXana{napuM;2;eka}/sAXana{napuM;1;eka(sAX1;lyut;sAXaz;:svAxiH)}/sAXana{napuM;2;eka(sAX1;lyut;sAXaz;:svAxiH)}	sAXana{napuM;1;eka}/sAXananapuM;2;eka}/sAXananapuM;1;eka(sAX1;lyut;sAXaz;:svAxiH)}/sAXananapuM;2;eka(sAX1;lyut;sAXaz;:svAxiH)}	karwA,10	sAXana	-	-	-	-	-
9	na	-	na	na{avya}	na{avya}	prawiReXaH,10	nahIM	-	-	-	-	-
10	BaviRyawi	-	BaviRyawi	BU1{karwari;lqt;pra;eka;parasmEpaxI;BU;:BvAxiH}/BaviRyaw{puM;7;eka}/BaviRyaw{napuM;7;eka}	BU1{karwari;lqt;pra;eka;parasmEpaxI;BU;:BvAxiH}/BaviRyawpuM;7;eka}/BaviRyawnapuM;7;eka}	-	hogA	-	-	-	-	-
