@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	awra	1	awrAnugoxaM	awra{avya}	awra{avya}	xeSAXikaraNam,12	yahAz	-	-	-	-	-
2	anugoxaM	-	-	anugoxam{avya}	anugoxam{avya}	aXikaraNam,12	-	-	-	-	-	-
3	mqgayA-nivqwwaH	2	mqgayAnivqwwaswarafgavAwena	mqgayA-nivqwwa{puM;1;eka}	mqgayA-nivqwwa{puM;1;eka}	viSeRaNam,7	SikAra-nivqwwa	-	-	-	-	-
4	warafga-vAwena	-	-	warafga-vAwa{puM;3;eka}/warafga-vAwa{puM;3;eka(vA1;kwa;vA;:axAxiH)}/warafga-vAwa{napuM;3;eka(vA1;kwa;vA;:axAxiH)}	warafga-vAwa{puM;3;eka}	hewuH,5	lahara-havA_se	-	-	-	-	-
5	vinIwa-KexaH	3	vinIwaKexaH	NI1{kwa;NIF;:BvAxiH-Kexa;puM;1;eka}	vi_NI1{kwa;NIF;:BvAxiH-Kexa;puM;1;eka}	viSeRaNam,7	-	-	-	-	-	-
6	rahas-wvaw-uwsafga-niRaNNa-mUrXA	4	rahaswvaxuwsafganiRaNNamUrXA	wvaw-uwsafga-Rax1{kwa;RaxLz;:BvAxiH-mUrXA}	rahas-wvaw-uwsafga-ni_Rax1{kwa;RaxLz;:BvAxiH-mUrXA;puM;1;eka}	viSeRaNam,7	-	-	-	-	-	-
7	(san)	-	(san)	saw{puM;1;eka(as2;Sawq_lat;asaz;:axAxiH)}	saw{puM;1;eka(as2;Sawq_lat;asaz;:axAxiH)}	varwamAnasamAnakAlaH,10	sajjana	-	-	-	-	-
8	ahaM	-	-	asmax{sarvanAma;1;eka}	asmax{sarvanAma;1;eka}	karwA,12	mEM	-	-	-	-	-
9	vAnIra-gqheRu	6	vAnIragqheRu	vAnIra-gqha{puM;7;bahu}/gqha{napuM;7;bahu}	vAnIra-gqha{napuM;7;bahu}	aXikaraNam,10	vAnIra-gqhoM_meM	-	-	-	-	-
10	supwaH	7	supwaH	supwa{puM;1;eka(Rvap1;kwa;FiRvapaz;:axAxiH)}/supwa{puM;1;eka(sqB1;kwa;sqBuz;:BvAxiH)}	supwa{puM;1;eka(Rvap1;kwa;FiRvapaz;:axAxiH)}	vAkyakarma,11	-	-	-	-	-	-
11	(iwi)	-	(iwi)	iwi{avya}	iwi{avya}	vAkyakarmaxyowakaH,12	-	-	-	-	-	-
12	smarAmi	5	smarAmi	smq1{karwari;lat;u;eka;parasmEpaxI;smq;:BvAxiH}	smq1{karwari;lat;u;eka;parasmEpaxI;smq;:BvAxiH}	aBihiwa_karwA,12	smaraNa_karawA_hUz	-	-	-	-	-
