@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	saH	-	sa	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	viSeRaNam,5	usa	-	-	-	-	-
2	pAtalAyAM	-	pAtalAyAM	pAtalA{swrI;7;eka}	pAtalA{swrI;7;eka}	viSeRaNam,3	pAtalA_meM	-	-	-	-	-
3	gavi	-	gavi	go{swrI;7;eka}/go{puM;7;eka}	go{puM;7;eka}	aXikaraNam,4	gAya_meM	-	-	-	-	-
4	wasWivAMsam	-	wasWivAMsam	wasWivas{puM;2;eka(RWA1;kvasu;RWA;:BvAxiH)}	wasWivas{puM;2;eka(RWA1;kvasu;RWA;:BvAxiH)}	viSeRaNam,6	rahe	-	-	-	-	-
5	XanurXaraH	-	XanurXaraH	XanurXara{puM;1;eka}	XanurXara{puM;1;eka}	karwA,7	XanurXara_ne	-	-	-	-	-
6	kesariNaM	-	kesariNaM	kesarin{puM;2;eka}	kesarin{puM;2;eka}	karma,7	siMha_ko	-	-	-	-	-
7	xaxarSa	-	xaxarSa	xqS1{karwari;lit;u;eka;parasmEpaxI;xqSizr;:BvAxiH}/xqS1{karwari;lit;pra;eka;parasmEpaxI;xqSizr;:BvAxiH}	xqS1{karwari;lit;pra;eka;parasmEpaxI;xqSizr;:BvAxiH}	aBihiwa_karwA,5;sakarmaka	xeKA	-	-	-	-	-
8	aXiwya	-	aXiwya	aXi_{kqw_XAwu;i2};avya;lyap;if;axAxiH{kqxanwa}	aXi_{kqw_XAwu;i2};avya;lyap;if;axAxiH{kqxanwa}	pUrvakAlaH,14	raha_kara	-	-	-	-	-
9	kAyAm	-	kAyAmiva	kAyA{swrI;7;eka}	kAyA{swrI;7;eka}	aXikaraNam,8	BUmi_meM	-	-	-	-	-
10	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,2	jEse	-	-	-	-	-
11	XAwumayyAM	-	XAwumayyAM	XAwu{mayat;swrI;7;eka}	XAwu{mayat;swrI;7;eka}	viSeRaNam,9	XAwu	-	-	-	-	-
12	loXra-xrumam	-	loXraxrumam 	loXra-xruma{puM;2;eka};	loXra-xruma{puM;2;eka};	upamAnam,6	loXra_vqkRa	-	-	-	-	-
13	sAnu-mawaH	-	sAnumawaH	sAnu-mawa{puM;1;eka(sAnu-man1;kwa;manaz;:xivAxiH)}/sAnu-maw{puM;5;eka(man2;kwa;manuz;:wanAxiH)}/sAnu-maw{puM;6;eka(man2;kwa;manuz;:wanAxiH)}	sAnu-maw{puM;6;eka(man2;kwa;manuz;:wanAxiH)}	RaRTIsambanXaH,11	parvawa	-	-	-	-	-
14	praPullam	-	praPullam	praPulla{puM;2;eka}/praPulla{napuM;1;eka}/praPulla{napuM;2;eka}	praPulla{puM;2;eka}	karmasamAnAXikaraNam,12	praPulla_ko	-	-	-	-	-
