@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	vAyu-vaSena	3	vAyuvaSena	vAyu-vaSa{puM;3;eka}/vaSa{napuM;3;eka}	vAyu-vaSa{napuM;3;eka}	hewuH,2	havA-vaSa_se	-	-	-	-	-
2	BinnA	4	BinnA	BinnA{swrI;1;eka}	BinnA{swrI;1;eka}	viSeRaNam,3	Binna	-	-	-	-	-
3	prAsAxa-kAlAguru-XUma-rAjiH	1	prAsAxakAlAguruXUmarAjiswasyAH	prAsAxa-kAlAguru-XUma-rAji{swrI;1;eka}/rAji{puM;1;eka}	prAsAxa-kAlAguru-XUma-rAji{swrI;1;eka}	karwA,13	Bavana-usa_vqkRa_kI_lakad@ZI-XuAz-XArI_ne	-	-	-	-	-
4	vanAw	5	vanAnnivqwwena	vana{napuM;5;eka}	vana{napuM;5;eka}	apAxAnam,5	vana_se	-	-	-	-	-
5	nivqwwena	-	-	nivqwwa{puM;3;eka}/nivqwwa{napuM;3;eka}	nivqwwa{puM;3;eka}	viSeRaNam,6	nivqwwa_se	-	-	-	-	-
6	raGu-uwwamena	6	raGUwwamena	raGu-uwwama{puM;3;eka}/uwwama{napuM;3;eka}	raGu-uwwama{puM;3;eka}	karwA,8	raGu-acCe_ke_xvArA	-	-	-	-	@person -  rAmaH
7	svayaM	8	svayaM	svayam{avya}	svayam{avya}	kriyAviSeRaNam,8	Kuxa	-	-	-	-	-
8	mukwA	7	mukwA	mukwA{swrI;1;eka}/mukwA{swrI;1;eka(mruc1;kwa;mrucuz;:BvAxiH)}/mukwA{swrI;1;eka(muc2;kwa;mucLz;:wuxAxiH)}	mukwA{swrI;1;eka(muc2;kwa;mucLz;:wuxAxiH)}	viSeRaNam,11	mukwa	-	-	-	-	-
9	wasyAH	-	-	wax{sarvanAma;swrI;6;eka}/wax{sarvanAma;swrI;5;eka}/was1{karwari;ASIrlif;ma;eka;parasmEpaxI;wasuz;:xivAxiH}	wax{sarvanAma;swrI;6;eka}	viSeRaNam,10	usakI	-	-	-	puraH	-
10	puraH	2	puro	puraH{avya}/pur{swrI;1;bahu}/pur{swrI;2;bahu}/pur{swrI;5;eka}/pur{swrI;6;eka}/pur{swrI;8;bahu}	pur{swrI;6;eka}	RaRTIsambanXaH,11	nagara_kI	-	-	-	-	-
11	veNiH	9	veNirivAbaBAse	veNi{swrI;1;eka}	veNi{swrI;1;eka}	upamAnam,12	veNi	-	-	-	-	-
12	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,3	jEse	-	-	-	-	-
13	AbaBAse	-	-	Af_BAs1{karwari;lit;pra;eka;AwmanepaxI;BAsqz;:BvAxiH}/Af_BAs1{karwari;lit;u;eka;AwmanepaxI;BAsqz;:BvAxiH}	Af_BAs1{karwari;lit;pra;eka;AwmanepaxI;BAsqz;:BvAxiH}	aBihiwa_karwA,3	Af_BAs1_ap_skyA	-	-	-	-	-
