@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	viBAwavAyuH	11	viBAwavAyuH	BA-vAyu{puM;1;eka}	BA-vAyu{puM;1;eka}	karwA,13	BA-havA	-	-	-	-	-
2	svABAvikam	9	svABAvikam	svABAvika{puM;2;eka}/svABAvika{napuM;2;eka}/svABAvika{napuM;1;eka}	svABAvika{napuM;2;eka}	viSeRaNam,5	svABAvika	-	-	-	-	-
3	we	15	we	wax{sarvanAma;napuM;2;xvi}/wax{sarvanAma;napuM;1;xvi}/wax{sarvanAma;puM;1;bahu}/wax{sarvanAma;swrI;2;xvi}/wax{sarvanAma;swrI;1;xvi}/yuRmax{sarvanAma;6;eka}/yuRmax{sarvanAma;4;eka}	yuRmax{sarvanAma;6;eka}	RaRTIsambanXaH,4	wumhArA	-	-	-	-	-
4	muKa-mAruwasya	16	muKamAruwasya	muKa-mAruwa{napuM;6;eka}/mAruwa{puM;6;eka}	muKa-mAruwa{napuM;6;eka}	RaRTIsambanXaH,5	muKa-vAyu	-	-	-	-	-
5	sOraByam	12	sOraByamIpsuriva	sOraBya{napuM;1;eka}/sOraBya{napuM;2;eka}	sOraBya{napuM;2;eka}	karma,7	-	-	-	-	-	-
6	para-guNena	10	paraguNena	para-guNa{puM;3;eka}/guNa{napuM;3;eka}	para-guNa{puM;3;eka}/guNanapuM;3;eka}	hewuH,7	bAxa-guNa_se	-	-	-	-	-
7	IpsuH	13	-	Ipsu{puM;1;eka}	Ipsu{puM;1;eka}	upamAnam,1	Ipsu	-	-	-	-	-
8	iva	14	-	iva{avya}	iva{avya}	upamAnaxyowakaH,7	jEse	-	-	-	-	-
9	anokahAnAm	5	-	anokaha{puM;6;bahu}	anokaha{puM;6;bahu}	RaRTIsambanXaH,11	anX_1-oka-yA_huI	-	-	-	-	-
10	SlaWam	2	-	SlaWa{puM;2;eka}/SlaWa{napuM;1;eka}/SlaWa{napuM;2;eka}	SlaWa{napuM;2;eka}	viSeRaNam,11	SiWila	-	-	-	-	-
11	puRpam	4	puRpamanokahAnAM	puRpa{napuM;1;eka}/puRpa{napuM;2;eka}	puRpa{napuM;2;eka}	karma,13	puRpa_ko	-	-	-	-	-
12	vqnwAw	1	vqnwAcClaWaM	vqnwa{napuM;5;eka}	vqnwa{napuM;5;eka}	apAxAnam,13	daMTala_se	-	-	-	-	-
13	harawi	3	harawi	hq1{karwari;lat;pra;eka;parasmEpaxI;hqF;:BvAxiH}	hq1{karwari;lat;pra;eka;parasmEpaxI;hqF;:BvAxiH}	aBihiwa_karwA,1;sakarmaka	X_hq1_pp_skwA_hE	-	-	-	-	-
14	aruNa-aMSu-BinnEH	8	-	aruNa-aMSu-Binna{puM;3;bahu}/Binna{napuM;3;bahu}	aruNa-aMSu-Binna{napuM;3;bahu}	viSeRaNam,15	BinnoM_se	-	-	-	-	-
15	sarasijEH	7	sarasijEraruNAMSuBinnEH	sarasija{puM;3;bahu}/sarasija{napuM;3;bahu}	sarasija{napuM;3;bahu}	sahArWaH,16	kamaloM_se	-	-	-	-	-
16	saMsqjyawe	6	saMsqjyawe	sam_sqj1{karwari;lat;pra;eka;AwmanepaxI;sqjaz;:xivAxiH}/sam_sqj1{karmaNi;lat;pra;eka;AwmanepaxI;sqjaz;:xivAxiH}/sam_sqj2{karmaNi;lat;pra;eka;AwmanepaxI;sqjaz;:wuxAxiH}	sam_sqj2{karmaNi;lat;pra;eka;AwmanepaxI;sqjaz;:wuxAxiH}	-	-	-	-	-	-	-
