@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	viXeH	-	viXeH	viXi{puM;6;eka}/viXi{puM;5;eka}	viXi{puM;6;eka}	RaRTIsambanXaH,3	viXi_kA	-	-	-	-	-
2	sAyaMwanasya	-	sAyanwanasyAnwe	sAyanwana{puM;6;eka}	sAyanwana{puM;6;eka}	viSeRaNam,1	sAyaMkAla hue	-	-	-	-	-
3	anwe	-	-	Anwa{swrI;2;xvi(am1;kwa;amaz;:BvAxiH)}/Anwa{swrI;1;xvi(am1;kwa;amaz;:BvAxiH)}/Anwa{napuM;2;xvi(am1;kwa;amaz;:BvAxiH)}/Anwa{napuM;1;xvi(am1;kwa;amaz;:BvAxiH)}/Anwa{napuM;7;eka(am1;kwa;amaz;:BvAxiH)}/Anwa{puM;7;eka(am1;kwa;amaz;:BvAxiH)}	anwa{puM;7;eka}	aXikaraNam,5	X_am1yA_hue	-	-	-	-	-
4	saH	-	sa	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,5	usane	-	-	-	-	-
5	xaxarSa	-	xaxarSa	xqS1{karwari;lit;pra;eka;parasmEpaxI;xqSizr;:xivAxiH}/xqS1{karwari;lit;u;eka;parasmEpaxI;xqSizr;:xivAxiH}	xqS1{karwari;lit;pra;eka;parasmEpaxI;xqSizr;:xivAxiH}	aBihiwa_karwA,4;sakarmaka	X_xqS1_pp_skyA	-	-	-	-	-
6	wapa-niXim	-	waponiXim	wapa-niXi{puM;2;eka}	wapa-niXi{puM;2;eka}	karma,5	wapaH-niXi_ko	-	-	-	-	-
7	anvAsiwam	-	anvAsiwamarunXawyA	anu_As1{kwa;Asaz;:axAxiHanu_Asiwa;napuM;2;eka}/anu_As1{kwa;Asaz;:axAxiHanu_Asiwa;napuM;1;eka}/anu_As1{kwa;Asaz;:axAxiHanu_Asiwa;puM;2;eka}/anu_As1{Nijanwa;kwa;Asaz;:axAxiHanu_Asiwa;napuM;2;eka}/anu_As1{Nijanwa;kwa;Asaz;:axAxiHanu_Asiwa;napuM;1;eka}/anu_As1{Nijanwa;kwa;Asaz;:axAxiHanu_Asiwa;puM;2;eka}	anu_As1{Nijanwa;kwa;Asaz;:axAxiHanu_Asiwa;napuM;1;eka}	viSeRaNam,6	NWyA_huA	-	-	-	-	-
8	arunXawyA	-	-	arunXawI{swrI;3;eka}	arunXawI{swrI;3;eka}	prayojakakarwA,7	arunXawI_se	-	-	-	-	-
9	svAhayA	-	svAhayeva	svAhA{swrI;3;eka}	svAhA{swrI;3;eka}	prayojakakarwA,12	svAhA_se	-	-	-	-	-
10	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,6	jEse	-	-	-	-	-
11	havirBujam	-	havirBujam	havirBuj{puM;2;eka}	havirBuj{puM;2;eka}	upamAnam,10	agni_ko	-	-	-	-	-
12	(anvAsiwam)	-	(anvAsiwamarunXawyA)	anu_As1{kwa;Asaz;:axAxiHanu_Asiwa;napuM;2;eka}/anu_As1{kwa;Asaz;:axAxiHanu_Asiwa;napuM;1;eka}/anu_As1{kwa;Asaz;:axAxiHanu_Asiwa;puM;2;eka}/anu_As1{Nijanwa;kwa;Asaz;:axAxiHanu_Asiwa;napuM;2;eka}/anu_As1{Nijanwa;kwa;Asaz;:axAxiHanu_Asiwa;napuM;1;eka}/anu_As1{Nijanwa;kwa;Asaz;:axAxiHanu_Asiwa;puM;2;eka}	anu_As1{Nijanwa;kwa;Asaz;:axAxiHanu_Asiwa;napuM;1;eka}	viSeRaNam,11	NWyA_huA	-	-	-	-	-
