@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	agniciw	14	agniciw	agniciw{puM;1;eka}/agniciw{napuM;2;eka}/agniciw{napuM;1;eka}/agniciw{swrI;1;eka}	agniciw{puM;1;eka}/agniciwnapuM;2;eka}/agniciwnapuM;1;eka}/agniciwswrI;1;eka}	viSeRaNam,2	agnihowra karane vAle  	-	-	-	-	-
2	rAGavaH	6	rAGavaH	rAGava{puM;1;eka}	rAGava{puM;1;eka}	karwA,14	raGuvaMSI=rAjA aja	-	-	-	-	rAGavaH= raGuvaMSa ke eka rAjA aja  
3	piwuH	2	piwuH	piwq{puM;6;eka}/piwq{puM;5;eka}	piwq{puM;6;eka}	RaRTIsambanXaH,4	piwA_ke 	-	-	-	-	-
4	Sruwa-xehavisarjanaH	1	SruwaxehavisarjanaH	Sruwa-xeha-visarjana{puM;1;eka}	Sruwa-xeha-visarjana{puM;1;eka}	viSeRaNam,2	 SarIra CodZane kI bAwa sunane para 	-	-	-	-	-
5	ciram	3	ciram	cira{puM;2;eka}/cira{napuM;2;eka}/cira{napuM;1;eka}	cira{puM;2;eka}	kAlAXikaraNam,7	laMbe samaya waka 	-	-	-	-	-
6	aSrUNi	4	aSrUNi	aSru{napuM;2;bahu}/aSru{napuM;1;bahu}	aSru{napuM;2;bahu}	karma,7	AzsuoM_ko	-	-	-	-	-
7	vimucya	5	vimucya	vi_muc2{avya;lyap;mucLz;:wuxAxiH}	vi_muc2{avya;lyap;mucLz;:wuxAxiH}	pUrvakAlaH,14	CodZa kara  	-	-	-	-	-
8	asya	9	asya	ixam{sarvanAma;napuM;6;eka}/ixam{sarvanAma;puM;6;eka}	ixam{sarvanAma;puM;6;eka	RaRTIsambanXaH,3	isakA 	-	-	-	asya= piwA kA 	-
9	an-agnim 	13	anagnim 	an-agnim{puM;2 ;eka}	an-agnim{puM;2 ;eka}	viSeRaNam,11	binA agni  ke 	-	-	-	-	-
10	nERTikam	10	nERTikam	nERTika{puM;2;eka}/nERTika{napuM;2;eka}/nERTika{napuM;1;eka}	nERTika{napuM;2;eka}}	viSeRaNam,11	anwyeRti 	-	-	-	-	-
11	viXim	8	viXim	viXi{puM;2;eka}	viXi{puM;2;eka}	karma,14	saMskAra_ko	-	-	-	-	-
12	yawiBiH	11	yawiBiH	yawi{puM;3;bahu}/yawi{swrI;3;bahu}	yawi{puM;3;bahu}	sahArWaH,14	sanyAsiyo_ke  	-	-	-	-	-
13	sArXam	12	sArXam	sArXa{puM;2;eka}/sArXa{napuM;2;eka}/sArXa{napuM;1;eka}	sArXanapuM;2;eka}	sahArWa_xyowakaH,12	sAWa	-	-	-	-	-
14	vixaXe	7	vixaXe	}/vi_XA1{karwari{lit;pra;eka;AwmanepaxI;duXAF;:juhowyAxiH}/vi_XA1{karwari;lit;u;eka;AwmanepaxI;duXAF;:juhowyAxiH}/}	vi_XA1{karwari;lit;pra;eka;AwmanepaxI;duXAF;:juhowyAxiH}	aBihiwa_karwA,2 sakarmaka  	kiyA	-	-	-	-	-
