@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	puram	-	puraM	pura{napuM;2;eka}/pura{napuM;1;eka}	pura{napuM;1;eka}	karwqsamAnAXikaraNam,5	pura	-	-	-	-	-
2	niRAxa-aXipaweH	-	niRAxAXipawerixaM	niRAxa-aXipawi{puM;6;eka}/aXipawi{puM;5;eka}	niRAxa-aXipawi{puM;6;eka}	RaRTIsambanXaH,1	niRAxa-aXipawi_kA	-	-	-	-	-
3	ixam	-	-	ixam{sarvanAma;napuM;2;eka}/ixam{sarvanAma;napuM;1;eka}	ixam{sarvanAma;napuM;1;eka}	karwA,5	yaha	-	-	-	-	-
4	waw	-	waxyasminmayA	wax{sarvanAma;napuM;2;eka}/wax{sarvanAma;napuM;1;eka}	wax{sarvanAma;napuM;1;eka}	viSeRaNam,1	vaha	-	-	-	-	-
5	(aswi)	-	(-)	as2{karwari;lat;pra;eka;parasmEpaxI;asaz;:axAxiH}	as2{karwari;lat;pra;eka;parasmEpaxI;asaz;:axAxiH}	aBihiwa_karwA,3	-	-	-	-	-	-
6	yasmin	-	-	yax{sarvanAma;napuM;7;eka}/yax{sarvanAma;puM;7;eka}	yax{sarvanAma;napuM;7;eka}	xeSAXikaraNam,12	jisameM	-	-	-	niwya_sambanXaH,4	-
7	mayA	-	-	asmax{sarvanAma;3;eka}	asmax{sarvanAma;3;eka}	karwA,11	muJase	-	-	-	-	-
8	mOli-maNim	-	mOlimaNiM	mOli-maNi{puM;2;eka}/mOli-maNi{swrI;2;eka}	mOli-maNi{puM;2;eka}	karma,9	mOli-mOla-maNi_ko	-	-	-	-	-
9	vihAya	-	vihAya	vi_hA1{avya;lyapa;ozhAf;:juhowyAxiH}	vi_hA1{avya;lyapa;ozhAf;:juhowyAxiH}	sambanXaH,11	apaharaNa_karake	-	-	-	-	-
10	jatAsu	-	jatAsu	jatA{swrI;7;bahu}/jata{swrI;7;bahu}	jatA{swrI;7;bahu}	viSeRaNam,11	jatoM_meM	-	-	-	-	-
11	baxXAsu	-	baxXAsvaruxawsumanwraH	baxXa{swrI;7;bahu(banX1;kwa;banXaz;:kryAxiH)}	baxXa{swrI;7;bahu(banX1;kwa;banXaz;:kryAxiH)}	kAlAXikaraNam,12	bAzXAoM_meM	-	-	-	-	-
12	aruxaw	-	-	rux{karwari;laf;pra;eka;parasmEpaxI;vaxaz;:axAxiH}	rux{karwari;laf;pra;eka;parasmEpaxI;vaxaz;:axAxiH}	aBihiwa_karwA,13	X_vax1_pp_skyA	-	-	-	-	-
13	sumanwraH	-	-	sumanwra{puM;1;eka}	sumanwra{puM;1;eka}	karwA,12	sumanwra_ne	-	-	-	-	-
14	kEkeyi	8	kEkeyi	kEkeyI{swrI;8;eka}	kEkeyI{swrI;8;eka}	samboXyaH,17	-	-	-	-	-	-
15	kAmAH	9	kAmAH	kAma{puM;1;bahu}	kAma{puM;1;bahu}	karwA,17	kAma	-	-	-	-	-
16	PaliwAH	10	PaliwAswavewi	Paliwa{puM;1;bahu(Pal1;kwa;FiPalAz;:BvAxiH)}	Paliwa{puM;1;bahu(Pal1;kwa;FiPalAz;:BvAxiH)}	karwqsamAnAXikaraNam,17	PalAyA huA	-	-	-	-	-
17	(sanwi)	-	(-)	as2{karwari;lat;pra;bahu;parasmEpaxI;asaz;:axAxiH}	as2{karwari;lat;pra;bahu;parasmEpaxI;asaz;:axAxiH}	vAkyakarma,19	-	-	-	-	-	-
18	wava	-	-	yuRmax{sarvanAma;6;eka}	yuRmax{sarvanAma;6;eka}	RaRTIsambanXaH,15	wumhArA	-	-	-	-	-
19	iwi	-	-	iwi{avya}	iwi{avya}	vAkyakarmaxyowakaH,12	-	-	-	-	-	-
