@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	kOlIna-BIwena	6	kOlInaBIwena	kOlIna-BIwa{puM;3;eka(kOlIna-BI1;kwa;FiBI;:juhowyAxiH)}/kOlIna-BIwa{napuM;3;eka(BI1;kwa;FiBI;:juhowyAxiH)}	kOlIna-BIwa{napuM;3;eka(kOlIna-BI1;kwa;FiBI;:juhowyAxiH)}	hewuH,5	kOlIna-AwaMkiwa_se	-	-	-	-	-
2	wena	9	wena	wax{sarvanAma;puM;3;eka}/wax{sarvanAma;napuM;3;eka}/wan1{karwari;lit;ma;bahu;parasmEpaxI;wanuz;:wanAxiH}	wax{sarvanAma;puM;3;eka}	karwA,5	usa	-	-	-	rAmeNa	@person
3	vExeha-suwA	10	vExehasuwA	vExeha-suwA{swrI;1;eka(vExeha-Ru3;kwa;RuF;:svAxiH)}/vExeha-suwA{swrI;1;eka(Su1;kwa;Su;:BvAxiH)}/vExeha-suwA{swrI;1;eka(Ru2;kwa;Ru;:axAxiH)}/suwA{swrI;1;eka}	vExeha-suwA{swrI;1;eka(vExeha-Ru2;kwa;Ru;:axAxiH)}	karma,5	vixehanareSa-puwrI	-	-	-	-	-
4	gqhAw	7	gqhAnniraswA	gqha{napuM;5;eka}	gqha{napuM;5;eka}	apAxAnam,5	Gara_se	-	-	-	-	-
5	niraswA	-	-	niraswA{swrI;1;eka(nir as1;kwa;:xivAxiH)},niraswA swrI 1 eka	niraswA{swrI;1;eka(nir as1;kwa;:xivAxiH)}	prawiyogI,6	CodI_huI	-	-	-	-	-
6	(kinwu)	-	(kinwu)	kinwu{avya}	kinwu{avya}	anuyogI,9	kinwu	-	-	-	-	-
7	manaswaH	11	manaswaH	manas{avya;wasil}	manas{avya;wasil}	apAxAnam,9	manas_se	-	-	-	-	-
8	na	8	na	na{avya}	na{avya}	prawiReXaH,9	nahIM	-	-	-	-	-
9	(niraswA)	-	(niraswA)	niraswA{swrI;1;eka(nir as1;kwa;:xivAxiH)},niraswA swrI 1 eka	niraswA{swrI;1;eka(nir as1;kwa;:xivAxiH)}	sakarmaka	CodA	-	-	-	-	-
