@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	saH	1	saH	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	viSeRaNam,2	vaha	-	-	-	-	-
2	sIwA-lakRmaNa-saKaH	2	sIwAlakRmaNasaKaH	sIwA-lakRmaNa-saKi{puM;1;eka}	sIwA-lakRmaNa-saKi{puM;1;eka}	karwA,6	sIwA-lakRmaNa-miwra	-	-	-	-	-
3	sawyAw	3	sawyAw	sawya{puM;5;eka}/sawya{napuM;5;eka}	sawya{napuM;5;eka}	hewuH,5	sawya_se	-	-	-	-	-
4	gurum	4	 gurumalopayan	guru{puM;2;eka}	guru{puM;2;eka}	karma,5	guru	-	-	-	-	-
5	a-lopayan	-	-	a-lopayaw{puM;1;eka(a-lup2;Nijanwa;Sawq_lat;lupLz;:wuxAxiH)}	a-lopayaw{puM;1;eka(a-lup2;Nijanwa;Sawq_lat;lupLz;:wuxAxiH)}	varwamAnasamAnakAlaH,6	a-wA_huA	-	-	-	-	-
6	viveSa	5	viveSa	viS1{karwari;lit;pra;eka;parasmEpaxI;viSaz;:wuxAxiH}/viS1{karwari;lit;u;eka;parasmEpaxI;viSaz;:wuxAxiH}	viS1{karwari;lit;pra;eka;parasmEpaxI;viSaz;:wuxAxiH}	aBihiwa_karwA,2;sakarmaka	X_viS1_pp_skyA	-	-	-	-	-
7	xaNdaka-araNyam	6	xaNdakAraNyam	xaNdaka-araNya{napuM;2;eka}/araNya{napuM;1;eka}	xaNdaka-araNya{napuM;2;eka}	sup_samucciwaH,11	xaNdaka-jaMgala	-	-	-	-	-
8	prawyekam	7	prawyekam	prawyekam{avya}	prawyekam{avya}	viSeRaNam,10	prawyeka-Sora-ya_ko	-	-	-	-	-
9	ca	8	ca	ca{avya}	ca{avya}	sup_samuccayaxyowakaH,11	BI	-	-	-	-	-
10	sawAm	9	sawAm	prawyeka-saw{napuM;6;bahu(prawyeka-as2;Sawq_lat;asaz;:axAxiH)}/prawyeka-saw{puM;6;bahu(as2;Sawq_lat;asaz;:axAxiH)}	prawyeka-saw{puM;6;bahu(prawyeka-as2;Sawq_lat;asaz;:axAxiH)}	RaRTIsambanXaH,11	prawyeka-sajjanoM_ke	-	-	-	-	-
11	manaH	10	manaH	manaH{napuM;2;eka}/manaH{napuM;1;eka}	manaH{napuM;2;eka}	karma,6	manaH_ne	-	-	-	-	-
