@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	na	-	-	na{avya}	na{avya}	prawiReXaH,3	nahIM	-	-	-	-	-
2	punaH	7	punarewi 	punaH{avya}/punaH{avya}	punaH{avya}	kriyAviSeRaNam,3	-	-	-	-	-	-
3	ewi	-	-	i1{karwari;lat;pra;eka;parasmEpaxI;iN;:axAxiH}	i1{karwari;lat;pra;eka;parasmEpaxI;iN;:axAxiH}	sambanXaH,14	X_i1_pp_skwA_hE	-	-	-	-	-
4	gawam	9	-	gawa{napuM;2;eka(gam1;kwa;gamLz;:BvAxiH)}/gawa{napuM;1;eka(gam1;kwa;gamLz;:BvAxiH)}/gawa{puM;2;eka(gam1;kwa;gamLz;:BvAxiH)}	gawa{napuM;1;eka(gam1;kwa;gamLz;:BvAxiH)}	viSeRaNam,6	-	-	-	-	-	-
5	cawuram	10	-	cawura{puM;2;eka}/cawura{napuM;2;eka}/cawura{napuM;1;eka}	cawura{napuM;1;eka}	viSeRaNam,6	cawura_ko	-	-	-	-	-
6	vayaH	11	-	vayaH{napuM;2;eka}/vayaH{napuM;1;eka}/vayaH{napuM;2;eka}/vayaH{napuM;1;eka}	vayaH{napuM;1;eka}	karwA,3	vayaH_ko	-	-	-	-	-
7	iwi	-	-	iwi{avya}	iwi{avya}	hewuxyowakaH,3	EsA	-	-	-	-	-
8	smara-mawe	16	-	smara-mawa{swrI;2;xvi(smara-+man2;kwa;manuz;:wanAxiH)}/smara-mawa{swrI;1;xvi(+man2;kwa;manuz;:wanAxiH)}/smara-mawa{napuM;2;xvi(+man2;kwa;manuz;:wanAxiH)}/smara-mawa{napuM;1;xvi(+man2;kwa;manuz;:wanAxiH)}/smara-mawa{napuM;7;eka(+man2;kwa;manuz;:wanAxiH)}/smara-mawa{puM;7;eka(+man2;kwa;manuz;:wanAxiH)}	smara-mawa{swrI;2;xvi(smara-+man2;kwa;manuz;:wanAxiH)}	karma,10	-	-	-	-	-	-
9	para-BqwABiH	12	paraBqwABiriwIva 	para-Bqwa{swrI;3;bahu(para-Bq1;kwa;BqF;:BvAxiH)}/para-Bqwa{swrI;3;bahu(para-Bq2;kwa;duBqF;:juhowyAxiH)}	para-Bqwa{swrI;3;bahu(para-Bq1;kwa;BqF;:BvAxiH)}	karwA,10	-	-	-	-	-	-
10	nivexiwe	15	-	ni_vix1{Nijanwa;kwa;vixaz;:axAxiHni_vexiwa;swrI;2;xvi}/ni_vix1{Nijanwa;kwa;vixaz;:axAxiHni_vexiwa;swrI;1;xvi}/ni_vix1{Nijanwa;kwa;vixaz;:axAxiHni_vexiwa;napuM;2;xvi}/ni_vix1{Nijanwa;kwa;vixaz;:axAxiHni_vexiwa;napuM;1;xvi}/ni_vix1{Nijanwa;kwa;vixaz;:axAxiHni_vexiwa;napuM;7;eka}/ni_vix1{Nijanwa;kwa;vixaz;:axAxiHni_vexiwa;puM;7;eka}	ni_vix{Nijanwa;kwa;vixaz;:axAxiHni_vexiwa;napuM;1;xvi}	BAvalakRaNasapwamI_pUrvakAlaH,14	-	-	-	-	-	-
11	iva	-	-	iva{avya}	iva{avya}	sambanXaH,10	jEse	-	-	-	-	-
12	vaXU-janaH	19	-	vaXU-janaH{napuM;2;eka}/janaH{napuM;1;eka}/jana{puM;1;eka}	vaXU-janaH{napuM;1;eka}	karwA,14	bahU-janaH_ko	-	-	-	-	-
13	sma	18	-	sma{avya}	sma{avya}	sambanXaH,14	-	-	-	-	-	-
14	ramawe	17	-	ram1{karwari;lat;pra;eka;AwmanepaxI;ramuz;:BvAxiH}	ram1{karwari;lat;pra;eka;AwmanepaxI;ramuz;:BvAxiH}	aBihiwa_karwA,12	X_ram1_ap_skwA_hE	-	-	-	-	-
