@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	axya	-	axya	axya{avya}	axya{avya}	kAlAXikaraNam,4	Aja	-	-	-	-	-
2	me	-	me	asmax{sarvanAma;6;eka}/asmax{sarvanAma;4;eka}	asmax{sarvanAma;6;eka}	RaRTIsambanXaH,3	merI	-	-	-	-	-
3	XqwiH	-	XqwiH	Xqwi{swrI;1;eka}	Xqwi{swrI;1;eka}	karwA,5	lenA	-	-	-	-	-
4	aswam	-	aswam	aswa{puM;2;eka}/aswa{puM;2;eka(as3;kwa;asuz;:xivAxiH)}/aswa{napuM;1;eka(as3;kwa;asuz;:xivAxiH)}/aswa{napuM;2;eka(as3;kwa;asuz;:xivAxiH)}	aswa{napuM;2;eka(as3;kwa;asuz;:xivAxiH)}	karma,5	dUbanA	-	-	-	-	-
5	iwA	-	iwA	iwA{swrI;1;eka(i1;kwa;iN;:axAxiH)}	iwA{swrI;1;eka(i1;kwa;iN;:axAxiH)}	samucciwaH,16	gayI	-	-	-	-	-
6	rawiH	-	rawiH	rawi{swrI;1;eka}	rawi{swrI;1;eka}	karma,7	rawi	-	-	-	-	-
7	cyuwA	-	cyuwA	cyuwA{swrI;1;eka(cyu1;kwa;cyuf;:BvAxiH)}	cyuwA{swrI;1;eka(cyu1;kwa;cyuf;:BvAxiH)}	samucciwaH,16	gayI_huI	-	-	-	-	-
8	geyaM	-	geyaM	geya{puM;2;eka(gA1;yaw;gAf;:BvAxiH)}/geya{napuM;1;eka(gA1;yaw;gAf;:BvAxiH)}/geya{napuM;2;eka(gA1;yaw;gAf;:BvAxiH)}/geya{puM;2;eka(gA2;yaw;gA;:juhowyAxiH)}/geya{napuM;1;eka(gA2;yaw;gA;:juhowyAxiH)}/geya{napuM;2;eka(gA2;yaw;gA;:juhowyAxiH)}/geya{puM;2;eka(gE1;yaw;gE;:BvAxiH)}/geya{napuM;1;eka(gE1;yaw;gE;:BvAxiH)}/geya{napuM;2;eka(gE1;yaw;gE;:BvAxiH)}	geya{napuM;1;eka(gE1;yaw;gE;:BvAxiH)}	karma,9	-	-	-	-	-	-
9	virawam	-	virawam	virawa{puM;2;eka}/virawa{napuM;1;eka}/virawa{napuM;2;eka}	virawa{napuM;1;eka}	samucciwaH,16	rukA_huA	-	-	-	-	-
10	qwuH	-	qwuH	qwu{puM;1;eka}	qwu{puM;1;eka}	karwA,12	qwu	-	-	-	-	-
11	niruwsavaH	-	niruwsavaH	niruwsava{puM;1;eka}	niruwsava{puM;1;eka}	karwqsamAnAXikaraNam,12	niruwsava	-	-	-	-	-
12	jAwaH	-	jAwaH	jAwa{puM;1;eka(jan2;kwa;janIz;:xivAxiH)}/jAwa{puM;1;eka(jE1;kwa;jE;:BvAxiH)}	jAwa{puM;1;eka(jan2;kwa;janIz;:xivAxiH)}	samucciwaH,16	huA	-	-	-	-	-
13	ABaraNaprayojanam	-	ABaraNa-prayojanaM	Bq1{lyut;BqF;:BvAxiH-prayojana;napuM;1;eka}/prayojana{napuM;2;eka}/prayojana{puM;2;eka}	Af_Bq1{lyut;BqF;:BvAxiH-prayojana;napuM;1;eka}	karwA,14	-	-	-	-	-	-
14	gawam	-	gawam	gawa{napuM;1;eka(gam1;kwa;gamLz;:BvAxiH)}/gawa{napuM;2;eka(gam1;kwa;gamLz;:BvAxiH)}	gawa{napuM;1;eka(gam1;kwa;gamLz;:BvAxiH)}	samucciwaH,16	gayA_huA	-	-	-	-	-
15	SayanIyaM	-	SayanIyaM	SayanIya{napuM;1;eka}/SayanIya{napuM;2;eka}/SayanIya{puM;2;eka(SI1;anIyar;SIf;:axAxiH)}/SayanIya{napuM;1;eka(SI1;anIyar;SIf;:axAxiH)}/SayanIya{napuM;2;eka(SI1;anIyar;SIf;:axAxiH)}/SayanIya{puM;2;eka(Si1;anIyar;SiF;:svAxiH)}/SayanIya{napuM;1;eka(Si1;anIyar;SiF;:svAxiH)}/SayanIya{napuM;2;eka(Si1;anIyar;SiF;:svAxiH)}	SayanIya{napuM;1;eka(Si1;anIyar;SiF;:svAxiH)}	aXikaraNam,16	biswara	-	-	-	-	-
16	pariSUnyaM	-	pariSUnyaM	pariSUnya{puM;2;eka}/pariSUnya{napuM;1;eka}/pariSUnya{napuM;2;eka}	pariSUnya{napuM;1;eka}	karwA,18	-	-	-	-	-	-
17	ca	-	ca	ca{avya}	ca{avya}	samuccayaxyowakaH,16	Ora	-	-	-	-	-
18	varwawe	-	-	vqw1{karwari;lat;pra;eka;AwmanepaxI;vqwuz;:BvAxiH}	vqw1{karwari;lat;pra;eka;AwmanepaxI;vqwuz;:BvAxiH}	-	vqw1_ap_skwA_hE	-	-	-	-	-
