@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	Awapawra-amala-maNdalena	-	-	Awapawra-amala-maNdala{puM;3;eka}/maNdala{napuM;3;eka}	Awapawra-amala-maNdala{puM;3;eka}	viSeRaNam,2	Awapawra-mala_rahiwa-maNdala_se	-	-	-	-	-
2	wena	1	wenAwapawrAmalamaNdalena	wax{sarvanAma;puM;3;eka}/wax{sarvanAma;napuM;3;eka}/wan1{karwari;lit;ma;bahu;parasmEpaxI;wanuz;:wanAxiH}	wax{sarvanAma;puM;3;eka}	karwA,4	usase	-	-	-	kuSa_rAjA_se	@person
3	pUrva-nivAsa-BUmim	3	pUrvanivAsaBUmim	pUrva-vas2{GaF;vasaz;:axAxiH}/vas1{GaF;vasaz;:BvAxiH-BUmi;swrI;2;eka}/BUmi{puM;2;eka}	pUrva-ni_vas1GaF;vasaz;:BvAxiH-BUmi;swrI;2;eka}	karma,4	pUrva-nivAsa-BUmi_prawi	-	-	-	-	-
4	prasWApiwaH	2	prasWApiwaH	prasWApiwa{puM;1;eka}	prasWApiwa{puM;1;eka}	viSeRaNam,5	calAe_hue	-	-	-	-	-
5	balOGaH	5	balOGaH	balOGa{puM;1;eka}	balOGa{puM;1;eka}	karwA,12	sEnya_xala_kA_samUha	-	-	-	-	-
6	uxiwena	-	-	uxiwa{puM;3;eka(vax1;kwa;vaxaz;:BvAxiH)}/uxiwa{napuM;3;eka(vax1;kwa;vaxaz;:BvAxiH)}/uxiwa{puM;3;eka(i1;kwa;iN;:axAxiH)}/uxiwa{napuM;3;eka(i1;kwa;iN;:axAxiH)}	uxiwa{puM;3;eka(i1;kwa;iN;:axAxiH)}	viSeRaNam,7	uxiwa	-	-	-	-	-
7	SaSinA	6	SaSinoxiwena	SaSin{puM;3;eka}	SaSin{puM;3;eka}	karwA,9	cAzxa_se	-	-	-	-	-
8	velAm	7	velAmuxanvAniva	velA{swrI;2;eka}	velA{swrI;2;eka}	karma,9	samaya	-	-	-	-	-
9	nIyamAnaH	8	nIyamAnaH	nIyamAna{puM;1;eka(NI1;SAnac_lat;karmaNi;NIF;:BvAxiH)}	nIyamAna{puM;1;eka}	viSeRaNam,10	wata_kI_Ora_calAe_hue	-	-	-	-	-
10	uxanvAn	-	-	uxanvaw{puM;1;eka}	uxanvaw{puM;1;eka}	upamAnam,11	samux	-	-	-	-	-
11	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,5	jEse	-	-	-	-	-
12	baBO	4	baBO	BA1{karwari;lit;pra;eka;parasmEpaxI;BA;:axAxiH}/BA1{karwari;lit;u;eka;parasmEpaxI;BA;:axAxiH}	BA1{karwari;lit;pra;eka;parasmEpaxI;BA;:axAxiH}	aBihiwa_karwA,5	camakA	-	-	-	-	-
