@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	praxakRiNIkqwya	-	praxakRiNIkqwya	praxakRiNI_kq2{avya;lyap;kqF;:svAxiH}/kq3{avya;lyap;dukqF;:wanAxiH}	praxakRiNI_kq3{avya;lyap;dukqF;:wanAxiH}	pUrvakAlaH,13	NW_kara	@After @going @around @the @satiated @fire,	-	karwari	nqpaH huwaM huwASamananwaraM, karmaNyaM, 	-
2	huwaM	-	huwaM	huwa{puM;2;eka(hu1;kwa;hu;:juhowyAxiH)}/huwa{napuM;1;eka(hu1;kwa;hu;:juhowyAxiH)}/huwa{napuM;2;eka(hu1;kwa;hu;:juhowyAxiH)}/huwa{puM;2;eka(hve1;kwa;hveF;:BvAxiH)}/huwa{napuM;1;eka(hve1;kwa;hveF;:BvAxiH)}/huwa{napuM;2;eka(hve1;kwa;hveF;:BvAxiH)}	huwa{napuM;2;eka(hve1;kwa;hveF;:BvAxiH)}	viSeRaNam,3	jise_Ahuwi_xI_jAye_ko	@the @Sage, @Arundhati, @the @cow @and @the	-	prayoga	maharRi vasiRTaHwaWA arunXawIm ca	-
3	huwASam	-	huwASamananwaraM	huwASa{puM;2;eka}/huwASa{napuM;1;eka}/huwASa{napuM;2;eka}	huwASa{puM;2;eka}	karma,1	agni ke bAxa	@calf, @the @King @whose @power @has @now 	-	-	praxakRiNam karowi |	-
4	ananwaraM	-	-	ananwara{puM;2;eka}/ananwara{napuM;1;eka}/ananwara{napuM;2;eka}	ananwara{napuM;2;eka}	aXikaraNam,1	-	-	-	-	-	-
5	BarwuH	-	BarwurarunXawIM	Barwq{puM;5;eka}/Barwq{puM;6;eka}/Barwq{puM;5;eka{kqxanwa}({kqw_XAwu;Bq1};wqc;BqF;BvAxiH)}/Barwq{puM;6;eka{kqxanwa}({kqw_XAwu;Bq1};wqc;BqF;BvAxiH)}/Barwq{napuM;5;eka{kqxanwa}({kqw_XAwu;Bq1};wqc;BqF;BvAxiH)}/Barwq{napuM;6;eka{kqxanwa}({kqw_XAwu;Bq1};wqc;BqF;BvAxiH)}	Barwq{puM;6;eka}	RaRTIsambanXaH,4	Barwu munI Ora arunXawIM ke sAW	@become @more @invincible @by @the @rites	-	-	-	-
6	arunXawIM	-	-	arunXawI{swrI;2;eka};	arunXawI{swrI;2;eka};	samucciwaH,3	-	-	-	-	-	-
7	ca	-	ca	ca{avya}	ca{avya}	samuccayaxyowakaH,6	Ora	@performed @at @his @departure @set @out 	-	-	-	-
8	XenuM	-	XenuM	Xenu{puM;2;eka}/Xenu{swrI;2;eka}	Xenu{swrI;2;eka}	samucciwaH,3	vasiRTa	@Then, @after @doing @parikram @to	-	karwari	paScAw XenuM ca savawsAM ca	-
9	savawsAM	-	savawsAM	savawsA{swrI;2;eka}	savawsA{swrI;2;eka}	viSeRaNam,8	manwra	@the @cow @and @calf  @and @whose 	-	prayoga	praxakRiNam krawvA nqpeNa	-
10	ca	-	ca	ca{avya}	ca{avya}	samuccayaxyowakaH,8	praBAva_se	@power @has @made @him @more @invincible 	-	-	sanmafgaloxagrawarapraBAveNa	-
11	nqpaH	-	nqpaH	nqpa{puM,1,eka}	nqpa{puM,1,eka}	karwA,1	AkASa	@than @before, @by @thye @auspicious	-	-	sawA prawasWe |	-
12	prawasWe	-	prawasWe	pra_RWA{karmaNi{lit;pra;eka;AwmanepaxI;RWA;BvAxiH}/pra_RWA;karmaNi{lit;u;eka;AwmanepaxI;RWA;BvAxiH}	pra_RWA{karmaNi{lit;pra;eka;AwmanepaxI;RWA;BvAxiH}	aBihiwa_karwA,11	pqWvI	@rites @performed @at @the @departure	-	-	-	-
13	san	-	sanmafgaloxagrawarapraBAvaH	saw{puM;1;eka{kqxanwa}({kqw_XAwu;as2};Sawq_lat;asaz;axAxiH)}/saw{puM;8;eka{kqxanwa}({kqw_XAwu;as2};Sawq_lat;asaz;axAxiH)}	saw{puM;1;eka{kqxanwa}({kqw_XAwu;as2};Sawq_lat;asaz;axAxiH)}	viSeRaNam,11	-	-	-	-	-	-
14	mafgala-uxagra-wara-praBAvaH	-	-	mafgala-uxagra-wara-praBAva{puM;1;eka}/pra_BA{karwari;lat;u;xvi;parasmEpaxI;BA;axAxiH}/praBAva{puM;1;eka{kqxanwa}({kqw_XAwu;BU1};GaF;BU;BvAxiH)}	mafgala-uxagra-wara-praBAva{puM;1;eka}	viSeRaNam,11	XaroM_meM	@set @out @on @his @journey.	-	-	-	-
