@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	ambu-garBaH	-	ambugarBaH	ambu-garBa{puM;1;eka}	ambu-garBa{puM;1;eka}	viSeRaNam,3	jala-garBa	-	-	-	-	-
2	hi	-	hi	hi{avya}	hi{avya}	sambanXaH,5	hi	-	-	-	-	-
3	jImUwaH	-	jImUwaH	jImUwa{puM;1;eka}	jImUwa{puM;1;eka}	karma,5	jImUwa	-	-	-	-	-
4	cAwakEH	-	cAwakEH	cAwaka{puM;3;bahu}	cAwaka{puM;3;bahu}	karwA,5	cAwakoM_se	-	-	-	-	-
5	aBi-nanxyawe	-	aBinanxyawe	aBi-nax1{BAve;lat;pra;eka;AwmanepaxI;tunaxiz;:BvAxiH}	aBi-nax1{BAve;lat;pra;eka;AwmanepaxI;tunaxiz;:BvAxiH}	-	aspaRta_Sabxa_kiyA_jAwA_hE	-	-	-	-	-
7	koSena	-	koSena	koSa{puM;3;eka}	koSa{puM;3;eka}	hewuH,8	koSa_se	-	-	-	-	-
8	ASrayaNIyawvam	-	ASrayaNIyawvam	ASrayaNIyawvam}	ASrayaNIyawva{napuM;1;eka}	karwA,14	-	-	-	-	-	-
9	iwi	-	iwi	iwi{avya}	iwi{avya}	hewuxyowakaH,14	EsA	-	-	-	-	-
10	wasya	-	wasya	wax{sarvanAma;napuM;6;eka}/wax{sarvanAma;puM;6;eka}	wax{sarvanAma;puM;6;eka}	RaRTIsambanXaH,11	usakA	-	-	-	-	-
11	arWa-safgrahaH	-	arWasafgrahaH	arWa-safgraha{puM;1;eka}/arWa-safgraha{puM;1;eka(grah1;GaF;grahaz;:kryAxiH)}	arWa-safgraha{puM;1;eka}	karwA,12	arWa-saMgraha	-	-	-	-	-
12	AsIw	-	AsIw	as2{karwari;laf;pra;eka;parasmEpaxI;asaz;:axAxiH}	as2{karwari;laf;pra;eka;parasmEpaxI;asaz;:axAxiH}	aBihiwa_karwA,11	WA	-	-	-	-	-
14	(aswi)	-	(aswi)	as2{karwari;lat;pra;eka;parasmEpaxI;asaz;:axAxiH}	as2{karwari;lat;pra;eka;parasmEpaxI;asaz;:axAxiH}	hewuH,12	-	-	-	-	-	-
