@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	wawra	1	wawra	wawra{avya}	wawra{avya}	xeSAXikaraNam,11	vahAz	-	-	-	-	-
2	wIrWa-salilena	2	wIrWasalilena	wIrWa-salila{puM;3;eka}/salila{napuM;3;eka}	wIrWa-salila{napuM;3;eka}	hewuH,9	wIrWa-jala_se	-	-	-	-	-
3	xIrGikAH	3	xIrGikAswalpamanwariwaBUmiBiH	xIrGikA{swrI;1;bahu}/xIrGikA{swrI;2;bahu}	xIrGikA{swrI;2;bahu}	karma,9	lambA_sarovara_ke	-	-	-	-	-
4	anwariwa-BUmiBiH	-	-	i1{kwa;iN;:axAxiH-BUmi;swrI;3;bahu}/BUmi{napuM;3;bahu}/BUmi{puM;3;bahu}	BUmi{puM;3;bahu}	viSeRaNam,5	BUmi	-	-	-	-	-
5	kuSEH	4	kuSEH	kuSa{puM;3;bahu}	kuSa{puM;3;bahu}	hewuH,12	kuSoM_se	-	-	-	-	-
6	walpam	-	-	walpa{puM;2;eka}/walpa{napuM;1;eka}/walpa{napuM;2;eka}	walpa{napuM;2;eka}	karma,12	gaxxexAra_lambI_cOkI_ko	-	-	-	-	-
7	utajena	-	-	utaja{puM;3;eka}/uta-ja{napuM;3;eka}	uta-ja{napuM;3;eka}	hewuH,13	uta_se	-	-	-	-	-
8	sOXa-vAsam	5	sOXavAsamutajena	sOXa-vAsa{puM;2;eka}/vAsa{napuM;1;eka}/vAsa{napuM;2;eka}	sOXa-vAsa{napuM;2;eka}	karma,13	amqwamaya-vAsa	-	-	-	-	-
9	vismqwaH	6	vismqwaH	vismqwa{puM;1;eka(smq1;kwa;smq;:BvAxiH)}	vismqwa{puM;1;eka(smq1;kwa;smq;:BvAxiH)}	viSeRaNam,10	BUlA_hue	-	-	-	-	@forgotten @by @King @Sudarshana
10	Pala-niHspqhaH	8	PaniHspqhaswapaH	Pala-niHspqha{puM;1;eka}	Pala-niHspqha{puM;1;eka}	karwA,11	Pala-niHspqha	-	-	-	-	-
11	saFcikAya	7	saFcikAya	sam_ci1{karwari;lit;pra;eka;parasmEpaxI;ciF;:svAxiH}/sam_ci1{karwari;lit;u;eka;parasmEpaxI;ciF;:svAxiH}	sam_ci1{karwari;lit;pra;eka;parasmEpaxI;ciF;:svAxiH}	aBihiwa_karwA,10;sakarmaka	saMcaya_kiyA	-	-	-	-	-
12	(vismqwaH)	-	(-)	vismqwa{puM;1;eka(smq1;kwa;smq;:BvAxiH)}	vismqwa{puM;1;eka(smq1;kwa;smq;:BvAxiH)}	viSeRaNam,10	BUlA_hue	-	-	-	-	@forgotten @by @King @Sudarshana
13	(vismqwaH)	-	(-)	vismqwa{puM;1;eka(smq1;kwa;smq;:BvAxiH)}	vismqwa{puM;1;eka(smq1;kwa;smq;:BvAxiH)}	viSeRaNam,10	BUlA_hue	-	-	-	-	@forgotten @by @King @Sudarshana
14	wapaH	-	-	wapa{puM;1;eka}/wapas{napuM;1;eka}/wapas{napuM;2;eka}/wapas{napuM;8;eka}	wapas{napuM;2;eka}	karma,11	wapa	-	-	-	-	-
