@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	saH	1	sa 	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	viSeRaNam,5	usa	-	-	-	-	-
2	cawurXA	2	cawurXA 	cawur{saMKyeyam;napuM;3;bahu}/cawur{saMKyeyam;puM;3;bahu}	cawur{saMKyeyam;puM;3;bahu}	viSeRaNam,5	cAroM_se	-	-	-	-	-
3	vyaswaH	4	vyaswaH	vyaswa{puM;1;eka}/vyaswa{puM;1;eka(as3;kwa;asuz;:xivAxiH)}	vyaswa{puM;1;eka(as3;kwa;asuz;:xivAxiH)}	viSeRaNam,5	bAtA_huA	-	-	-	-	-
4	pqWivIpaweH	6	pqWivIpaweH	pqWivIpawi{puM;5;eka}/pqWivIpawi{puM;6;eka}	pqWivIpawi{puM;6;eka}	RaRTIsambanXaH,5	rAjA_kI	-	-	-	-	-
5	prasavaH	5	prasavaH	prasava{puM;1;eka}/prasava{puM;1;eka(RU3;GaF;RU;:wuxAxiH)}/prasava{puM;1;eka(Su1;GaF;Su;:BvAxiH)}	prasava{puM;1;eka(Su1;GaF;Su;:BvAxiH)}	karwA,10	 sanwAna	-	-	-	-	-
6	afgavAn	8	ivAfgavAn	afga{mawup;puM;1;eka}	afga{mawup;puM;1;eka}	viSeRaNam,7	afga	-	-	-	-	-
7	Xarma-arWa-kAma-mokRANAm	7	XarmArWakAmamokRANAmavawAra 	Xarma-arWa-kAma-mokRa{puM;6;bahu}/mokRa{napuM;6;bahu}/mokRA{swrI;6;bahu}	Xarma-arWa-kAma-mokRA{swrI;6;bahu}	RaRTIsambanXaH,8	Xarma-arWa-kAma-mokRAoM_kA	-	-	-	-	-
8	avawAraH	-	-	avawAra{puM;1;eka(wQ1;GaF;wQ;:BvAxiH)}	avawAra{puM;1;eka(wQ1;GaF;wQ;:BvAxiH)}	upamAnam,9	avawAra	-	-	-	-	-
9	iva	-	-	iva{avya}	iva{avya}	upamAnaxyowakaH,5	jEse	-	-	-	-	-
10	baBO	3	baBO	BA1{karwari;lit;pra;eka;parasmEpaxI;BA;:axAxiH}/BA1{karwari;lit;u;eka;parasmEpaxI;BA;:axAxiH}	BA1{karwari;lit;pra;eka;parasmEpaxI;BA;:axAxiH}	aBihiwa_karwA,5	camakI	-	-	-	-	-
