@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	wena	2	wena	wax{sarvanAma;puM;3;eka}/wax{sarvanAma;napuM;3;eka}/wan1{karwari;lit;ma;bahu;parasmEpaxI;wanuz;:wanAxiH}	wax{sarvanAma; puM;3;eka}	karwA,11	usake xvArA	-	-	-	nqpaH awiWiH	-
2	SrI-vawsa-lakRaNaM	7	SrIvawsalakRaNaM	SrIvawsaH-lakRaNa{napuM;1;eka(SrIvawsaH-lakR1;lyut;lakRaz;:curAxiH)}/SrIvawsaH-lakRaNa{napuM;2;eka(lakR1;lyut;lakRaz;:curAxiH)}/SrIvawsaH-lakRaNa{napuM;1;eka(lakR2;lyut;lakRaz;:curAxiH)}/SrIvawsaH-lakRaNa{napuM;2;eka(lakR2;lyut;lakRaz;:curAxiH)}/lakRaNa{puM;2;eka}/lakRaNa{napuM;1;eka}/lakRaNa{napuM;2;eka}	SrIvawsaH-lakRaNa{napuM;1;eka}	viSeRaNam,4	SrIvawsaH svarUpa	-	SrIvawsalakRaNaM	-	-	-
3	mahaw	6	-	mahaw{napuM;1;eka}/mahaw{napuM;2;eka}/}/mahaw{napuM;8;eka}	mahaw{napuM;1;eka}	viSeRaNam,4	mahAn	-	-	-	-	-
4	mafgala-AyawanaM	5	mafgalAyawanaM	mafgala-Ayawana{napuM;1;eka}/Ayawana{napuM;2;eka}/mafgala-Ayawana{napuM;1;eka(yaw1;lyut;yawIz;:BvAxiH)}/mafgala-Ayawana{napuM;2;eka(yaw1;lyut;yawIz;:BvAxiH)}	mafgala-Ayawana{napuM;1;eka(mafgala-yaw1;lyut;yawIz;:BvAxiH)}	karma,11	mafgala-sWAna	-	mafgalAyawanaM	-	-	-
5	kOswuBena	9	kOswuBena	kOswuBa{puM;3;eka}	kOswuBa{puM;3;eka}	karwA,6	kOswuBa_ke_xvArA	-	-	-	-	-
6	AkrAnwaM	4	AkrAnwaM	AkrAnwa{puM;2;eka(kram1;kwa;kramuz;:BvAxiH)}/AkrAnwa{napuM;1;eka(kram1;kwa;kramuz;:BvAxiH)}/AkrAnwa{napuM;2;eka(kram1;kwa;kramuz;:BvAxiH)}	AkrAnwa{napuM;1;eka(kram1;kwa;kramuz;:BvAxiH)}	viSeRaNam,8	aXikAra meM kiyA huA	-	-	-	-	-
7	kESavaM	11	kESavaM	kESavam}	kESavam}	viSeRaNam,8	keSava_ke	-	-	-	-	-
8	vakRaH	8	-	vakRas{napuM;1;eka}/vakRas{napuM;2;eka}/vakRas{napuM;8;eka}/vakRas{puM;8;eka}	vakRas{napuM;1;eka}	upamAnam,9	CAwI	-	-	-	-	-
9	iva	10	-	iva{avya}	iva{avya}	upamAnaxyowakaH,4	kI waraha	-	-	-	-	-
10	ca	3	-	ca{avya}	ca{avya}	sambanXaH,1	Ora	-	-	-	-	-
11	SuSuBe	1	-	SuB1{karwari;lit;pra;eka;AwmanepaxI;SuBaz;:BvAxiH}/SuB1{karwari;lit;u;eka;AwmanepaxI;SuBaz;:BvAxiH}/SuB1{karmaNi;lit;pra;eka;AwmanepaxI;SuBaz;:BvAxiH}/SuB1{karmaNi;lit;u;eka;AwmanepaxI;SuBaz;:BvAxiH}	SuB1{karmaNi;lit;pra;eka;AwmanepaxI;SuBaz;:BvAxiH}	aBihiwa_karwA,1;sakarmaka	SoBA_xI	-	-	-	-	-
