@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	rAmaH	3	rAmaH	rAma{puM;1;eka}/rA1{karwari;lat;u;bahu;parasmEpaxI;rA;:axAxiH}	rAma{puM;1;eka}	karwA,15	rAma_ne	-	-	-	-	-
2	evaM	-	-	evam{avya}	evam{avya}	kriyAviSeRaNam,15	EsA	-	-	-	-	-
3	piwuH	1	piwurniyogAxvanavAsamevaM	piwq{puM;5;eka}/piwq{puM;6;eka}	piwq{puM;6;eka}	RaRTIsambanXaH,4	piwA_ke	-	-	-	-	xaSaraWaH
4	niyogAw	-	-	niyoga{puM;5;eka}	niyoga{puM;5;eka}	hewuH,6	kisI_kAma_meM_lagAne_se	-	-	-	-	-
5	vana-vAsam	-	-	vana-vAsa{puM;2;eka}/vAsa{napuM;1;eka}/vAsa{napuM;2;eka}	vana-vAsa{napuM;2;eka}	karma,6	vana-vAsa_ko	-	-	-	-	-
6	niswIrya	2	niswIrya	wQ1{avya;lyap;wQ;:BvAxiH}	nis_wQ1{avya;lyap;wQ;:BvAxiH}	pUrvakAlaH,15	xuHKa_se_wEra_jA_kara	-	-	-	-	-
7	prawipanna-rAjyaH	4	prawipannarAjyaH	pax1{kwa;paxaz;:xivAxiH}/paw1{kwa;pawLz;:BvAxiH-rAjI;swrI;1;bahu}/rAjI{swrI;8;bahu}/rAjya{puM;1;eka}	prawi_pax1{kwa;prawi_paxaz;:xivAxiH;rAjya{puM;1;eka}}	karwqsamAnAXikaraNam,8	-	-	-	-	-	-
8	(san)	-	(san)	saw{puM;1;eka(as2;Sawq_lat;asaz;:axAxiH)}	saw{puM;1;eka(as2;Sawq_lat;asaz;:axAxiH)}	varwamAnasamAnakAlaH,15	sajjana	-	-	-	-	-
9	yaWA	8	yaWA	yaWA{avya}	yaWA{avya}	prawiyogI,10	jEse	-	-	-	niwya_sambanXaH,11	-
10	Xarma-arWa-kAmeRu	5	XarmArWakAmeRu	Xarma-arWa-kAma{puM;7;bahu}/kAma{napuM;7;bahu}	Xarma-arWa-kAma{puM;7;bahu}	aXikaraNam,15	Xarma-arWa-kAma_meM	-	-	-	-	-
11	waWA	9	waWEvAvarajeRu	waWA{avya}	waWA{avya}	anuyogI,12	vEse	-	-	-	niwya_sambanXaH,9	-
12	avarajeRu	-	-	avara-ja{puM;7;bahu}/avara-ja{napuM;7;bahu}	avara-ja{puM;7;bahu}	aXikaraNam,15	bAxa_vAloM_meM	-	-	-	-	-
13	samAM	6	samAM	samA{swrI;2;eka}/samA{sarvanAma;swrI;2;eka}	samA{swrI;2;eka}	viSeRaNam,14	varRa	-	-	-	-	-
14	vqwwim	10	vqwwim	vqwwi{swrI;2;eka}	vqwwi{swrI;2;eka}	karma,15	aswiwva	-	-	-	-	-
15	prapexe	7	prapexe	pra_pax1{karwari;lit;pra;eka;AwmanepaxI;paxaz;:xivAxiH}/pra_pax1{karwari;lit;u;eka;AwmanepaxI;paxaz;:xivAxiH}/pra_pax1{karmaNi;lit;pra;eka;AwmanepaxI;paxaz;:xivAxiH}/pra_pax1{karmaNi;lit;u;eka;AwmanepaxI;paxaz;:xivAxiH}	pra_pax1{karwari;lit;pra;eka;AwmanepaxI;paxaz;:xivAxiH}	aBihiwa_karwA,1;sakarmaka	SaraNa_gayA	-	-	-	-	-
