@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	sapaxi	2	sapaxi	sapaxi{avya}	sapaxi{avya}	kriyAviSeRaNam,5	wuranwa	-	-	-	-	-
2	lakRamaNa-agrajaH	3	lakRamaNAgrajo	lakRamaNa-agraja{puM;1;eka}/agra-ja{puM;1;eka}	lakRamaNa-agraja{puM;1;eka}	karwA,11	lakRamaNa-badA_BAI	-	-	-	-	-
3	bANam	4	bANamASrayamuKAwsamuxXaran	bANa{puM;2;eka}	bANa{puM;2;eka}	karma,5	bANa_ko	-	-	-	-	-
4	ASraya-muKAw	-	-	ASraya-muKa{puM;5;eka}/muKa{napuM;5;eka}	ASraya-muKa{puM;5;eka}	apAxAnam,5	ASraya-muKa_se	-	-	-	-	-
5	sam-uxXaran	-	-	sam-uxXaraw{puM;1;eka(sam-hq1;Sawq_lat;hqF;:BvAxiH)}	sam-uxXaraw{puM;1;eka(sam-hq1;Sawq_lat;hqF;:BvAxiH)}	varwamAnasamAnakAlaH,11	sam-uxXAra_karawA_huA	-	-	-	-	-
6	unmuKaH	1	unmuKaH	unmuKa{puM;1;eka}	unmuKa{puM;1;eka}	viSeRaNam,2	unmuKa	-	-	-	-	-
7	ambare	-	-	ambara{napuM;1;xvi}/ambara{napuM;2;xvi}/ambara{napuM;8;xvi}/ambara{napuM;7;eka}	ambara{napuM;7;eka}	xeSAXikaraNam,11	AkASa	-	-	-	-	-
8	gqXra-pakRa-pavana-Iriwa-Xvajam	7	gqXrapakRapavaneriwaXvajam	gqXra-pakRa-pU1{lyut;pUf;:BvAxiH}/pU2{lyut;pUF;:kryAxiH-Ir2;kwa;Iraz;:curAxiH}/Ir1{kwa;Iraz;:axAxiH-Xvaja;puM;2;eka}/Xvaja{napuM;1;eka}/Xvaja{napuM;2;eka}	gqXra-pakRa-pU1-Xvaja{napuM;2;eka}	viSeRaNam,10	-	-	-	-	-	-
9	rakRasAM	5	rakRasAM	rakRas{napuM;6;bahu}	rakRas{napuM;6;bahu}	RaRTIsambanXaH,10	rAkRasoM_kA	-	-	-	-	-
10	balam	6	balamapaSyaxambare	bala{napuM;1;eka}/bala{napuM;2;eka}	bala{napuM;2;eka}	karma,11	bala	-	-	-	-	-
11	apaSyaw	-	-	xqS1{karwari;laf;pra;eka;parasmEpaxI;xqSizr;:BvAxiH}	xqS1{karwari;laf;pra;eka;parasmEpaxI;xqSizr;:BvAxiH}	aBihiwa_karwA,2;sakarmaka	xeKA	-	-	-	-	-
