@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	wAwa	3	wAwa	wAwa{puM;8;eka}	wAwa{puM;8;eka}	samboXyaH,5	piwA	-	-	-	-	-
2	yaWA	2	yaWA	yaWA{avya}	yaWA{avya}	kriyAviSeRaNam,5	jEse	-	-	-	niwya_sambanXaH,6	-
3	(ahaM)	-	(-)	asmax{sarvanAma;1;eka}	asmax{sarvanAma;1;eka}	karwA,5	-	-	-	-	-	-
4	wasmAw	1	wasmAnmucye	wax{sarvanAma;puM;5;eka}/wax{sarvanAma;napuM;5;eka}	wax{sarvanAma;napuM;5;eka}	apAxAnam,5	usase	-	-	-	-	-
5	mucye	-	-	muc2{karmaNi;lat;u;eka;AwmanepaxI;mucLz;:wuxAxiH}	muc2{karmaNi;lat;u;eka;AwmanepaxI;mucLz;:wuxAxiH}	aBihiwa_karwA,3	CodaCoda/mukwa_huA_jAwA_hE	-	-	-	-	-
6	waWA	5	waWArhasi	waWA{avya}	waWA{avya}	kriyAviSeRaNam,9	vEse	-	-	-	-	-
7	(wvam)	-	(-)	yuRmax{sarvanAma;1;eka}	yuRmax{sarvanAma;1;eka}	karwA,9	-	-	-	-	-	-
8	saM-viXAwuM	4	saMviXAwuM	saM-XA1{avya;wumun;duXAF;:juhowyAxiH}/Xe1{avya;wumun;Xet;:BvAxiH}	saM-vi_Xe1{avya;wumun;Xet;:BvAxiH}	sahAyakakriyA,9	NW	-	-	-	-	-
9	arhasi	-	-	arh1{karwari;lat;ma;eka;parasmEpaxI;arhaz;:BvAxiH}/arh2{karwari;lat;ma;eka;parasmEpaxI;arhaz;:curAxiH}	arh1{karwari;lat;ma;eka;parasmEpaxI;arhaz;:BvAxiH}	aBihiwa_karwA,7	yogya_howe_ho	-	-	-	-	-
