@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

2	evam	1	evam	evam{avya}	evam{avya}	sambanXaH,3	EsA	-	-	-	-	-
3	ukwe	2	ukwe	ukwi{swrI;8;eka}/ukwa{napuM;1;xvi(vac1;kwa;vacaz;:axAxiH)}/ukwa{napuM;2;xvi(vac1;kwa;vacaz;:axAxiH)}/ukwA{swrI;1;xvi(vac1;kwa;vacaz;:axAxiH)}/ukwA{swrI;2;xvi(vac1;kwa;vacaz;:axAxiH)}	"ukwa{napuM;7;eka{kqxanwa}({kqw_XAwu vac1} kwa{XAwuH vacaz} axAxiH)}
"	 BAvalakRaNasapwamI_samAnakAlaH,15	bolIM	-	-	-	-	-
4	wayA	3	wayA	wax{sarvanAma;swrI;3;eka}	wax{sarvanAma;swrI;3;eka}	karwA,3	usase	-	-	-	-	-
5	sAXvyA	4	sAXvyA	sAXvI{swrI;3;eka}	sAXvI{swrI;3;eka}	viSeRaNam,4	sAXvI	-	-	-	-	-
7	saxyaH	6	saxyaH	saxyaH{avya}	saxyaH{avya}	kriyAviSeRaNam,15	saxyaH-Bava	-	-	-	-	-
8	BavAw	7	BavAw	Bava{puM;5;eka}/Bava{napuM;5;eka}	Bava{napuM;5;eka}	viSeRaNam,10	-	-	-	-	-	-
9	BuvaH	8	BuvaH	BU{swrI;6;eka}/BU{swrI;5;eka}/BU{swrI;1;bahu}/BU{swrI;2;bahu}/BU{swrI;8;bahu}	BU{swrI;6;eka}	RaRTIsambanXaH,10	BU_ke	-	-	-	-	-
10	ranXrAw	5	ranXrAw	ranXra{napuM;5;eka}	ranXra{napuM;5;eka}	apAxAnam,15	vivara_se	-	-	-	-	-
11	SAwa-hraxam	9	SAwahraxam	SAwa{puM(SE1;kwa;SE;:BvAxiH)}/SAwa{napuM-hraxa;puM;2;eka(SE1;kwa;SE;:BvAxiH)}/hraxa{napuM;1;eka}/hraxa{napuM;2;eka}	SAwa-hraxa{napuM;1;eka}	viSeRaNam,14	wIkRNa_kiyA_huA-wIkRNa_kiyA_hue	-	-	-	-	-
12	iva	10	iva	iva{avya}	iva{avya}	upamAnaxyowakaH,15	jEse	-	-	-	-	-
13	praBA-maNdalam	12	praBAmaNdalam	praBA-maNdala{puM;2;eka}/maNdala{napuM;1;eka}/maNdala{napuM;2;eka}	praBA-maNdala{napuM;1;eka}	karwA,15	praBA-maNdala	-	-	-	-	-
14	jyowiH	11	jyowiH	jyowis{napuM;1;eka}/jyowis{napuM;2;eka}/jyowis{napuM;8;eka}	jyowis{napuM;1;eka}	upamAnam,12	jyowi_ne	-	-	-	-	-
15	uxyayO	13	uxyayO	uw_yA1{karwari;lit;pra;eka;parasmEpaxI;yA;:axAxiH}/uw_yA1{karwari;lit;u;eka;parasmEpaxI;yA;:axAxiH}	uw_yA1{karwari;lit;pra;eka;parasmEpaxI;yA;:axAxiH}	aBihiwa_karwA,13	uw_yA1_pp_skyA	-	-	-	-	-
