@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	wO	1	wO	wax{sarvanAma;puM;1;xvi}/wax{sarvanAma;puM;2;xvi}	wax{sarvanAma;puM;1;xvi}	viSeRaNam,9	una	-	-	-	xonoM kanyA-kumAroM ne	-
2	snAwakEH	2	snAwakErbanXumawA	snAwaka{puM;3;bahu}	snAwaka{puM;3;bahu}	karaNam,8	snAwakoM (vrwI gqhasWa viSeRoM) xvArA	-	-	-	-	-
3	banXu-mawA	-	---	banXu-mawA{swrI;1;eka(banXu-man1;kwa;manaz;:xivAxiH)}/banXu-mawA{swrI;1;eka(man2;kwa;manuz;:wanAxiH)}	banXupuraHsareNa iwyarWaH {puM;3;bahu}	viSeRaNam,5	banXu-bAnXavoM (sahiwa) xvArA	-	-	-	-	-
4	ca	3	ca	ca{avya}	ca{avya}	samuccayaxyowakaH,2	Ora	-	-	-	-	-
5	rAjFA	4	rAjFA	rAjan{puM;3;eka}	rAjan{puM;3;eka}	samucciwaH,2	rAjA xvArA	-	-	-	-	-
6	puranXriBiH	5	puraMXriBiSca	puranXri{swrI;3;bahu}	puranXri{swrI;3;bahu}	samuccayaxyowakaH,2	puranXriyoM (pawipuwravawI sucariwra swrIyoM) xvArA	-	-	-	-	-
7	kramaSaH	6	kramaSaH	kramaSaH{avya}	kramaSaH{avya}	kriyAviSeRaNam,8	isa krama se	-	-	-	-	-
8	prayukwam	7	prayukwam	prayukwa{puM;2;eka(yuC1;kwa;yuCaz;:BvAxiH)}/prayukwa{napuM;1;eka(yuC1;kwa;yuCaz;:BvAxiH)}/prayukwa{napuM;2;eka(yuC1;kwa;yuCaz;:BvAxiH)}	pra_yuj2{kwa;yujizr;:ruXAxiHpra_yukwa;napuM;2;eka}	viSeRaNam,11	xie gae	-	-	-	-	-
9	kanyA-kumArO	8	kanyAkumArO	kanyA-kumAra{puM;8;xvi}/kumAra{puM;1;xvi}/kumAra{puM;2;xvi}	kanyA-kumAra{puM;1;xvi}	karwA,12	xonoM kanyA-kumAroM ne	-	-	-	-	-
10	kanaka-Asana-sWO	9	kanakAsanasWAvArxrAkRawAropaNamanvaBUwAm	kanaka-As1{lyut;Asaz;:axAxiH-sWa;puM;8;xvi}/sWa{puM;1;xvi}/sWa{puM;2;xvi}	kanaka-Asana-sWa{puM;1;xvi}	viSeRaNam,9	suvarNa-Asana-sWiwa	-	-	-	-	-
11	Arxra-akRawa-AropaNam	-	---	Arxra-akRawa-AropaNa{puM;2;eka}	Arxra-akRawa-AropaNa{napuM;2;eka}	karma,12	Arxra akRawoM ke xAna ke	-	-	-	-	-
12	anvaBUwAm	-	---	anu_as2{karwari;luf;pra;xvi;parasmEpaxI;asaz;:axAxiH}/anu_BU1{karwari;luf;pra;xvi;parasmEpaxI;BU;:BvAxiH}	anu_BU1{karwari;luf;pra;xvi;parasmEpaxI;BU;:BvAxiH}	aBihiwa_karwA,9;sakarmaka	anuBava kie	-	-	-	-	-
