@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	saH	-	saH	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,7	vaha	-	-	-	-	-
2	guNAnAm	-	guNAnAm	guNa{puM;6;bahu}/guNA{swrI;6;bahu}	guNa{puM;6;bahu}	RaRTIsambanXaH,8	guNoM_kI	-	-	-	-	-
3	balAnAm	-	balAnAm	bala{napuM;6;bahu}/balA{swrI;6;bahu}	bala{napuM;6;bahu}	RaRTIsambanXaH,8	bala_kI	-	-	-	-	-
4	ca	-	ca	ca{avya}	ca{avya}	sambanXaH,3	BI	-	-	-	-	-
5	RaNNAM	-	RaNNAM	RaR{saMKyeyam;6;bahu}	RaR{saMKyeyam;6;bahu}	viSeRaNam,2	RaR_a	-	-	-	-	-
6	RaNmuKa-vikramaH	-	RaNmuKavikramaH	RaNmuKa-vikrama{puM;1;eka(RaNmuKa-kram1;GaF;kramuz;:BvAxiH)}/vikrama{puM;1;eka}	RaNmuKa-vikrama{puM;1;eka}	viSeRaNam,1	kArwikeya-vikrama	-	-	-	-	-
7	baBUva	-	baBUva	BU1{karwari;lit;u;eka;parasmEpaxI;BU;:BvAxiH}/BU1{karwari;lit;ma;bahu;parasmEpaxI;BU;:BvAxiH}/BU1{karwari;lit;pra;eka;parasmEpaxI;BU;:BvAxiH}	BU1{karwari;lit;pra;eka;parasmEpaxI;BU;:BvAxiH}	aBihiwa_karwA,1	huA	-	-	-	-	-
8	viniyoga-jFaH	-	viniyogajFaH	viniyoga-jFa{puM;1;eka}	viniyoga-jFa{puM;1;eka}	karwqsamAnAXikaraNam,7	alaga_honA-jFa	-	-	-	-	-
9	sAXanIyeRu	-	sAXanIyeRu	sAXanIya{puM;7;bahu(sAX1;anIyar;sAXaz;:svAxiH)}/sAXanIya{napuM;7;bahu(sAX1;anIyar;sAXaz;:svAxiH)}	sAXanIya{napuM;7;bahu(sAX1;anIyar;sAXaz;:svAxiH)}	viSeRaNam,10	sAXanIya	-	-	-	-	-
10	vaswuRu	-	vaswuRu	vaswu{napuM;7;bahu}	vaswu{napuM;7;bahu}	aXikaraNam,7	vaswuoM_meM	-	-	-	-	-
11	(RaNNAM)	-	(RaNNAM)	RaR{saMKyeyam;6;bahu}	RaR{saMKyeyam;6;bahu}	viSeRaNam,3	RaR_a	-	-	-	-	-
