@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	SawakrawUpamaH	7	SawakrawUpamaH	Sakra-upamaH{puM;1;eka}	Sakra-upamaH{puM;1;eka}	viSeRaNam,2	inxra ke samAna	-	-	-	-	inxraH
2	saH	10	saH	wax{sarvanAma;puM;1;eka}	wax{sarvanAma;puM;1;eka}	karwA,8	xilIpaH	-	-	-	xilIpaH	-
3	rAja-suwEH	5	rAjasuwEranuxruwam	rAja-suwa{puM;3;bahu}/suwa{puM;3;bahu{kqxanwa}({kqw_XAwu;Ru3};kwa;RuF;svAxiH)}/suwa{napuM;3;bahu{kqxanwa}({kqw_XAwu;Ru3};kwa;RuF;svAxiH)}/suwa{puM;3;bahu{kqxanwa}({kqw_XAwu;Su1};kwa;Su;BvAxiH)}/suwa{napuM;3;bahu{kqxanwa}({kqw_XAwu;Su1};kwa;Su;BvAxiH)}/suwa{puM;3;bahu{kqxanwa}({kqw_XAwu;Ru2};kwa;Ru;axAxiH)}/suwa{napuM;3;bahu{kqxanwa}({kqw_XAwu;Ru2};kwa;Ru;axAxiH)}	rAja-suwa{puM;3;bahu}	karwA,4	rAjapuwro	-	-	-	-	-
4	anuxqwam	-	-	anuxqwa{puM;2;eka{kqxanwa}({kqw_XAwu;xQ2};kwa;xQ;kryAxiH)}/anuxqwa{napuM;1;eka{kqxanwa}({kqw_XAwu;xQ2};kwa;xQ;kryAxiH)}/anuxqwa{napuM;2;eka{kqxanwa}({kqw_XAwu;xQ2};kwa;xQ;kryAxiH)}	anuxqwa{puM;2;eka{kqxanwa}({kqw_XAwu;xQ2};kwa;xQ;kryAxiH)}	viSeRaNam,5	-	-	-	-	-	-
5	XanurXaram	4	XanurXaraM	XanurXara{puM;2;eka}	XanurXara{puM;2;eka}	karma,8	Xanura XArIko	-	-	-	-	-
6	wam	2	waM	wax{sarvanAma;puM;2;eka}	wax{sarvanAma;puM;2;eka}	viSeRaNam,5	raGu ko	-	-	-	raGuH	-
7	homa-wurafga-rakRaNe	3	homawurafgarakRaNe	homa-wurafga-rakRaNA{swrI;1;xvi}/rakRaNA{swrI;2;xvi}/rakRaNa{napuM;1;xvi{kqxanwa}({kqw_XAwu;rakR1};lyut;rakRaz;BvAxiH)}/rakRaNa{napuM;2;xvi{kqxanwa}({kqw_XAwu;rakR1};lyut;rakRaz;BvAxiH)}/rakRaNa{napuM;7;eka{kqxanwa}({kqw_XAwu;rakR1};lyut;rakRaz;BvAxiH)}/rakRaNa{napuM;8;xvi{kqxanwa}({kqw_XAwu;rakR1};lyut;rakRaz;BvAxiH)}	homa-wurafga-rakRaNa{napuM;7;eka{kqxanwa}({kqw_XAwu;rakR1};lyut;rakRaz;BvAxiH)}	viRayAXikaraNam,8	yajFa ke Gode kI rakRA ke liye	-	-	-	-	-
8	niyujya	1	niyujya	ni_yuj1{avya;lyap;yujaz;xivAxiH{kqxanwa}/ni_yuj2{avya;lyap;yujizr;ruXAxiH{kqxanwa}/ni_yuj3{avya;lyap;yujaz;curAxiH{kqxanwa}	ni_yuj1{avya;lyap;yujaz;xivAxiH{kqxanwa}	pUrvakAlaH,14	niyukwa kiyA	-	-	-	-	-
9	ekena	-	-	eka{saMKyA;;napuM;;3;;eka}	eka{saMKyA;;napuM;;3;;eka}	karaNam,10	eka	-	-	-	-	-
10	apUrNam	6	apUrNamekena	apUrNa{napuM;1;eka}/apUrNa{napuM;2;eka}	apUrNa{napuM;2;eka}	karma,8	aXUrA	-	-	-	-	-
11	krawUnAm	9	krawUnAmapaviGnamApa	krawu{puM;6;bahu}	krawu{puM;6;bahu}	RaRTIsambanXaH,12	homa ko	-	-	-	-	-
12	Sawam	8	SawaM	Sawa{saMKyeyam;1;eka}	Sawa{saMKyeyam;1;eka}	viSeRaNam,10	so	-	-	-	-	-
13	apaviGnam	-	-	apaviGna{puM;2;eka}/apaviGna{napuM;1;eka}/apaviGna{napuM;2;eka}	apaviGna{puM;2;eka}	karmasamAnAXikaraNam,14	binA kisI bAXA ke	-	-	-	-	-
14	Apa	-	-	Ap{karwari;lit;ma;bahu;parasmEpaxI;ApLz;svAxiH}/Ap{karwari;lit;pra;eka;parasmEpaxI;ApLz;svAxiH}/Ap{karwari;lit;u;eka;parasmEpaxI;ApLz;svAxiH}	Ap{karwari;lit;pra;eka;parasmEpaxI;ApLz;svAxiH}	aBihiwa_karwA,2;sakarmakaH	pAyA	-	-	-	-	-
