@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	raGu-nAWaH	1	raGunAWoZpyagaswyena	raGu-nAWa{puM;1;eka}	raGu-nAWa{puM;1;eka}	karwA,6	raGu-nAWa	-	-	-	-	-
2	api	-	-	api{avya}	api{avya}	sambanXaH,1	BI	-	-	-	-	-
3	agaswyena(saha)	-	-	agaswya{puM;3;eka}	agaswya{puM;3;eka}	sahArWaH,6	agaswya_ke_xvArA	-	-	-	-	-
4	mArga-sanxarSiwa-AwmanA	2	mArgasanxarSiwAwmanA	mArga-sanxarSiwa-Awman{puM;3;eka}	mArga-sanxarSiwa-Awman{puM;3;eka}	viSeRaNam,3	mArg me svayam mile	-	-	-	-	-
5	mahA-ojasA	3	mahOjasA	mahA-ojas{napuM;3;eka}/ojas{puM;3;eka}	mahA-ojas{puM;3;eka}	viSeRaNam,3	wejasvi	-	-	-	-	-
6	saMyuyuje	4	saMyuyuje	sam_yuj2{karmaNi;lit;u;eka;AwmanepaxI;yujizr;:ruXAxiH}/sam_yuj2{karmaNi;lit;pra;eka;AwmanepaxI;yujizr;:ruXAxiH}	sam_yuj2{karwari;lit;pra;eka;AwmanepaxI;yujizr;:ruXAxiH}	aBihiwa_karwA,1	-	-	-	-	-	-
7	Saraw-kAlaH	5	SarawkAle	Saraw-kAla{puM;7;eka}/kAla{napuM;8;xvi}/kAla{napuM;1;xvi}/kAla{napuM;2;xvi}/kAla{napuM;7;eka}/kAlA{swrI;8;eka}/kAlA{swrI;8;xvi}/kAlA{swrI;1;xvi}/kAlA{swrI;2;xvi}	Saraw-kAla{puM;1;eka}	karwA,10	Saraw-samaya_meM	-	-	-	-	-
8	iva	6	ivenxunA	iva{avya}	iva{avya}	upamAnaxyowakaH,6	jEse	-	-	-	-	-
9	inxunA(saha)	-	-	inxu{puM;3;eka}	inxu{puM;3;eka}	sahArWaH,10	canxramA_se	-	-	-	-	-
10	(saMyuyuje)	4	(saMyuyuje)	sam_yuj2{karmaNi;lit;u;eka;AwmanepaxI;yujizr;:ruXAxiH}/sam_yuj2{karmaNi;lit;pra;eka;AwmanepaxI;yujizr;:ruXAxiH}	sam_yuj2{karwari;lit;pra;eka;AwmanepaxI;yujizr;:ruXAxiH}	upamAnam,8	-	-	-	-	-	-
