@anvaya_@no	@word	@poem	@sandhied_@word	@morph_@analysis	@morph_@in_@context	@kaaraka_@sambandha	@hindi_@meaning	@english_@meaning	@samAsa	@prayoga	@sarvanAma	@name_@classification

1	wawaH	1	wawaH	wawaH{avya}/wawa{puM 1 eka}	wawaH{avya}	kAlAXikaraNam,14	bAxa_meM	-	-	-	-	-
2	AwmanA	3	ciramAAwmanA	Awman{sarvanAma;3;eka}/Awman{sarvanAma;puM;3;eka}	Awman{sarvanAma;puM;3;eka}	karwA,4	svayaM	-	-	-	-	-
3	ciram	-	-	cira{puM;2;eka}/cira{napuM;2;eka}/cira{napuM;1;eka}	cira{puM;2;eka}	kriyAviSeRaNam,4	xIrGa kAlase	-	-	-	-	-
4	XqwAm	4	XqwAM	Xqwa{swrI;2;eka(Xq1;kwa;XqF;:BvAxiH)}/Xqwa{swrI;2;eka(Xq2;kwa;Xqf;:BvAxiH)}	Xqwa{swrI;2;eka(Xq2;kwa;Xqf;:BvAxiH)}	viSeRaNam,5	XAraNa kI huIM	-	-	-	-	-
5	niwAnwa-gurvIm	5	niwAnwagurvIM	niwAnwa-gurvI{swrI;2;eka}	niwAnwa-gurvI{swrI;2;eka}	viSeRaNam,7	asAXAraNa, awyaXika, bahuwa aXika, wIvra,-aga-uru	-	-	-	-	-
6	prajAnAm	2	prajAnAM	prajA{swrI;6;bahu}	prajA{swrI;6;bahu}	RaRTIsambanXaH,7	prajApAlana kI	-	-	-	-	-
7	Xuram	7	Xuram	Xura{puM;2;eka}/Xur{swrI;2;eka}	Xur{swrI;2;eka}	karma,8	XurA ko	-	-	-	-	-
8	laGayiRyawA	6	laGayiRyawA	laGayiRyaw{puM;3;eka}/laGayiRyaw{napuM;3;eka}	laGayiRyaw{puM;3;eka}	viSeRaNam,9	kama	-	-	-	-	-
9	nqpeNa	10	nqpeNa	nqpa{puM;3;eka}	nqpa{puM;3;eka}	karwA,14	rAjA ne	-	-	-	-	-
10	nisarga-saMskAra-vinIwaH	8	nisargesaMskAravinIwa	vi_NI1{kwa;NIF;:BvAxiHvi_nIwa;puM;1;eka}	vi_NI1{kwa;NIF;:BvAxiHvi_nIwa;puM;1;eka}	sambanXaH,14	vinayaSIla hue	-	-	-	-	-
11	iwi	9	iwyasO	iwi{avya}	iwi{avya}	sambanXaH,10	Ese 	-	-	-	-	-
12	asO	-	-	asu{puM;7;eka}/asi{puM;7;eka}/asi{swrI;7;eka}/axas{sarvanAma;puM;1;eka}/axas{sarvanAma;swrI;1;eka}	axas{sarvanAma;puM;1;eka}	karma,14	(raGuko)	-	-	-	-	-
13	yuva-rAja-Sabxa-BAk	12	yuvarAjaSabxaBAk	yuva-rAja-Sabxa-BAj{puM;1;eka}/BAj{puM;8;eka}/BAj{napuM;1;eka}BAj{napuM;2;eka}/BAj{napuM;8;eka}	yuva-rAja-Sabxa-BAj{puM;1;eka}	karmasamAnAXikaraNam,14	yuvaka-rAjA	-	-	-	-	-
14	cakre	11	cakre	kq3{karwari;lit;pra;eka;AwmanepaxI;dukqF;:wanAxiH}/kq3{karwari;lit;u;eka;AwmanepaxI;dukqF;:wanAxiH}	kq3{karwari;lit;pra;eka;AwmanepaxI;dukqF;:wanAxiH}	aBihiwa_karma,12;sakarmaka	kiyA	-	-	-	-	-
